tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,de58146f260a08d2_score,player_48b50af8_x,player_48b50af8_y,player_48b50af8_move_target,player_48b50af8_item,player_48b50af8_score,player_48b50af8_cut_speed,player_48b50af8_speed,player_f79983b6_x,player_f79983b6_y,player_f79983b6_move_target,player_f79983b6_item,player_f79983b6_score,player_f79983b6_cut_speed,player_f79983b6_speed,19267aa2f6d22ecf_score,54df091bd15e9365_message,8d6cca16e1824c74_score
6760,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3166666666666668,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.54591509740845,39.99997736942148,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6761,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3250000000000002,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.04591509740891,39.99997827133185,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6762,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.33333333333333354,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.54591509740936,39.99997917324222,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6763,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3416666666666669,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.04591509740982,39.999980075152585,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6764,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.35000000000000026,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.54591509741027,39.999980977062954,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6765,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3583333333333336,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.04591509741073,39.99998187897332,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6766,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.366666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.54591509741118,39.99998278088369,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6767,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.37500000000000033,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.04591509741164,39.99998368279406,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6768,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.54591509741209,39.99998458470443,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6769,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.39166666666666705,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04591509741255,39.9999854866148,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6770,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.4000000000000004,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.545915097413,39.999986388525166,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6771,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.40833333333333377,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.04591509741346,39.999987290435534,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6772,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.41666666666666713,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.54591509741391,39.9999881923459,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6773,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.4250000000000005,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.04591509741437,39.99998909425627,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6774,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.43333333333333385,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.54591509741482,39.99998999616664,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6775,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.4416666666666672,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.04591509741527,39.99999089807701,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6776,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.45000000000000057,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.54591509741573,39.999991799987306,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6777,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.4583333333333339,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.04591509741618,39.99999270189732,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6778,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.4666666666666673,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.54591509741664,39.99999360380733,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6779,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.47500000000000064,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.0459150974171,39.999994505717346,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6780,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.483333333333334,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.54591509741755,39.99999540762736,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6781,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.49166666666666736,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.045915097418,39.99999630953737,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6782,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5000000000000007,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.54591509741846,39.999997211447386,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6783,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.508333333333334,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.04591509741891,39.9999981133574,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6784,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5166666666666673,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.54591509741937,39.99999901526741,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6785,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5250000000000006,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.08920563557862,40.105418291793626,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6786,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5333333333333339,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.73350742944174,40.45681377575764,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6787,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5416666666666672,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.37780922330487,40.80820925972165,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6788,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5500000000000005,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.02211101716799,41.15960474368566,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6789,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5583333333333338,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.66641281103111,41.511000227649674,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6790,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5666666666666671,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.31071460489423,41.862395711613686,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6791,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5750000000000004,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.95501639875735,42.2137911955777,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6792,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.5833333333333337,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.59931819262047,42.56518667954171,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6793,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.591666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.24361998648341,42.91658216350572,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6794,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6000000000000003,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.88792178034612,43.267977647469735,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6795,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6083333333333336,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.53222357420881,43.61937313143375,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6796,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6166666666666669,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.17652536807151,43.97076861539776,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6797,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6250000000000002,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.8208271619342,44.32216409936177,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6798,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6333333333333335,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.4651289557969,44.67355958332578,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6799,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6416666666666668,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.1094307496596,45.024955067289795,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6800,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6500000000000001,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.75373254352229,45.37635055125381,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6801,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6583333333333334,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.398034337385,45.72774603521782,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6802,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6666666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.0423361312477,46.07914151918183,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6803,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.675,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.68663792511039,46.430537003145844,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6804,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6833333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33093971897308,46.781932487109856,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6805,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.6916666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.97524151283578,47.13332797107387,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6806,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.61954330669847,47.48472345503788,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6807,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7083333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.26384510056117,47.83611893900189,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6808,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7166666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.908146894423794,48.187514422965904,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6809,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7249999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.552448688286205,48.538909906929916,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6810,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7333333333333332,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.196750482148616,48.89030539089393,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6811,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.84105227601103,49.24170087485794,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6812,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.48535406987344,49.59309635882195,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6813,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7583333333333331,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.12965586373585,49.944491842785965,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6814,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7666666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.77395765759826,50.29588732674998,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6815,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7749999999999997,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.41825945146067,50.64728281071399,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6816,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.783333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.06256124532308,50.998678294678314,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6817,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7916666666666663,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.70686303918549,51.35007377864275,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6818,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.7999999999999996,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.3511648330479,51.70146926260719,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6819,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.8083333333333329,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.995466626910314,52.05286474657163,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6820,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.8166666666666662,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.639768420772725,52.40426023053607,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6821,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.8249999999999995,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.284070214635136,52.7556557145005,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
