tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,699a5c44f341072f_score,player_5560a18f_x,player_5560a18f_y,player_5560a18f_move_target,player_5560a18f_item,player_5560a18f_score,player_5560a18f_cut_speed,player_5560a18f_speed,player_461b71de_x,player_461b71de_y,player_461b71de_move_target,player_461b71de_item,player_461b71de_score,player_461b71de_cut_speed,player_461b71de_speed,f255db3a52fa8be9_score,cbfd94052c1f131a_message,e33d3dfdeb1077fc_score
1568,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.845966806565656,130.08095860835283,,plate,0,1.0,30.0,135.11611652351553,24.88388347648305,,plate,0,1.0,30.0,,,
1569,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.967590232739155,130.97031488935158,,plate,0,1.0,30.0,134.23223304703106,25.767766952966443,,plate,0,1.0,30.0,,,
1570,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.089213658912655,131.85967117035034,,plate,0,1.0,30.0,133.3483495705466,26.651650429449848,,plate,0,1.0,30.0,,,
1571,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.210837085086155,132.7490274513491,,plate,0,1.0,30.0,132.46446609406294,27.535533905933253,,plate,0,1.0,30.0,,,
1572,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.3324605112597,133.63838373234785,,plate,0,1.0,30.0,131.5805826175798,28.419417382416658,,plate,0,1.0,30.0,,,
1573,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.45408393743391,134.5277400133466,,plate,0,1.0,30.0,130.69669914109667,29.303300858900062,,plate,0,1.0,30.0,,,
1574,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.57570736360812,135.4170962943456,,plate,0,1.0,30.0,129.81281566461354,30.187184335383467,,plate,0,1.0,30.0,,,
1575,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.68839162302784,135.31936371188277,,plate,0,1.0,30.0,128.9289321881304,31.07106781186687,,plate,0,1.0,30.0,,,
1576,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.79405225142618,134.4460613081274,,plate,0,1.0,30.0,128.04504871164727,31.954951288350276,,plate,0,1.0,30.0,,,
1577,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.89971287982452,133.57275890437205,,plate,0,1.0,30.0,127.1611652351642,32.838834764833344,,plate,0,1.0,30.0,,,
1578,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.005373508222426,132.6994565006167,,plate,0,1.0,30.0,126.27728175868116,33.72271824131639,,plate,0,1.0,30.0,,,
1579,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.111034136620056,131.82615409686142,,plate,0,1.0,30.0,125.3933982821981,34.60660171779944,,plate,0,1.0,30.0,,,
1580,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.216694765017685,130.95285169310716,,plate,0,1.0,30.0,124.50951480571506,35.4904851942827,,plate,0,1.0,30.0,,,
1581,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.322355393415314,130.07954928935294,,plate,0,1.0,30.0,123.62563132923201,36.37436867076619,,plate,0,1.0,30.0,,,
1582,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.428016021812944,129.20624688559872,,plate,0,1.0,30.0,122.74174785274896,37.25825214724968,,plate,0,1.0,30.0,,,
1583,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.53367665021057,128.3329444818445,,plate,0,1.0,30.0,121.85786437626591,38.14213562373317,,plate,0,1.0,30.0,,,
1584,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.639337278608348,127.45964207809044,,plate,0,1.0,30.0,120.97398089978286,39.02601910021666,,plate,0,1.0,30.0,,,
1585,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.744997907006333,126.5863396743365,,plate,0,1.0,30.0,120.04617444130444,39.805653184688964,,plate,0,1.0,30.0,,,
1586,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.850658535404317,125.71303727058256,,plate,0,1.0,30.0,118.79626611486002,39.820791727745956,,plate,0,1.0,30.0,,,
1587,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.956319163802302,124.83973486682862,,plate,0,1.0,30.0,117.54635778841559,39.83593027080295,,plate,0,1.0,30.0,,,
1588,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.061979792200287,123.96643246307468,,plate,0,1.0,30.0,116.29644946197116,39.85106881385981,,plate,0,1.0,30.0,,,
1589,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.16764042059827,123.09313005932074,,plate,0,1.0,30.0,115.04654113552674,39.866207356916455,,plate,0,1.0,30.0,,,
1590,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.273301048996256,122.2198276555668,,plate,0,1.0,30.0,113.79663280908231,39.8813458999731,,plate,0,1.0,30.0,,,
1591,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.37896167739424,121.34652525181286,,plate,0,1.0,30.0,112.54672448263788,39.896484443029735,,plate,0,1.0,30.0,,,
1592,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.48462230579194,120.47322284805892,,plate,0,1.0,30.0,111.29681615619346,39.91162298608638,,plate,0,1.0,30.0,,,
1593,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.18801883560306,119.3438298868661,,plate,0,1.0,30.0,110.04690782974903,39.92676152914302,,plate,0,1.0,30.0,,,
1594,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.172702848432266,118.09392372217263,,plate,0,1.0,30.0,108.7969995033046,39.94190007219966,,plate,0,1.0,30.0,,,
1595,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.15738686126147,116.84401755747916,,plate,0,1.0,30.0,107.54709117686018,39.9570386152563,,plate,0,1.0,30.0,,,
1596,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.142070874090678,115.59411139278569,,plate,0,1.0,30.0,106.29718285041575,39.972177158312945,,plate,0,1.0,30.0,,,
1597,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.126754886919883,114.34420522809222,,plate,0,1.0,30.0,105.04727452397132,39.98731570136958,,plate,0,1.0,30.0,,,
1598,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.11143889974909,113.09429906339875,,plate,0,1.0,30.0,103.79733686634414,39.99766893490247,,plate,0,1.0,30.0,,,
1599,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.096122912578295,111.84439289870528,,plate,0,1.0,30.0,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,,,
1600,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0808069254075,110.59448673401181,,plate,0,1.0,30.0,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,,,
1601,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.065490938236707,109.34458056931834,,plate,0,1.0,30.0,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,,,
1602,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.050174951065912,108.09467440462487,,plate,0,1.0,30.0,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,,,
1603,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.03485896389501,106.8447682399314,,plate,0,1.0,30.0,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,,,
1604,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.019542976724033,105.59486207523793,,plate,0,1.0,30.0,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,,,
1605,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00422698955305,104.34495591054446,,plate,0,1.0,30.0,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,,,
1606,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002226799805054,103.09496718275005,,plate,0,1.0,30.0,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,,,
1607,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002042400614737,101.84496719635098,,plate,0,1.0,30.0,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,,,
1608,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00185800142442,100.5949672099519,,plate,0,1.0,30.0,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,,,
1609,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001673602234103,99.34496722355283,,plate,0,1.0,30.0,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,,,
1610,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001489203043786,98.09496723715375,,plate,0,1.0,30.0,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,,,
1611,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00130480385347,96.84496725075468,,plate,0,1.0,30.0,87.54733703619142,39.99997204937522,,plate,0,1.0,30.0,,,
1612,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00112040466315,95.5949672643556,,plate,0,1.0,30.0,86.29733703619398,39.99997429659456,,plate,0,1.0,30.0,,,
1613,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000936005472834,94.34496727795653,,plate,0,1.0,30.0,85.04733703619654,39.99997654381421,,plate,0,1.0,30.0,,,
1614,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000751606282517,93.09496729155745,,plate,0,1.0,30.0,83.7973370361991,39.99997879103387,,plate,0,1.0,30.0,,,
1615,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0005672070922,91.84496730515838,,plate,0,1.0,30.0,82.54733703620165,39.99998103825352,,plate,0,1.0,30.0,,,
1616,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000382807901882,90.5949673187593,,plate,0,1.0,30.0,81.29733703620421,39.99998328547318,,plate,0,1.0,30.0,,,
1617,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00019840871164,89.34496733236023,,plate,0,1.0,30.0,80.04733703620677,39.99998553269283,,plate,0,1.0,30.0,,,
1618,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002858386167,88.09496734487328,,plate,0,1.0,30.0,78.79733703620933,39.99998777991249,,plate,0,1.0,30.0,,,
1619,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,plate,0,1.0,30.0,77.54733703621189,39.99999002713214,,plate,0,1.0,30.0,,,
1620,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,76.29733703621444,39.9999922743518,,plate,0,1.0,30.0,,,
1621,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,75.047337036217,39.99999452157145,,plate,0,1.0,30.0,,,
1622,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,73.79733703621956,39.99999676879111,,plate,0,1.0,30.0,,,
1623,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,,,
1624,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,,,
1625,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,,,
1626,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,,,
1627,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,,,
1628,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,,,
1629,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,,,
1630,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,,,
