tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ac2619f554f4c28_score,player_11ec4291_x,player_11ec4291_y,player_11ec4291_move_target,player_11ec4291_item,player_11ec4291_score,player_11ec4291_cut_speed,player_11ec4291_speed,player_b51a209e_x,player_b51a209e_y,player_b51a209e_move_target,player_b51a209e_item,player_b51a209e_score,player_b51a209e_cut_speed,player_b51a209e_speed
453,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.74999999999403,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
454,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,44.49999999999375,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
455,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.24999999999346,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
456,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,41.99999999999318,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
457,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.749999999992895,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
458,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
459,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
460,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
461,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
462,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
463,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
464,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
465,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
466,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
467,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
468,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
469,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
470,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
471,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
472,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
473,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.11611652351695,39.11611652351695,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
474,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.2322330470339,38.2322330470339,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
475,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.34834957055085,37.34834957055085,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
476,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.4644660940678,36.4644660940678,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
477,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.58058261758475,35.58058261758475,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
478,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.6966991411017,34.6966991411017,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
479,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.812815664618654,33.812815664618654,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
480,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.928932188135605,32.928932188135605,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
481,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.045048711652555,32.045048711652555,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
482,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.161165235169506,31.161165235169506,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
483,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.277281758686456,30.277281758686456,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
484,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.39339828220341,29.393398282203407,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
485,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.50951480572036,28.509514805720357,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
486,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.62563132923731,27.625631329237308,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
487,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.74174785275426,26.74174785275426,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
488,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.85786437627121,25.85786437627121,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
489,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.97398089978816,24.97398089978816,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
490,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.088805099494266,24.300921192559585,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
491,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.19415225792085,25.173902459863825,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
492,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.29949941634743,26.046883727168066,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
493,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.40484657477391,26.919864994472306,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
494,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.51019373320007,27.792846261776546,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
495,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.6155408916262,28.665827529080786,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
496,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.720888050052345,29.538808796385027,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
497,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.82623520847849,30.411790063689267,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
498,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.93158236690463,31.284771330993507,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
499,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.036929525330834,32.157752598297684,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
500,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.142276683757075,33.03073386560157,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
501,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.2476238421833,33.903715132905454,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
502,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.35297100060953,34.77669640020934,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
503,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.458318159035755,35.6496776675135,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
504,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.563665317461982,36.52265893481782,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
505,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.66901247588821,37.39564020212214,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
506,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.774359634314436,38.268621469426456,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
507,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.879706792740663,39.141602736730775,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
508,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
509,0,1,,0,2,tomato,0.0,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
510,0,1,,0,2,tomato,0.041666666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
511,0,1,,0,2,tomato,0.08333333333333333,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
512,0,1,,0,2,tomato,0.125,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
513,0,1,,0,2,tomato,0.16666666666666666,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
514,0,1,,0,2,tomato,0.20833333333333331,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
515,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
516,0,1,,0,2,tomato,0.29166666666666663,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
517,0,1,,0,2,tomato,0.3333333333333333,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
518,0,1,,0,2,tomato,0.375,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
519,0,1,,0,2,tomato,0.4166666666666667,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
520,0,1,,0,2,tomato,0.45833333333333337,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
521,0,1,,0,2,tomato,0.5,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
522,0,1,,0,2,tomato,0.5416666666666666,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
523,0,1,,0,2,tomato,0.5833333333333333,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
524,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
525,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
526,0,1,,0,2,tomato,0.7083333333333331,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
527,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
528,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
529,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
530,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
531,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.250000000000284,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
532,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000057,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
533,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.75000000000085,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
534,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000114,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
535,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.25000000000142,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
536,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.500000000001705,,,0,1.0,30.0,56.0,88.0,,,0,1.0,30.0
