tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9cb9cf03c32728cf_score,player_58550d06_x,player_58550d06_y,player_58550d06_move_target,player_58550d06_item,player_58550d06_score,player_58550d06_cut_speed,player_58550d06_speed,player_bbfe6621_x,player_bbfe6621_y,player_bbfe6621_move_target,player_bbfe6621_item,player_bbfe6621_score,player_bbfe6621_cut_speed,player_bbfe6621_speed
2479,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.173494366099554,100.52479601987363,,tomato_salad,1,1.0,30.0,24.00074621776891,44.97397405325538,,,1,1.0,30.0
2480,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.067833737701214,99.6514936161197,,tomato_salad,1,1.0,30.0,24.000558687196527,43.72397406732242,,,1,1.0,30.0
2481,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.962173109302874,98.77819121236575,,tomato_salad,1,1.0,30.0,24.0003711566243,42.473974081389464,,,1,1.0,30.0
2482,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.856512480904534,97.90488880861182,,tomato_salad,1,1.0,30.0,24.000183626052074,41.223974095456505,,,1,1.0,30.0
2483,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.750851852506194,97.03158640485788,,tomato_salad,1,1.0,30.0,24.000029436359632,39.97397410699181,,,1,1.0,30.0
2484,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.645191224107855,96.15828400110394,,tomato_salad,1,1.0,30.0,24.000027132897323,38.72397410699366,,,1,1.0,30.0
2485,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.53953059570908,95.28498159735,,tomato_salad,1,1.0,30.0,24.000024829435013,37.473974106995506,,,1,1.0,30.0
2486,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.43386996731003,94.41167919359606,,tomato_salad,1,1.0,30.0,24.000022525972643,36.22397410699735,,,1,1.0,30.0
2487,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.32820933891098,93.53837678984212,,tomato_salad,1,1.0,30.0,24.000020222510155,34.9739741069992,,,1,1.0,30.0
2488,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.22254871051217,92.66507438608818,,tomato_salad,1,1.0,30.0,24.000017919047668,33.72397410700105,,,1,1.0,30.0
2489,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.1168880821134,91.79177198233424,,tomato_salad,1,1.0,30.0,24.00001561558518,32.473974107002896,,,1,1.0,30.0
2490,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.01122745371462,90.9184695785803,,tomato_salad,1,1.0,30.0,24.000013312122693,31.223974107004967,,,1,1.0,30.0
2491,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.90556682531586,90.04516717482636,,tomato_salad,1,1.0,30.0,24.000011008660206,29.97397410700717,,,1,1.0,30.0
2492,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.79990619691708,89.17186477107242,,tomato_salad,1,1.0,30.0,24.00000870519772,28.723974107009372,,,1,1.0,30.0
2493,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.69424556851831,88.29856236731848,,tomato_salad,1,1.0,30.0,24.00000640173523,27.473974107011575,,,1,1.0,30.0
2494,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.57949582572326,87.41606070902031,,tomato_salad,1,1.0,30.0,24.000004098272743,26.223974107013778,,,1,1.0,30.0
2495,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.4635066582378,86.53230460692066,,tomato_salad,1,1.0,30.0,24.000001794810256,24.97397410701598,,,1,1.0,30.0
2496,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.34751749075235,85.64854850482101,,tomato_salad,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
2497,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.2315283232669,84.76479240272135,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2498,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.11553915578145,83.8810363006217,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2499,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.999549988296,82.99728019852205,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2500,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.88356082081054,82.1135240964224,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2501,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.76757165332509,81.22976799432274,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2502,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.65158248583903,80.34601189222309,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2503,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.53559331835297,79.46225579012344,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2504,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.41960415086692,78.57849968802378,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2505,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.30361498338085,77.69474358592413,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2506,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.18762581589479,76.81098748382448,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2507,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.07163664840873,75.92723138172482,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2508,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.95564748092266,75.04347527962517,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2509,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.8396583134366,74.15971917752552,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2510,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.72366914595055,73.27596307542586,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2511,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.60767997846449,72.39220697332621,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2512,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.81406999981598,71.2228533473442,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2513,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.8293362026345,69.9729465736005,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2514,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.844602405453,68.72303979985679,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2515,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.85986860827151,67.47313302611309,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2516,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.87513481109002,66.22322625236939,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2517,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.89040101390853,64.97331947862568,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2518,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.90566721672704,63.72341270488182,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2519,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.92093341954542,62.4735059311374,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2520,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.93619962236322,61.22359915739299,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2521,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.95146582518102,59.973692383648576,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2522,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.96673202799883,58.72378560990416,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2523,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.98199823081663,57.47387883615975,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2524,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99726443363443,56.223972062415335,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2525,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_salad,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2526,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2527,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2528,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2529,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2530,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2531,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2532,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2533,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2534,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2535,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2536,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2537,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2538,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2539,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2540,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2541,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2542,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2543,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2544,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2545,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2546,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2547,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2548,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2549,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2550,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2551,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2552,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
2553,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
