tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,abe6efe13c042d9e_score,player_5156b673_x,player_5156b673_y,player_5156b673_move_target,player_5156b673_item,player_5156b673_score,player_5156b673_cut_speed,player_5156b673_speed,player_105404d7_x,player_105404d7_y,player_105404d7_move_target,player_105404d7_item,player_105404d7_score,player_105404d7_cut_speed,player_105404d7_speed
1213,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1214,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1215,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1216,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1217,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1218,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1219,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,70.74999999999972,,plate,0,0.2,30.0
1220,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,69.49999999999943,,plate,0,0.2,30.0
1221,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,68.24999999999915,,plate,0,0.2,30.0
1222,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,66.99999999999886,,plate,0,0.2,30.0
1223,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,65.74999999999858,,plate,0,0.2,30.0
1224,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,64.4999999999983,,plate,0,0.2,30.0
1225,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,63.24999999999801,,plate,0,0.2,30.0
1226,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,61.999999999997726,,plate,0,0.2,30.0
1227,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,60.74999999999744,,plate,0,0.2,30.0
1228,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,59.49999999999716,,plate,0,0.2,30.0
1229,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,58.249999999996874,,plate,0,0.2,30.0
1230,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.99999999999659,,plate,0,0.2,30.0
1231,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,55.749999999996305,,plate,0,0.2,30.0
1232,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,54.49999999999602,,plate,0,0.2,30.0
1233,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,53.24999999999574,,plate,0,0.2,30.0
1234,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,51.99999999999545,,plate,0,0.2,30.0
1235,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,50.74999999999517,,plate,0,0.2,30.0
1236,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,49.499999999994884,,plate,0,0.2,30.0
1237,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,48.2499999999946,,plate,0,0.2,30.0
1238,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,46.999999999994316,,plate,0,0.2,30.0
1239,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,45.74999999999403,,plate,0,0.2,30.0
1240,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,44.49999999999375,,plate,0,0.2,30.0
1241,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,43.24999999999346,,plate,0,0.2,30.0
1242,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,41.99999999999318,,plate,0,0.2,30.0
1243,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.749999999992895,,plate,0,0.2,30.0
1244,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1245,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1246,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1247,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1248,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1249,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1250,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1251,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1252,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1253,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1254,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1255,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1256,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1257,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1258,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1259,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1260,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1261,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1262,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1263,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1264,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1265,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1266,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1267,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1268,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1269,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1270,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1271,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1272,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1273,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1274,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1275,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1276,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1277,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1278,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1279,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1280,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1281,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1282,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1283,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1284,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1285,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1286,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1287,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1288,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1289,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1290,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1291,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1292,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1293,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1294,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.499999999999744,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1295,0,1,,0,2,tomato,1.1999999999999982,1,0,3,,0.0,0,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.99999999999949,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
