tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71a6c887fddad270_score,player_3b5600c3_x,player_3b5600c3_y,player_3b5600c3_move_target,player_3b5600c3_item,player_3b5600c3_score,player_3b5600c3_cut_speed,player_3b5600c3_speed,player_b9eb3cb0_x,player_b9eb3cb0_y,player_b9eb3cb0_move_target,player_b9eb3cb0_item,player_b9eb3cb0_score,player_b9eb3cb0_cut_speed,player_b9eb3cb0_speed
1049,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001496180927784,66.13248717397909,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1050,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001311603725195,64.88248718760701,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1051,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00112702652249,63.632487201234724,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1052,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000942449319723,62.38248721486194,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1053,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000757872116957,61.132487228489154,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1054,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00057329491419,59.88248724211637,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1055,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000388717711424,58.632487255743584,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1056,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000204140508657,57.3824872693708,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1057,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1058,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1059,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1060,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1061,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1062,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1063,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1064,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1065,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1066,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1067,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1068,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1069,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1070,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1071,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1072,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1073,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1074,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1075,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1076,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1077,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1078,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1079,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1080,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1081,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1082,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1083,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1084,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0
1085,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0
1086,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0
1087,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0
1088,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0
1089,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0
1090,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0
1091,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0
1092,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0
1093,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0
1094,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0
1095,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0
1096,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,56.250000000003695,,,0,1.0,30.0
1097,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,57.50000000000398,,,0,1.0,30.0
1098,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,58.75000000000426,,,0,1.0,30.0
1099,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,60.00000000000455,,,0,1.0,30.0
1100,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,61.25000000000483,,,0,1.0,30.0
1101,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,62.500000000005116,,,0,1.0,30.0
1102,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,63.7500000000054,,,0,1.0,30.0
1103,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,65.00000000000568,,,0,1.0,30.0
1104,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,66.25000000000597,,,0,1.0,30.0
1105,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,67.50000000000625,,,0,1.0,30.0
1106,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,68.75000000000654,,,0,1.0,30.0
1107,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,70.00000000000682,,,0,1.0,30.0
1108,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,71.2500000000071,,,0,1.0,30.0
1109,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,72.50000000000739,,,0,1.0,30.0
1110,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,73.75000000000767,,,0,1.0,30.0
1111,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,75.00000000000796,,,0,1.0,30.0
1112,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,76.25000000000824,,,0,1.0,30.0
1113,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,77.50000000000853,,,0,1.0,30.0
1114,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,78.75000000000881,,,0,1.0,30.0
1115,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,80.0000000000091,,,0,1.0,30.0
1116,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,81.25000000000938,,,0,1.0,30.0
1117,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,82.50000000000966,,,0,1.0,30.0
1118,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,83.75000000000995,,,0,1.0,30.0
1119,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,85.00000000001023,,,0,1.0,30.0
1120,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,86.25000000001052,,,0,1.0,30.0
1121,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.0,87.5000000000108,,,0,1.0,30.0
1122,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,24.66756619610841,88.47591077356992,,,0,1.0,30.0
1123,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,25.545942769935266,89.36526705456868,,,0,1.0,30.0
1124,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,26.42431934376212,90.25462333556743,,,0,1.0,30.0
1125,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,27.302695917588977,91.14397961656618,,,0,1.0,30.0
1126,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,28.181072491415833,92.03333589756494,,,0,1.0,30.0
1127,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,30.0,29.05944906524269,92.9226921785637,,,0,1.0,30.0
