tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,06f8eb61737aa0a4_score,player_684aa9fc_x,player_684aa9fc_y,player_684aa9fc_move_target,player_684aa9fc_item,player_684aa9fc_score,player_684aa9fc_cut_speed,player_684aa9fc_speed,player_9ee7c86c_x,player_9ee7c86c_y,player_9ee7c86c_move_target,player_9ee7c86c_item,player_9ee7c86c_score,player_9ee7c86c_cut_speed,player_9ee7c86c_speed,c9ad4545d6badbaf_score,ce2f9c83027b95b8_message,f02cf34b875345d3_score
2366,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,44.000000000002046,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2367,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,44.5000000000023,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2368,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,45.00000000000256,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2369,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,45.500000000002814,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2370,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,46.00000000000307,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2371,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,46.500000000003325,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2372,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,47.00000000000358,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2373,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,47.50000000000384,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2374,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,48.00000000000409,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2375,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,48.50000000000435,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2376,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,49.000000000004604,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2377,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,49.50000000000486,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2378,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,50.000000000005116,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2379,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,50.50000000000537,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2380,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,51.00000000000563,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2381,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,51.50000000000588,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2382,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,52.00000000000614,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2383,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,52.500000000006395,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2384,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,53.00000000000665,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2385,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,53.50000000000691,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2386,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,54.00000000000716,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2387,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,54.50000000000742,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2388,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,55.000000000007674,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2389,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,55.50000000000793,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2390,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,56.000000000008185,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2391,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,56.50000000000844,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2392,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,57.0000000000087,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2393,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,57.50000000000895,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2394,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,58.00000000000921,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2395,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,58.500000000009464,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2396,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,59.00000000000972,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2397,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,59.500000000009976,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2398,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,60.00000000001023,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2399,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,60.50000000001049,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2400,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,61.00000000001074,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2401,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,61.500000000011,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2402,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,62.000000000011255,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2403,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,62.50000000001151,,,0,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,
2404,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,63.00000000001177,,,0,1.0,12.0,134.75000000000114,24.0,,plate,1,0.2,30.0,,,
2405,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,63.50000000001202,,,0,1.0,12.0,133.50000000000227,24.0,,plate,1,0.2,30.0,,,
2406,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,64.00000000001228,,,0,1.0,12.0,132.2500000000034,24.0,,plate,1,0.2,30.0,,,
2407,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,64.50000000001182,,,0,1.0,12.0,131.00000000000455,24.0,,plate,1,0.2,30.0,,,
2408,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,65.00000000001137,,,0,1.0,12.0,129.75000000000568,24.0,,plate,1,0.2,30.0,,,
2409,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,65.50000000001091,,,0,1.0,12.0,128.50000000000682,24.0,,plate,1,0.2,30.0,,,
2410,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,66.00000000001046,,,0,1.0,12.0,127.2500000000071,24.0,,plate,1,0.2,30.0,,,
2411,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,66.50000000001,,,0,1.0,12.0,126.00000000000682,24.0,,plate,1,0.2,30.0,,,
2412,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,67.00000000000955,,,0,1.0,12.0,124.75000000000654,24.0,,plate,1,0.2,30.0,,,
2413,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,67.5000000000091,,,0,1.0,12.0,123.50000000000625,24.0,,plate,1,0.2,30.0,,,
2414,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,68.00000000000864,,,0,1.0,12.0,122.25000000000597,24.0,,plate,1,0.2,30.0,,,
2415,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,68.50000000000819,,,0,1.0,12.0,121.00000000000568,24.0,,plate,1,0.2,30.0,,,
2416,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,69.00000000000773,,,0,1.0,12.0,119.8763439699661,24.30755190613945,,plate,1,0.2,30.0,,,
2417,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,69.50000000000728,,,0,1.0,12.0,118.9873267412821,25.186271637966456,,plate,1,0.2,30.0,,,
2418,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,70.00000000000682,,,0,1.0,12.0,118.0983095125981,26.06499136979346,,plate,1,0.2,30.0,,,
2419,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,70.50000000000637,,,0,1.0,12.0,117.20929228391411,26.943711101620465,,plate,1,0.2,30.0,,,
2420,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,71.00000000000591,,,0,1.0,12.0,116.32027505523011,27.82243083344747,,plate,1,0.2,30.0,,,
2421,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,71.50000000000546,,,0,1.0,12.0,115.43125782654612,28.70115056527412,,plate,1,0.2,30.0,,,
2422,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,72.000000000005,,,0,1.0,12.0,114.54224059786175,29.57987029710077,,plate,1,0.2,30.0,,,
2423,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,72.50000000000455,,,0,1.0,12.0,113.6532233691772,30.458590028927418,,plate,1,0.2,30.0,,,
2424,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,73.00000000000409,,,0,1.0,12.0,112.76420614049265,31.337309760754067,,plate,1,0.2,30.0,,,
2425,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,73.50000000000364,,,0,1.0,12.0,111.87518891180801,32.2160294925808,,plate,1,0.2,30.0,,,
2426,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,74.00000000000318,,,0,1.0,12.0,110.98617168312309,33.094749224407806,,plate,1,0.2,30.0,,,
2427,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,74.50000000000273,,,0,1.0,12.0,110.09715445443817,33.97346895623481,,plate,1,0.2,30.0,,,
2428,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,75.00000000000227,,,0,1.0,12.0,109.20813722575326,34.852188688061815,,plate,1,0.2,30.0,,,
2429,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,75.50000000000182,,,0,1.0,12.0,108.31911999706834,35.73090841988882,,plate,1,0.2,30.0,,,
2430,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,76.00000000000136,,,0,1.0,12.0,107.43010276838343,36.609628151715825,,plate,1,0.2,30.0,,,
2431,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,76.50000000000091,,,0,1.0,12.0,106.54108553969851,37.48834788354283,,plate,1,0.2,30.0,,,
2432,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,77.00000000000045,,,0,1.0,12.0,105.6520683110136,38.367067615369834,,plate,1,0.2,30.0,,,
2433,train,True,0,1,,0,0,0,2,None_cut,3.2833333333333243,3,1,0,,0,0,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,77.5,,,0,1.0,12.0,104.76305108232869,39.24578734719684,,plate,1,0.2,30.0,,,
