tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,946426d1071eb2d6_score,player_c6efd585_x,player_c6efd585_y,player_c6efd585_move_target,player_c6efd585_item,player_c6efd585_score,player_c6efd585_cut_speed,player_c6efd585_speed,player_b685b6f3_x,player_b685b6f3_y,player_b685b6f3_move_target,player_b685b6f3_item,player_b685b6f3_score,player_b685b6f3_cut_speed,player_b685b6f3_speed
1051,0,1,,0,2,tomato_cut,3.991666666666661,3,0,3,tomato,2.533333333333327,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1052,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5416666666666603,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1053,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5499999999999936,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1054,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.558333333333327,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1055,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.56666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1056,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5749999999999935,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1057,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.583333333333327,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1058,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.59166666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1059,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5999999999999934,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1060,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.6083333333333267,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1061,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1062,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1063,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1064,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,54.749999999999716,,,0,0.2,30.0
1065,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
1066,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
1067,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
1068,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
1069,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
1070,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
1071,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
1072,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
1073,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
1074,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,42.249999999996874,,,0,0.2,30.0
1075,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.99999999999659,,,0,0.2,30.0
1076,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1077,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1078,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1079,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1080,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1081,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.35355339059322,39.64644660940678,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1082,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.70710678118644,39.29289321881356,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1083,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.06066017177966,38.93933982822034,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1084,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.41421356237288,38.58578643762712,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1085,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.7677669529661,38.2322330470339,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1086,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.12132034355932,37.87867965644068,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1087,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.47487373415254,37.52512626584746,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1088,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.828427124745758,37.17157287525424,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1089,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.181980515338978,36.81801948466102,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1090,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.535533905932198,36.4644660940678,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1091,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.889087296525418,36.11091270347458,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1092,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.242640687118637,35.75735931288136,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1093,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.596194077711857,35.40380592228814,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1094,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.949747468305077,35.05025253169492,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1095,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.303300858898297,34.6966991411017,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1096,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.656854249491516,34.343145750508484,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1097,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.010407640084736,33.989592359915264,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1098,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.363961030677956,33.636038969322044,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1099,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.717514421271176,33.282485578728824,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1100,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.071067811864395,32.928932188135605,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1101,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.424621202457615,32.575378797542385,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1102,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.778174593050835,32.221825406949165,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1103,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.131727983644055,31.868272016355945,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1104,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.485281374237275,31.514718625762725,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1105,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.838834764830494,31.161165235169506,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1106,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.192388155423714,30.807611844576286,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1107,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.545941546016934,30.454058453983066,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1108,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.899494936610154,30.100505063389846,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1109,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.25304832720337,29.746951672796627,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1110,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.60660171779659,29.393398282203407,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1111,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.96015510838981,29.039844891610187,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1112,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.31370849898303,28.686291501016967,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1113,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.66726188957625,28.332738110423747,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1114,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.02081528016947,27.979184719830528,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1115,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.37436867076269,27.625631329237308,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1116,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.72792206135591,27.272077938644088,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1117,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.08147545194913,26.91852454805087,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1118,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.43502884254235,26.56497115745765,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1119,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.78858223313557,26.21141776686443,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1120,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.14213562372879,25.85786437627121,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1121,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.49568901432201,25.50431098567799,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1122,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.84924240491523,25.15075759508477,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1123,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.20279579550845,24.79720420449155,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1124,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.55634918610167,24.44365081389833,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1125,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.95528924982273,24.19778838398448,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1126,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.45525126340897,24.191625189131166,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
