tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e4ebbcd564c6b83f_score,player_23d29ee7_x,player_23d29ee7_y,player_23d29ee7_move_target,player_23d29ee7_item,player_23d29ee7_score,player_23d29ee7_cut_speed,player_23d29ee7_speed,player_2d5d3862_x,player_2d5d3862_y,player_2d5d3862_move_target,player_2d5d3862_item,player_2d5d3862_score,player_2d5d3862_cut_speed,player_2d5d3862_speed
644,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,80.75000000000199,40.0,,,0,0.5,30.0
645,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,82.00000000000227,40.0,,,0,0.5,30.0
646,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,83.25000000000256,40.0,,,0,0.5,30.0
647,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,84.50000000000284,40.0,,,0,0.5,30.0
648,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,85.75000000000313,40.0,,,0,0.5,30.0
649,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,87.00000000000341,40.0,,,0,0.5,30.0
650,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.12016826116314,39.68378443342246,,,0,0.5,30.0
651,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,89.0095245421619,38.80540785959596,,,0,0.5,30.0
652,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,89.89888082316065,37.92703128576946,,,0,0.5,30.0
653,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.625000000000142,,,0,1.0,15.0,90.7882371041594,37.04865471194296,,,0,0.5,30.0
654,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.250000000000284,,,0,1.0,15.0,91.67759338515816,36.17027813811646,,,0,0.5,30.0
655,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.875000000000426,,,0,1.0,15.0,92.56694966615692,35.29190156428996,,,0,0.5,30.0
656,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,26.50000000000057,,,0,1.0,15.0,93.45630594715567,34.41352499046346,,,0,0.5,30.0
657,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,27.12500000000071,,,0,1.0,15.0,94.34566222815442,33.53514841663696,,,0,0.5,30.0
658,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,27.750000000000853,,,0,1.0,15.0,95.23501850915318,32.65677184281046,,,0,0.5,30.0
659,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,28.375000000000995,,,0,1.0,15.0,96.12437479015193,31.778395268983957,,,0,0.5,30.0
660,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.000000000001137,,,0,1.0,15.0,97.01373107115069,30.900018695157552,,,0,0.5,30.0
661,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.62500000000128,,,0,1.0,15.0,97.90308735214953,30.021642121331407,,,0,0.5,30.0
662,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,30.25000000000142,,,0,1.0,15.0,98.79244363314886,29.143265547505262,,,0,0.5,30.0
663,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,30.875000000001563,,,0,1.0,15.0,99.68179991414819,28.264888973679117,,,0,0.5,30.0
664,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,31.500000000001705,,,0,1.0,15.0,100.57115619514751,27.386512399852972,,,0,0.5,30.0
665,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,32.12500000000185,,,0,1.0,15.0,101.46051247614683,26.508135826026827,,,0,0.5,30.0
666,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,32.75000000000199,,,0,1.0,15.0,102.34986875714615,25.62975925220068,,,0,0.5,30.0
667,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,33.37500000000213,,,0,1.0,15.0,103.23922503814548,24.751382678374537,,,0,0.5,30.0
668,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,34.000000000002274,,,0,1.0,15.0,104.0,24.0,,,0,0.5,30.0
669,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,34.625000000002416,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
670,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.25000000000256,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
671,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.8750000000027,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
672,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,36.50000000000284,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
673,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.125000000002984,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
674,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.750000000003126,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
675,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,38.37500000000327,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
676,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.00000000000341,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
677,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.62500000000355,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
678,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
679,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
680,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
681,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
682,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
683,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
684,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
685,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
686,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
687,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
688,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
689,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
690,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
691,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
692,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
693,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
694,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
695,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.558058261758475,39.558058261758475,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
696,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.11611652351695,39.11611652351695,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
697,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.674174785275426,38.674174785275426,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
698,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.2322330470339,38.2322330470339,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
699,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.790291308792376,37.790291308792376,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
700,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.34834957055085,37.34834957055085,,tomato,0,1.0,15.0,103.11611652351695,24.88388347648305,,plate,0,0.5,30.0
701,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.90640783230933,36.90640783230933,,tomato,0,1.0,15.0,102.2322330470339,25.7677669529661,,plate,0,0.5,30.0
702,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.4644660940678,36.4644660940678,,tomato,0,1.0,15.0,101.34834957055085,26.65165042944915,,plate,0,0.5,30.0
703,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.02252435582628,36.02252435582628,,tomato,0,1.0,15.0,100.4644660940678,27.535533905932198,,plate,0,0.5,30.0
704,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.58058261758475,35.58058261758475,,tomato,0,1.0,15.0,99.58058261758475,28.419417382415247,,plate,0,0.5,30.0
705,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.13864087934323,35.13864087934323,,tomato,0,1.0,15.0,98.6966991411017,29.303300858898297,,plate,0,0.5,30.0
706,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.6966991411017,34.6966991411017,,tomato,0,1.0,15.0,97.81281566461865,30.187184335381346,,plate,0,0.5,30.0
707,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.25475740286018,34.25475740286018,,tomato,0,1.0,15.0,96.9289321881356,31.071067811864395,,plate,0,0.5,30.0
708,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.812815664618654,33.812815664618654,,tomato,0,1.0,15.0,96.04504871165256,31.954951288347445,,plate,0,0.5,30.0
709,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.37087392637713,33.37087392637713,,tomato,0,1.0,15.0,95.1611652351695,32.838834764830494,,plate,0,0.5,30.0
710,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.928932188135605,32.928932188135605,,tomato,0,1.0,15.0,94.27728175868646,33.722718241313544,,plate,0,0.5,30.0
711,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.48699044989408,32.48699044989408,,tomato,0,1.0,15.0,93.3933982822034,34.60660171779659,,plate,0,0.5,30.0
712,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.045048711652555,32.045048711652555,,tomato,0,1.0,15.0,92.50951480572036,35.49048519427964,,plate,0,0.5,30.0
713,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.60310697341103,31.60310697341103,,tomato,0,1.0,15.0,91.62563132923731,36.37436867076269,,plate,0,0.5,30.0
714,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.161165235169506,31.161165235169506,,tomato,0,1.0,15.0,90.74174785275426,37.25825214724574,,plate,0,0.5,30.0
715,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.71922349692798,30.71922349692798,,tomato,0,1.0,15.0,89.85786437627121,38.14213562372879,,plate,0,0.5,30.0
716,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.277281758686456,30.277281758686456,,tomato,0,1.0,15.0,88.97398089978816,39.02601910021184,,plate,0,0.5,30.0
717,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.83534002044493,29.83534002044493,,tomato,0,1.0,15.0,88.19434681531624,39.95382555869017,,plate,0,0.5,30.0
718,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.393398282203407,29.393398282203407,,tomato,0,1.0,15.0,88.17920827225925,41.203733885133886,,plate,0,0.5,30.0
719,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.951456543961882,28.951456543961882,,tomato,0,1.0,15.0,88.16406972920225,42.4536422115776,,plate,0,0.5,30.0
