tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,92b6f13137ffc9f5_score,player_34f0a490_x,player_34f0a490_y,player_34f0a490_move_target,player_34f0a490_item,player_34f0a490_score,player_34f0a490_cut_speed,player_34f0a490_speed,player_f07b8e4b_x,player_f07b8e4b_y,player_f07b8e4b_move_target,player_f07b8e4b_item,player_f07b8e4b_score,player_f07b8e4b_cut_speed,player_f07b8e4b_speed
1044,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1045,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1046,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666672,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1047,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.583333333333334,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1048,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6250000000000007,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1049,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666674,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1050,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333341,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1051,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7500000000000009,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1052,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666676,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1053,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333344,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1054,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.875000000000001,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1055,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1056,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1057,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1058,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1059,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1060,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1061,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1062,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1063,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1064,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1065,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1066,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.375,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1067,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1068,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1069,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1070,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1071,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1072,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1073,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1074,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1075,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1076,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1077,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1078,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1079,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1080,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1081,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1082,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1083,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1084,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1085,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1086,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1087,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1088,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1089,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1090,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1091,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1092,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.4583333333333295,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1093,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.499999999999996,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1094,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.5416666666666625,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1095,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.583333333333329,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1096,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1097,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1098,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1099,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1100,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1101,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1102,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1103,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.916666666666661,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1104,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1105,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1106,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1107,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1108,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1109,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1110,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1111,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1112,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1113,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1114,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1115,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1116,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1117,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.250000000000284,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1118,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.50000000000057,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1119,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.75000000000085,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1120,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000000114,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1121,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.25000000000142,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
1122,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.500000000001705,,,0,1.0,30.0,24.0,56.0,,tomato_salad,0,1.0,30.0
