tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,24b1e93135d93a5f_score,player_1ca013c3_x,player_1ca013c3_y,player_1ca013c3_move_target,player_1ca013c3_item,player_1ca013c3_score,player_1ca013c3_cut_speed,player_1ca013c3_speed,player_8a73aa02_x,player_8a73aa02_y,player_8a73aa02_move_target,player_8a73aa02_item,player_8a73aa02_score,player_8a73aa02_cut_speed,player_8a73aa02_speed
1174,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00103990953348,64.95266303837997,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1175,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00085545873858,66.20266302477052,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1176,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00067100794384,67.45266301116106,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1177,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000486557149294,68.70266299755161,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1178,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000302106354745,69.95266298394216,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1179,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000117655560196,71.20266297033271,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1180,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002795062478,72.45266296379884,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1181,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002570340544,73.70266296379629,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1182,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002345618579,74.95266296379373,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1183,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002120896613,76.20266296379117,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1184,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001896174648,77.45266296378861,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1185,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001671452682,78.70266296378605,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1186,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001446730717,79.9526629637835,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1187,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001222008751,81.20266296378094,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1188,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000997286786,82.45266296377838,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1189,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0000077256482,83.70266296377582,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1190,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000547842855,84.95266296377326,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1191,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000323120889,86.2026629637707,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1192,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000098398924,87.45266296376815,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1193,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.367516586920146,88.44294749693103,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1194,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.48906690935405,89.33223157076935,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1195,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.610617231787955,90.22151564460768,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1196,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.73216755422186,91.110799718446,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1197,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.853717876655764,92.00008379228433,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1198,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.97526819908967,92.88936786612265,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1199,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.09681852152357,93.77865193996098,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1200,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.21836884395748,94.66793601379959,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1201,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.33991916639138,95.55722008763848,,tomato,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1202,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.46146948882529,96.44650416147736,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1203,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.58301981125919,97.33578823531624,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1204,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.704570133693096,98.22507230915512,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1205,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.826120456127,99.114356382994,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1206,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.947670778560905,100.00364045683288,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1207,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.06922110099481,100.89292453067176,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1208,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.190771423428714,101.78220860451064,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1209,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.31232174586262,102.67149267834952,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1210,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.43387206829652,103.5607767521884,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1211,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.54352418770865,103.16367876323476,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1212,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.64877560189354,102.29079562776882,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1213,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.75402701607843,101.41791249230288,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1214,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.85927843026332,100.54502935683693,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1215,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.964529844448215,99.672146221371,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1216,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.06978125863311,98.79926308590505,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1217,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.175032672818,97.92637995043911,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1218,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.28028408700289,97.05349681497317,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1219,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.38553550118778,96.18061367950723,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1220,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.49078691537247,95.30773054404129,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1221,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.59603832955706,94.43484740857535,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1222,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.701289743741953,93.56196427310941,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1223,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.806541157926844,92.68908113764347,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1224,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.911792572111736,91.81619800217753,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1225,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.017043986296628,90.94331486671159,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1226,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.12229540048152,90.07043173124565,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1227,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.22754681466641,89.19754859577915,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1228,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.332798228851303,88.32466546031239,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1229,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.185557339184108,87.13131287274356,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1230,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.170229572366544,85.88140685245085,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1231,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.15490180554898,84.63150083215814,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1232,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.139574038731418,83.38159481186543,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1233,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.124246271913854,82.13168879157271,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1234,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.10891850509629,80.88178277128,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1235,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.093590738278728,79.63187675098729,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1236,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.07826297146128,78.38197073069458,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1237,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0629352046439,77.13206471040186,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1238,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.047607437826514,75.88215869010915,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1239,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.03227967100913,74.63225266981644,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1240,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.01695190419175,73.38234664952373,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1241,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002381300124206,72.13243593092655,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1242,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00219678830363,70.88243594454453,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1243,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00201227648305,69.6324359581625,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1244,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001827764662472,68.38243597178048,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1245,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001643252841895,67.13243598539846,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
