tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,50aec0b6f86f30d6_score,player_3cbcc265_x,player_3cbcc265_y,player_3cbcc265_move_target,player_3cbcc265_item,player_3cbcc265_score,player_3cbcc265_cut_speed,player_3cbcc265_speed,player_30583989_x,player_30583989_y,player_30583989_move_target,player_30583989_item,player_30583989_score,player_30583989_cut_speed,player_30583989_speed,136395817750091d_score,7be6824e0d3e4e2b_message,a1fcfd2e58b2d0db_score
1361,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,110.98617168312309,33.094749224407806,,plate,0,1.0,30.0,,,
1362,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,110.09715445443817,33.97346895623481,,plate,0,1.0,30.0,,,
1363,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,109.20813722575326,34.852188688061815,,plate,0,1.0,30.0,,,
1364,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,108.31911999706834,35.73090841988882,,plate,0,1.0,30.0,,,
1365,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,107.43010276838343,36.609628151715825,,plate,0,1.0,30.0,,,
1366,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,106.54108553969851,37.48834788354283,,plate,0,1.0,30.0,,,
1367,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,105.6520683110136,38.367067615369834,,plate,0,1.0,30.0,,,
1368,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,104.76305108232869,39.24578734719684,,plate,0,1.0,30.0,,,
1369,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,103.74411162538074,39.81349821690576,,plate,0,1.0,30.0,,,
1370,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0,40.0,,,0,1.0,30.0,102.49419931818743,39.82830444284919,,plate,0,1.0,30.0,,,
1371,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.88388347648305,39.11611652351695,,,0,1.0,30.0,101.24428701099411,39.84311066879262,,plate,0,1.0,30.0,,,
1372,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.7677669529661,38.2322330470339,,,0,1.0,30.0,99.9943747038008,39.85791689473605,,plate,0,1.0,30.0,,,
1373,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.65165042944915,37.34834957055085,,,0,1.0,30.0,98.74446239660749,39.87272312067948,,plate,0,1.0,30.0,,,
1374,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.5355339059322,36.4644660940678,,,0,1.0,30.0,97.49455008941418,39.88752934662291,,plate,0,1.0,30.0,,,
1375,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.41941738241525,35.58058261758475,,,0,1.0,30.0,96.24463778222086,39.902335572566344,,plate,0,1.0,30.0,,,
1376,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.3033008588983,34.6966991411017,,,0,1.0,30.0,94.99472547502755,39.917141798509775,,plate,0,1.0,30.0,,,
1377,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.18718433538135,33.812815664618654,,,0,1.0,30.0,93.74481316783424,39.931948024453206,,plate,0,1.0,30.0,,,
1378,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.0710678118644,32.928932188135605,,,0,1.0,30.0,92.49490086064093,39.94675425039664,,plate,0,1.0,30.0,,,
1379,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.95495128834744,32.045048711652555,,,0,1.0,30.0,91.24498855344761,39.96156047634007,,plate,0,1.0,30.0,,,
1380,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,128.83883476483183,31.161165235169356,,,0,1.0,30.0,89.9950762462543,39.97636670228327,,plate,0,1.0,30.0,,,
1381,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,129.72271824131596,30.27728175868595,,,0,1.0,30.0,88.74516393906099,39.99117292822635,,plate,0,1.0,30.0,,,
1382,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,130.6066017177991,29.393398282202547,,,0,1.0,30.0,87.49520253103098,39.99778761283382,,plate,0,1.0,30.0,,,
1383,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.49048519428223,28.509514805719142,,,0,1.0,30.0,86.24520254377215,39.997966086391884,,plate,0,1.0,30.0,,,
1384,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.37436867076536,27.625631329235738,,,0,1.0,30.0,84.99520255651332,39.99814455994995,,plate,0,1.0,30.0,,,
1385,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.2582521472485,26.741747852752333,,,0,1.0,30.0,83.74520256925449,39.998323033508015,,plate,0,1.0,30.0,,,
1386,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,134.14213562373163,25.857864376268928,,,0,1.0,30.0,82.49520258199566,39.99850150706608,,plate,0,1.0,30.0,,,
1387,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,135.02601910021477,24.973980899785523,,,0,1.0,30.0,81.24520259473682,39.998679980624146,,plate,0,1.0,30.0,,,
1388,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,,0,1.0,30.0,79.99520260747799,39.99885845418221,,plate,0,1.0,30.0,,,
1389,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,78.74520262021916,39.99903692774028,,plate,0,1.0,30.0,,,
1390,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,77.49520263296033,39.99921540129834,,plate,0,1.0,30.0,,,
1391,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,76.2452026457015,39.99939387485641,,plate,0,1.0,30.0,,,
1392,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,74.99520265844266,39.999572348414475,,plate,0,1.0,30.0,,,
1393,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,73.74520267118383,39.99975082197275,,plate,0,1.0,30.0,,,
1394,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,72.495202683925,39.99992929553117,,plate,0,1.0,30.0,,,
1395,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,71.5193913528273,40.66763899269328,,plate,0,1.0,30.0,,,
1396,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,70.6301659131489,41.54614802362497,,plate,0,1.0,30.0,,,
1397,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,69.7409404734705,42.42465705455686,,plate,0,1.0,30.0,,,
1398,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,68.8517150337921,43.303166085489146,,plate,0,1.0,30.0,,,
1399,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,67.9624895941137,44.181675116421424,,plate,0,1.0,30.0,,,
1400,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,67.07326415443531,45.0601841473537,,plate,0,1.0,30.0,,,
1401,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,66.18403871475691,45.93869317828598,,plate,0,1.0,30.0,,,
1402,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,65.29481327507851,46.817202209218266,,plate,0,1.0,30.0,,,
1403,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,64.40558783540011,47.695711240150544,,plate,0,1.0,30.0,,,
1404,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,63.516362395721714,48.57422027108282,,plate,0,1.0,30.0,,,
1405,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,62.627136956043316,49.4527293020151,,plate,0,1.0,30.0,,,
1406,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,61.73791151636492,50.331238332947386,,plate,0,1.0,30.0,,,
1407,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,60.84868607668652,51.209747363879664,,plate,0,1.0,30.0,,,
1408,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,59.95946063700812,52.08825639481194,,plate,0,1.0,30.0,,,
1409,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,59.07023519732972,52.96676542574422,,plate,0,1.0,30.0,,,
1410,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,58.181009757651324,53.8452744566765,,plate,0,1.0,30.0,,,
1411,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,57.291784317972926,54.723783487608785,,plate,0,1.0,30.0,,,
1412,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.40255887829453,55.60229251854106,,plate,0,1.0,30.0,,,
1413,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.18626865815919,56.76677764776672,,plate,0,1.0,30.0,,,
1414,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.170985062043215,58.016684208950146,,plate,0,1.0,30.0,,,
1415,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.15570146592724,59.26659077013357,,plate,0,1.0,30.0,,,
1416,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.14041786981126,60.51649733131699,,plate,0,1.0,30.0,,,
1417,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.12513427369528,61.76640389250041,,plate,0,1.0,30.0,,,
1418,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.1098506775793,63.016310453683836,,plate,0,1.0,30.0,,,
1419,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.094567081463325,64.26621701486727,,plate,0,1.0,30.0,,,
1420,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.07928348534735,65.51612357605069,,plate,0,1.0,30.0,,,
1421,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.06399988923137,66.76603013723411,,plate,0,1.0,30.0,,,
1422,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.04871629311539,68.01593669841753,,plate,0,1.0,30.0,,,
