tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,7422774d0143e485_score,player_fcba4d88_x,player_fcba4d88_y,player_fcba4d88_move_target,player_fcba4d88_item,player_fcba4d88_score,player_fcba4d88_cut_speed,player_fcba4d88_speed,player_611faa82_x,player_611faa82_y,player_611faa82_move_target,player_611faa82_item,player_611faa82_score,player_611faa82_cut_speed,player_611faa82_speed,244e3f0ca96309c7_score,a98bb1b9539f772b_message,77eb7591ba6a6def_score
1844,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,39.00000000000114,,tomato_cut,1,1.0,30.0,56.18789943411698,56.715740397590366,,plate,0,1.0,30.0,,,
1845,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,1,1.0,30.0,56.172533524872954,57.965645949555125,,plate,0,1.0,30.0,,,
1846,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,1,1.0,30.0,56.15716761562893,59.21555150151988,,plate,0,1.0,30.0,,,
1847,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,1,1.0,30.0,56.1418017063849,60.46545705348464,,plate,0,1.0,30.0,,,
1848,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,1,1.0,30.0,56.12643579714088,61.7153626054494,,plate,0,1.0,30.0,,,
1849,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,1,1.0,30.0,56.11106988789685,62.96526815741416,,plate,0,1.0,30.0,,,
1850,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.09570397865283,64.21517370937904,,plate,0,1.0,30.0,,,
1851,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0803380694088,65.46507926134451,,plate,0,1.0,30.0,,,
1852,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.06497216016478,66.71498481330998,,plate,0,1.0,30.0,,,
1853,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.04960625092075,67.96489036527545,,plate,0,1.0,30.0,,,
1854,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.03424034167659,69.21479591724092,,plate,0,1.0,30.0,,,
1855,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.018874432432206,70.46470146920639,,plate,0,1.0,30.0,,,
1856,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.00350852318782,71.71460702117186,,plate,0,1.0,30.0,,,
1857,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,plate,0,1.0,30.0,,,
1858,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1859,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1860,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1861,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1862,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1863,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1864,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1865,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1866,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1867,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1868,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1869,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1870,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1871,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1872,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1873,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1874,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1875,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1876,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1877,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1878,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1879,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1880,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1881,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1882,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1883,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,70.74999999999972,,,0,1.0,30.0,,,
1884,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,69.49999999999943,,,0,1.0,30.0,,,
1885,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,68.24999999999915,,,0,1.0,30.0,,,
1886,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,66.99999999999886,,,0,1.0,30.0,,,
1887,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,65.74999999999858,,,0,1.0,30.0,,,
1888,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_salad,1,1.0,30.0,56.0,64.4999999999983,,,0,1.0,30.0,,,
1889,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,41.250000000000284,,tomato_salad,1,1.0,30.0,56.0,63.24999999999801,,,0,1.0,30.0,,,
1890,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,42.50000000000057,,tomato_salad,1,1.0,30.0,56.0,61.999999999997726,,,0,1.0,30.0,,,
1891,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,43.75000000000085,,tomato_salad,1,1.0,30.0,56.0,60.74999999999744,,,0,1.0,30.0,,,
1892,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,45.00000000000114,,tomato_salad,1,1.0,30.0,56.0,59.49999999999716,,,0,1.0,30.0,,,
1893,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,46.25000000000142,,tomato_salad,1,1.0,30.0,56.0,58.249999999996874,,,0,1.0,30.0,,,
1894,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,47.500000000001705,,tomato_salad,1,1.0,30.0,56.0,56.99999999999659,,,0,1.0,30.0,,,
1895,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,48.75000000000199,,tomato_salad,1,1.0,30.0,56.31621556657754,55.8798317388366,,,0,1.0,30.0,,,
1896,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,50.000000000002274,,tomato_salad,1,1.0,30.0,57.19459214040404,54.990475457837135,,,0,1.0,30.0,,,
1897,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,51.25000000000256,,tomato_salad,1,1.0,30.0,58.07296871423054,54.10111917683767,,,0,1.0,30.0,,,
1898,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,52.50000000000284,,tomato_salad,1,1.0,30.0,58.95134528805704,53.211762895838206,,,0,1.0,30.0,,,
1899,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,53.750000000003126,,tomato_salad,1,1.0,30.0,59.82972186188354,52.32240661483874,,,0,1.0,30.0,,,
1900,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,55.00000000000341,,tomato_salad,1,1.0,30.0,60.70809843571004,51.433050333839276,,,0,1.0,30.0,,,
1901,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.250000000003695,,tomato_salad,1,1.0,30.0,61.58647500953654,50.543694052839896,,,0,1.0,30.0,,,
1902,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,57.50000000000398,,tomato_salad,1,1.0,30.0,62.46485158336304,49.654337771840936,,,0,1.0,30.0,,,
1903,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,58.75000000000426,,tomato_salad,1,1.0,30.0,63.34322815718954,48.76498149084197,,,0,1.0,30.0,,,
1904,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,60.00000000000455,,tomato_salad,1,1.0,30.0,64.22160473101623,47.87562520984288,,,0,1.0,30.0,,,
1905,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,61.25000000000483,,tomato_salad,1,1.0,30.0,65.09998130484344,46.986268928843415,,,0,1.0,30.0,,,
1906,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,62.500000000005116,,tomato_salad,1,1.0,30.0,65.97835787867065,46.09691264784395,,,0,1.0,30.0,,,
1907,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,63.7500000000054,,tomato_salad,1,1.0,30.0,66.85673445249786,45.207556366844486,,,0,1.0,30.0,,,
1908,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,65.00000000000568,,tomato_salad,1,1.0,30.0,67.73511102632507,44.31820008584502,,,0,1.0,30.0,,,
1909,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,66.25000000000597,,tomato_salad,1,1.0,30.0,68.61348760015223,43.428843804845556,,,0,1.0,30.0,,,
1910,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,67.50000000000625,,tomato_salad,1,1.0,30.0,69.49186417397894,42.53948752384609,,,0,1.0,30.0,,,
1911,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,68.75000000000654,,tomato_salad,1,1.0,30.0,70.37024074780565,41.650131242846626,,,0,1.0,30.0,,,
1912,train,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,70.00000000000682,,tomato_salad,1,1.0,30.0,71.24861732163237,40.76077496184716,,,0,1.0,30.0,,,
