tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7980b31b9eceee09_score,player_16647749_x,player_16647749_y,player_16647749_move_target,player_16647749_item,player_16647749_score,player_16647749_cut_speed,player_16647749_speed,player_68e24335_x,player_68e24335_y,player_68e24335_move_target,player_68e24335_item,player_68e24335_score,player_68e24335_cut_speed,player_68e24335_speed
1442,0,1,tomato_cut,0,2,tomato,1.083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1443,0,1,tomato_cut,0,2,tomato,1.1249999999999998,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1444,0,1,tomato_cut,0,2,tomato,1.1666666666666665,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1445,0,1,tomato_cut,0,2,tomato,1.2083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1446,0,1,tomato_cut,0,2,tomato,1.25,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1447,0,1,tomato_cut,0,2,tomato,1.2916666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1448,0,1,tomato_cut,0,2,tomato,1.3333333333333335,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1449,0,1,tomato_cut,0,2,tomato,1.3750000000000002,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1450,0,1,tomato_cut,0,2,tomato,1.416666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1451,0,1,tomato_cut,0,2,tomato,1.4583333333333337,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1452,0,1,tomato_cut,0,2,tomato,1.5000000000000004,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1453,0,1,tomato_cut,0,2,tomato,1.5416666666666672,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1454,0,1,tomato_cut,0,2,tomato,1.583333333333334,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1455,0,1,tomato_cut,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1456,0,1,tomato_cut,0,2,tomato,1.6666666666666674,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1457,0,1,tomato_cut,0,2,tomato,1.7083333333333341,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1458,0,1,tomato_cut,0,2,tomato,1.7500000000000009,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1459,0,1,tomato_cut,0,2,tomato,1.7916666666666676,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1460,0,1,tomato_cut,0,2,tomato,1.8333333333333344,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1461,0,1,tomato_cut,0,2,tomato,1.875000000000001,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1462,0,1,tomato_cut,0,2,tomato,1.9166666666666679,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1463,0,1,tomato_cut,0,2,tomato,1.9583333333333346,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1464,0,1,tomato_cut,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1465,0,1,tomato_cut,0,2,tomato,2.041666666666668,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1466,0,1,tomato_cut,0,2,tomato,2.0833333333333344,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1467,0,1,tomato_cut,0,2,tomato,2.125000000000001,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1468,0,1,tomato_cut,0,2,tomato,2.1666666666666674,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1469,0,1,tomato_cut,0,2,tomato,2.208333333333334,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,57.250000000000284,,,0,0.2,30.0
1470,0,1,tomato_cut,0,2,tomato,2.2500000000000004,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,58.50000000000057,,,0,0.2,30.0
1471,0,1,tomato_cut,0,2,tomato,2.291666666666667,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,59.75000000000085,,,0,0.2,30.0
1472,0,1,tomato_cut,0,2,tomato,2.3333333333333335,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,61.00000000000114,,,0,0.2,30.0
1473,0,1,tomato_cut,0,2,tomato,2.375,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,62.25000000000142,,,0,0.2,30.0
1474,0,1,tomato_cut,0,2,tomato,2.4166666666666665,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,63.500000000001705,,,0,0.2,30.0
1475,0,1,tomato_cut,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,64.75000000000199,,,0,0.2,30.0
1476,0,1,tomato_cut,0,2,tomato,2.4999999999999996,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,66.00000000000227,,,0,0.2,30.0
1477,0,1,tomato_cut,0,2,tomato,2.541666666666666,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,67.25000000000256,,,0,0.2,30.0
1478,0,1,tomato_cut,0,2,tomato,2.5833333333333326,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,68.50000000000284,,,0,0.2,30.0
1479,0,1,tomato_cut,0,2,tomato,2.624999999999999,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,69.75000000000313,,,0,0.2,30.0
1480,0,1,tomato_cut,0,2,tomato,2.6666666666666656,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,71.00000000000341,,,0,0.2,30.0
1481,0,1,tomato_cut,0,2,tomato,2.708333333333332,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
1482,0,1,tomato_cut,0,2,tomato,2.7499999999999987,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1483,0,1,tomato_cut,0,2,tomato,2.791666666666665,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1484,0,1,tomato_cut,0,2,tomato,2.8333333333333317,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1485,0,1,tomato_cut,0,2,tomato,2.8749999999999982,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1486,0,1,tomato_cut,0,2,tomato,2.9166666666666647,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1487,0,1,tomato_cut,0,2,tomato,2.9583333333333313,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1488,0,1,tomato_cut,0,2,tomato,2.999999999999998,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1489,0,1,tomato_cut,0,2,tomato_cut,3.0416666666666643,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1490,0,1,tomato_cut,0,2,tomato_cut,3.083333333333331,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1491,0,1,tomato_cut,0,2,tomato_cut,3.1249999999999973,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1492,0,1,tomato_cut,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1493,0,1,tomato_cut,0,2,tomato_cut,3.2083333333333304,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1494,0,1,tomato_cut,0,2,tomato_cut,3.249999999999997,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1495,0,1,tomato_cut,0,2,tomato_cut,3.2916666666666634,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1496,0,1,tomato_cut,0,2,tomato_cut,3.33333333333333,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1497,0,1,tomato_cut,0,2,tomato_cut,3.3749999999999964,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1498,0,1,tomato_cut,0,2,tomato_cut,3.416666666666663,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1499,0,1,tomato_cut,0,2,tomato_cut,3.4583333333333295,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1500,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1501,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1502,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1503,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.500000000000256,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1504,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.00000000000051,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1505,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.50000000000077,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1506,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.00000000000102,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1507,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000128,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1508,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.000000000001535,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1509,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.50000000000179,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1510,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.000000000002046,,,0,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
1511,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.5000000000023,,,0,1.0,12.0,56.0,73.25000000000028,,tomato,0,0.2,30.0
1512,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000256,,,0,1.0,12.0,56.0,74.50000000000057,,tomato,0,0.2,30.0
1513,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.500000000002814,,,0,1.0,12.0,56.0,75.75000000000085,,tomato,0,0.2,30.0
1514,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.00000000000307,,,0,1.0,12.0,56.0,77.00000000000114,,tomato,0,0.2,30.0
1515,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.500000000003325,,,0,1.0,12.0,56.0,78.25000000000142,,tomato,0,0.2,30.0
1516,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.00000000000358,,,0,1.0,12.0,56.0,79.5000000000017,,tomato,0,0.2,30.0
1517,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.50000000000384,,,0,1.0,12.0,56.0,80.75000000000199,,tomato,0,0.2,30.0
1518,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.00000000000409,,,0,1.0,12.0,56.0,82.00000000000227,,tomato,0,0.2,30.0
1519,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.50000000000435,,,0,1.0,12.0,56.0,83.25000000000256,,tomato,0,0.2,30.0
1520,0,1,tomato_cut,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.000000000004604,,,0,1.0,12.0,55.23670932560498,84.23989259335809,,tomato,0,0.2,30.0
