tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,23f0a1d7adffece2_score,player_e9f00223_x,player_e9f00223_y,player_e9f00223_move_target,player_e9f00223_item,player_e9f00223_score,player_e9f00223_cut_speed,player_e9f00223_speed,player_588aaf23_x,player_588aaf23_y,player_588aaf23_move_target,player_588aaf23_item,player_588aaf23_score,player_588aaf23_cut_speed,player_588aaf23_speed,18cf696097fdcf58_score,ddd4286268b144af_message,f2365e25af3e4a70_score
2193,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,133.3483495705466,26.651650429449848,,plate,0,0.2,30.0,,,
2194,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,132.46446609406294,27.535533905933253,,plate,0,0.2,30.0,,,
2195,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,131.5805826175798,28.419417382416658,,plate,0,0.2,30.0,,,
2196,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,130.69669914109667,29.303300858900062,,plate,0,0.2,30.0,,,
2197,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,129.81281566461354,30.187184335383467,,plate,0,0.2,30.0,,,
2198,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,128.9289321881304,31.07106781186687,,plate,0,0.2,30.0,,,
2199,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,128.04504871164727,31.954951288350276,,plate,0,0.2,30.0,,,
2200,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,127.1611652351642,32.838834764833344,,plate,0,0.2,30.0,,,
2201,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,126.27728175868116,33.72271824131639,,plate,0,0.2,30.0,,,
2202,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,125.3933982821981,34.60660171779944,,plate,0,0.2,30.0,,,
2203,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,124.50951480571506,35.4904851942827,,plate,0,0.2,30.0,,,
2204,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,123.62563132923201,36.37436867076619,,plate,0,0.2,30.0,,,
2205,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,122.74174785274896,37.25825214724968,,plate,0,0.2,30.0,,,
2206,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,121.85786437626591,38.14213562373317,,plate,0,0.2,30.0,,,
2207,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,120.97398089978286,39.02601910021666,,plate,0,0.2,30.0,,,
2208,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,120.04617444130444,39.805653184688964,,plate,0,0.2,30.0,,,
2209,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,118.79626611486002,39.820791727745956,,plate,0,0.2,30.0,,,
2210,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,117.54635778841559,39.83593027080295,,plate,0,0.2,30.0,,,
2211,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,116.29644946197116,39.85106881385981,,plate,0,0.2,30.0,,,
2212,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,115.04654113552674,39.866207356916455,,plate,0,0.2,30.0,,,
2213,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,113.79663280908231,39.8813458999731,,plate,0,0.2,30.0,,,
2214,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,112.54672448263788,39.896484443029735,,plate,0,0.2,30.0,,,
2215,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,111.29681615619346,39.91162298608638,,plate,0,0.2,30.0,,,
2216,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,110.04690782974903,39.92676152914302,,plate,0,0.2,30.0,,,
2217,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,108.7969995033046,39.94190007219966,,plate,0,0.2,30.0,,,
2218,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,107.54709117686018,39.9570386152563,,plate,0,0.2,30.0,,,
2219,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,106.29718285041575,39.972177158312945,,plate,0,0.2,30.0,,,
2220,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,105.04727452397132,39.98731570136958,,plate,0,0.2,30.0,,,
2221,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,103.79733686634414,39.99766893490247,,plate,0,0.2,30.0,,,
2222,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,102.54733687995359,39.997853385697375,,plate,0,0.2,30.0,,,
2223,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,101.29733689356304,39.99803783649228,,plate,0,0.2,30.0,,,
2224,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,100.0473369071725,39.998222287287184,,plate,0,0.2,30.0,,,
2225,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,98.79733692078194,39.99840673808209,,plate,0,0.2,30.0,,,
2226,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,97.5473369343914,39.99859118887699,,plate,0,0.2,30.0,,,
2227,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,96.29733694800085,39.9987756396719,,plate,0,0.2,30.0,,,
2228,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,95.0473369616103,39.9989600904668,,plate,0,0.2,30.0,,,
2229,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,93.79733697521975,39.99914454126161,,plate,0,0.2,30.0,,,
2230,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,92.5473369888292,39.99932899205616,,plate,0,0.2,30.0,,,
2231,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,91.29733700243865,39.999513442850706,,plate,0,0.2,30.0,,,
2232,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,90.0473370160481,39.999697893645255,,plate,0,0.2,30.0,,,
2233,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,88.79733702965756,39.999882344439804,,plate,0,0.2,30.0,,,
2234,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,87.54733703619142,39.99997204937522,,plate,0,0.2,30.0,,,
2235,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,86.29733703619398,39.99997429659456,,plate,0,0.2,30.0,,,
2236,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,85.04733703619654,39.99997654381421,,plate,0,0.2,30.0,,,
2237,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,83.7973370361991,39.99997879103387,,plate,0,0.2,30.0,,,
2238,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,82.54733703620165,39.99998103825352,,plate,0,0.2,30.0,,,
2239,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,81.29733703620421,39.99998328547318,,plate,0,0.2,30.0,,,
2240,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,80.04733703620677,39.99998553269283,,plate,0,0.2,30.0,,,
2241,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,78.79733703620933,39.99998777991249,,plate,0,0.2,30.0,,,
2242,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,77.54733703621189,39.99999002713214,,plate,0,0.2,30.0,,,
2243,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,76.29733703621444,39.9999922743518,,plate,0,0.2,30.0,,,
2244,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,75.047337036217,39.99999452157145,,plate,0,0.2,30.0,,,
2245,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,73.79733703621956,39.99999676879111,,plate,0,0.2,30.0,,,
2246,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,72.54733703622212,39.99999901601076,,plate,0,0.2,30.0,,,
2247,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,71.55705250305924,40.632483413080365,,plate,0,0.2,30.0,,,
2248,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,70.66776842922091,41.51093309064717,,plate,0,0.2,30.0,,,
2249,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,69.77848435538259,42.38938276821398,,plate,0,0.2,30.0,,,
2250,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,68.88920028154426,43.26783244578078,,plate,0,0.2,30.0,,,
2251,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,67.99991620770594,44.14628212334759,,plate,0,0.2,30.0,,,
2252,train,False,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.275,0,1,0,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,120.0,,,0,1.0,12.0,67.11063213386761,45.024731800914395,,plate,0,0.2,30.0,,,
