tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6cc64292018795_score,player_c8119b47_x,player_c8119b47_y,player_c8119b47_move_target,player_c8119b47_item,player_c8119b47_score,player_c8119b47_cut_speed,player_c8119b47_speed,player_23aab726_x,player_23aab726_y,player_23aab726_move_target,player_23aab726_item,player_23aab726_score,player_23aab726_cut_speed,player_23aab726_speed,b925d6c53df1acaf_score,498508d6aa209fea_message,b5a647d018e7def4_score
1409,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.36103965704712,29.829410447306316,,plate,0,1.0,12.0,24.0,31.499999999999574,,,0,0.2,30.0,,,
1410,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.96906652427583,29.518996106166796,,plate,0,1.0,12.0,24.0,32.749999999999716,,,0,0.2,30.0,,,
1411,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.57709339150455,29.208581765027276,,plate,0,1.0,12.0,24.0,34.0,,,0,0.2,30.0,,,
1412,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.18512025873326,28.898167423887756,,plate,0,1.0,12.0,24.0,35.250000000000284,,,0,0.2,30.0,,,
1413,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.79314712596198,28.587753082748236,,plate,0,1.0,12.0,24.0,36.50000000000057,,,0,0.2,30.0,,,
1414,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.4011739931907,28.27733874160898,,plate,0,1.0,12.0,24.0,37.75000000000085,,,0,0.2,30.0,,,
1415,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.00920086041941,27.966924400469814,,plate,0,1.0,12.0,24.0,39.00000000000114,,,0,0.2,30.0,,,
1416,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.61722772764813,27.65651005933065,,plate,0,1.0,12.0,24.0,40.25000000000142,,,0,0.2,30.0,,,
1417,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.22525459487684,27.346095718191485,,plate,0,1.0,12.0,24.0,41.500000000001705,,,0,0.2,30.0,,,
1418,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.83328146210556,27.03568137705232,,plate,0,1.0,12.0,24.0,42.75000000000199,,,0,0.2,30.0,,,
1419,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.4413083293338,26.725267035913156,,plate,0,1.0,12.0,24.0,44.000000000002274,,,0,0.2,30.0,,,
1420,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.04933519656188,26.41485269477399,,plate,0,1.0,12.0,24.0,45.25000000000256,,,0,0.2,30.0,,,
1421,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.65736206378999,26.104438353634826,,plate,0,1.0,12.0,24.0,46.50000000000284,,,0,0.2,30.0,,,
1422,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.2653889310181,25.79402401249566,,plate,0,1.0,12.0,24.0,47.750000000003126,,,0,0.2,30.0,,,
1423,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.87341579824619,25.483609671356497,,plate,0,1.0,12.0,24.0,49.00000000000341,,,0,0.2,30.0,,,
1424,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.48144266547429,25.173195330217332,,plate,0,1.0,12.0,24.0,50.250000000003695,,,0,0.2,30.0,,,
1425,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.0894695327024,24.862780989078168,,plate,0,1.0,12.0,24.0,51.50000000000398,,,0,0.2,30.0,,,
1426,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.6974963999305,24.552366647939003,,plate,0,1.0,12.0,24.0,52.75000000000426,,,0,0.2,30.0,,,
1427,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.30552326715859,24.24195230679984,,plate,0,1.0,12.0,24.0,54.00000000000455,,,0,0.2,30.0,,,
1428,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.83470791149684,24.154577495727878,,plate,0,1.0,12.0,24.0,55.25000000000483,,,0,0.2,30.0,,,
1429,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.33473173367032,24.1496967574205,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0,,,
1430,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.83475555584381,24.144816019113122,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1431,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.3347793780173,24.139935280805744,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1432,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.83480320019079,24.135054542498366,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1433,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.33482702236428,24.13017380419099,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1434,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.83485084453777,24.12529306588361,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1435,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.33487466671126,24.120412327576233,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1436,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.83489848888475,24.115531589268688,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1437,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.33492231105824,24.11065085096113,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1438,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.83494613323172,24.10577011265357,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1439,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.33496995540521,24.100889374346007,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1440,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.8349937775787,24.096008636038448,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1441,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.33501759975219,24.09112789773089,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1442,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.83504142192568,24.08624715942333,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1443,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.33506524409917,24.08136642111577,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1444,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.83508906627266,24.07648568280821,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1445,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.33511288844615,24.07160494450065,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1446,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.83513671061964,24.06672420619309,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1447,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.33516053279313,24.06184346788553,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1448,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.83518435496661,24.05696272957797,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1449,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.3352081771401,24.052081991270413,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1450,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.83523199931359,24.04720125296285,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1451,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.33525582148708,24.04232051465529,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1452,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.83527964366057,24.037439776347732,,plate,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0,,,
1453,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.33530346583406,24.032559038040173,,plate,0,1.0,12.0,24.0,54.749999999999716,,tomato,0,0.2,30.0,,,
1454,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.83532728800755,24.027678299732614,,plate,0,1.0,12.0,24.0,53.49999999999943,,tomato,0,0.2,30.0,,,
1455,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.33535111018104,24.02279756142505,,plate,0,1.0,12.0,24.0,52.24999999999915,,tomato,0,0.2,30.0,,,
1456,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.83537493235453,24.017916823117492,,plate,0,1.0,12.0,24.0,50.99999999999886,,tomato,0,0.2,30.0,,,
1457,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.33539875452801,24.013036084809933,,plate,0,1.0,12.0,24.0,49.74999999999858,,tomato,0,0.2,30.0,,,
1458,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.8354225767015,24.008155346502374,,plate,0,1.0,12.0,24.0,48.499999999998295,,tomato,0,0.2,30.0,,,
1459,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.33544639887499,24.003274608194815,,plate,0,1.0,12.0,24.0,47.24999999999801,,tomato,0,0.2,30.0,,,
1460,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.83545307158148,24.001865589532333,,plate,0,1.0,12.0,24.0,45.999999999997726,,tomato,0,0.2,30.0,,,
1461,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.33545307505081,24.001806684065162,,plate,0,1.0,12.0,24.0,44.74999999999744,,tomato,0,0.2,30.0,,,
1462,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.83545307852013,24.00174777859799,,plate,0,1.0,12.0,24.0,43.49999999999716,,tomato,0,0.2,30.0,,,
1463,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.33545308198946,24.00168887313082,,plate,0,1.0,12.0,24.0,42.249999999996874,,tomato,0,0.2,30.0,,,
1464,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.83545308545878,24.00162996766365,,plate,0,1.0,12.0,24.0,40.99999999999659,,tomato,0,0.2,30.0,,,
1465,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.3354530889281,24.00157106219648,,plate,0,1.0,12.0,24.0,39.749999999996305,,tomato,0,0.2,30.0,,,
1466,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.83545309239743,24.00151215672931,,plate,0,1.0,12.0,24.0,38.49999999999602,,tomato,0,0.2,30.0,,,
1467,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.33545309586675,24.001453251262138,,plate,0,1.0,12.0,24.0,37.24999999999574,,tomato,0,0.2,30.0,,,
1468,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.83545309933608,24.001394345794967,,plate,0,1.0,12.0,24.0,35.99999999999545,,tomato,0,0.2,30.0,,,
1469,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.3354531028054,24.001335440327797,,plate,0,1.0,12.0,24.0,34.74999999999517,,tomato,0,0.2,30.0,,,
1470,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.83545310627473,24.001276534860626,,plate,0,1.0,12.0,24.0,33.499999999994884,,tomato,0,0.2,30.0,,,
1471,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.33545310974405,24.001217629393455,,plate,0,1.0,12.0,24.0,32.2499999999946,,tomato,0,0.2,30.0,,,
1472,train,True,0,1,tomato,0.12499999999999999,0,0,2,tomato,2.974999999999992,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.83545311321338,24.001158723926284,,plate,0,1.0,12.0,24.0,30.999999999994603,,tomato,0,0.2,30.0,,,
