tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,da15a8d490b26cd5_score,player_86c4a5ae_x,player_86c4a5ae_y,player_86c4a5ae_move_target,player_86c4a5ae_item,player_86c4a5ae_score,player_86c4a5ae_cut_speed,player_86c4a5ae_speed,player_0d05f176_x,player_0d05f176_y,player_0d05f176_move_target,player_0d05f176_item,player_0d05f176_score,player_0d05f176_cut_speed,player_0d05f176_speed
1388,0,1,,0,2,tomato,0.9999999999999989,0,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1389,0,1,,0,2,tomato,1.0083333333333322,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1390,0,1,,0,2,tomato,1.0166666666666655,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1391,0,1,,0,2,tomato,1.0249999999999988,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1392,0,1,,0,2,tomato,1.033333333333332,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1393,0,1,,0,2,tomato,1.0416666666666654,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1394,0,1,,0,2,tomato,1.0499999999999987,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1395,0,1,,0,2,tomato,1.058333333333332,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1396,0,1,,0,2,tomato,1.0666666666666653,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1397,0,1,,0,2,tomato,1.0749999999999986,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1398,0,1,,0,2,tomato,1.083333333333332,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1399,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1400,0,1,,0,2,tomato,1.0999999999999985,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1401,0,1,,0,2,tomato,1.1083333333333318,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1402,0,1,,0,2,tomato,1.1166666666666651,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1403,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1404,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1405,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1406,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1407,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1408,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1409,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1410,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1411,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1412,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1413,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1414,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1415,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1416,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1417,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1418,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1419,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.500000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1420,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.00000000000051,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1421,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50000000000077,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1422,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.00000000000102,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1423,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.50000000000128,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1424,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.000000000001535,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1425,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.50000000000179,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1426,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.000000000002046,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1427,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.5000000000023,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1428,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.00000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1429,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.500000000002814,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1430,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.00000000000307,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1431,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.500000000003325,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1432,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.00000000000358,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1433,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.50000000000384,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1434,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.00000000000409,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1435,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.50000000000364,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1436,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.00000000000318,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1437,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.50000000000273,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1438,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.00000000000227,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1439,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50000000000182,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1440,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.00000000000136,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1441,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.50000000000091,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1442,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.00000000000045,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1443,0,1,,0,2,tomato,1.4583333333333306,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.5,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1444,0,1,,0,2,tomato,1.466666666666664,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.99999999999955,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1445,0,1,,0,2,tomato,1.4749999999999972,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49999999999909,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1446,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.99999999999864,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1447,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49999999999818,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1448,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.99999999999773,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1449,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.49999999999727,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1450,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999999999682,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1451,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.49999999999636,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1452,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.99999999999591,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1453,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.49999999999545,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1454,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.999999999995,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1455,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.49999999999454,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1456,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.99999999999409,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1457,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.49999999999363,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1458,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.99999999999318,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1459,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.49999999999272,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1460,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.99999999999227,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1461,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.49999999999181,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1462,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.99999999999136,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1463,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.4999999999909,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1464,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.99999999999045,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1465,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.5583333333333234,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.49999999999,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
