tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,32c24873ef018aaa_score,player_d355bff0_x,player_d355bff0_y,player_d355bff0_move_target,player_d355bff0_item,player_d355bff0_score,player_d355bff0_cut_speed,player_d355bff0_speed,player_6bd76bf8_x,player_6bd76bf8_y,player_6bd76bf8_move_target,player_6bd76bf8_item,player_6bd76bf8_score,player_6bd76bf8_cut_speed,player_6bd76bf8_speed
591,0,1,,0,2,,0,0,0,3,tomato_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.24280198436347,78.7552509084397,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
592,0,1,,0,2,,0,0,0,3,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.12681281687802,77.87149480634005,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
593,0,1,,0,2,,0,0,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.01082364939256,76.9877387042404,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
594,0,1,,0,2,,0,0,0,3,tomato_cut,3.916666666666661,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.89483448190711,76.10398260214075,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
595,0,1,,0,2,,0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.77884531442166,75.2202265000411,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
596,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.6628561469362,74.33647039794144,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
597,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.54686697945075,73.45271429584179,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
598,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.4308778119653,72.56895819374213,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
599,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.31481568011074,71.6851291166301,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
600,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.19870071198889,70.80124719554357,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
601,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.0825857438667,69.91736527445704,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
602,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.96647077574448,69.03348335337051,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
603,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.85035580762225,68.14960143228399,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
604,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.73424083950002,67.26571951119746,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
605,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.6181258713778,66.38183759011093,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
606,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.50201090325558,65.4979556690244,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
607,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.38589593513336,64.61407374793788,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
608,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.26978096701113,63.73019182685135,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
609,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.15366599888891,62.84630990576483,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
610,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.03755103076668,61.9624279846783,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
611,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.92143606264446,61.07854606359177,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
612,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.80532109452224,60.194664142505246,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
613,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.68920612640001,59.31078222141872,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
614,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.57309115827779,58.42690030033219,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
615,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.45697619015556,57.543018379245666,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
616,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.34086122203334,56.65913645815914,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
617,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.80787067446892,55.59956336159173,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
618,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.82326491584212,54.34965815825334,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
619,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.83865915721502,53.099752954914955,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
620,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.85405339858751,51.84984775157657,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
621,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.86944763996,50.59994254823818,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
622,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.88484188133249,49.350037344899796,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
623,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.90023612270498,48.10013214156141,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
624,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.91563036407747,46.850226938223024,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
625,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.93102460544996,45.60032173488464,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
626,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.94641884682245,44.35041653154625,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
627,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.96181308819494,43.100511328207865,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
628,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.97720732956743,41.85060612486948,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
629,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99260157093991,40.60070092153109,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
630,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.58645356704426,39.59261999506062,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
631,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.46521759159862,38.703646548241515,,,0,1.0,30.0,24.0,57.250000000000284,,,0,1.0,30.0
632,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.34398161615297,37.81467310142241,,,0,1.0,30.0,24.0,58.50000000000057,,,0,1.0,30.0
633,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.22274564070733,36.9256996546033,,,0,1.0,30.0,24.0,59.75000000000085,,,0,1.0,30.0
634,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.10150966526169,36.03672620778419,,,0,1.0,30.0,24.0,61.00000000000114,,,0,1.0,30.0
635,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.98027368981604,35.14775276096508,,,0,1.0,30.0,24.0,62.25000000000142,,,0,1.0,30.0
636,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.8590377143704,34.258779314145976,,,0,1.0,30.0,24.0,63.500000000001705,,,0,1.0,30.0
637,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.73780173892476,33.3698058673273,,,0,1.0,30.0,24.0,64.75000000000199,,,0,1.0,30.0
638,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.61656576347912,32.48083242050867,,,0,1.0,30.0,24.0,66.00000000000227,,,0,1.0,30.0
639,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.49532978803347,31.591858973689988,,,0,1.0,30.0,24.0,67.25000000000256,,,0,1.0,30.0
640,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.37409381258783,30.702885526871235,,,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0
641,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.25285783714219,29.813912080052482,,,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0
642,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.13162186169654,28.92493863323373,,,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0
643,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.0103858862509,28.035965186414977,,,0,1.0,30.0,24.0,72.2500000000037,,,0,1.0,30.0
644,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.88914991080526,27.146991739596224,,,0,1.0,30.0,24.0,73.50000000000398,,,0,1.0,30.0
645,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.76791393535962,26.25801829277747,,,0,1.0,30.0,24.0,74.75000000000426,,,0,1.0,30.0
646,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.64667795991397,25.36904484595899,,,0,1.0,30.0,24.0,76.00000000000455,,,0,1.0,30.0
647,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.52544198446833,24.48007139914059,,,0,1.0,30.0,24.0,77.25000000000483,,,0,1.0,30.0
648,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,30.0,24.0,78.50000000000512,,,0,1.0,30.0
649,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,79.7500000000054,,,0,1.0,30.0
650,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,81.00000000000568,,,0,1.0,30.0
651,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,82.25000000000597,,,0,1.0,30.0
652,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,83.50000000000625,,,0,1.0,30.0
653,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,84.75000000000654,,,0,1.0,30.0
654,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,86.00000000000682,,,0,1.0,30.0
655,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,84.75000000000654,,,0,1.0,30.0
656,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,83.50000000000625,,,0,1.0,30.0
657,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,82.25000000000597,,,0,1.0,30.0
658,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,81.00000000000568,,,0,1.0,30.0
659,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,79.7500000000054,,,0,1.0,30.0
660,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,78.50000000000512,,,0,1.0,30.0
661,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,77.25000000000483,,,0,1.0,30.0
662,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,76.00000000000455,,,0,1.0,30.0
663,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,74.75000000000426,,,0,1.0,30.0
664,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,73.50000000000398,,,0,1.0,30.0
665,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,72.2500000000037,,,0,1.0,30.0
666,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0
667,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0
668,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0
669,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,67.25000000000256,,,0,1.0,30.0
670,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,66.00000000000227,,,0,1.0,30.0
671,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,64.75000000000199,,,0,1.0,30.0
672,0,1,,0,2,,0,0,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,63.500000000001705,,,0,1.0,30.0
