tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4bb04f9aee2f46d7_score,player_e9c39da9_x,player_e9c39da9_y,player_e9c39da9_move_target,player_e9c39da9_item,player_e9c39da9_score,player_e9c39da9_cut_speed,player_e9c39da9_speed,player_608e742f_x,player_608e742f_y,player_608e742f_move_target,player_608e742f_item,player_608e742f_score,player_608e742f_cut_speed,player_608e742f_speed
1488,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1489,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1490,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1491,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1492,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1493,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1494,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1495,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1496,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1497,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1498,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1499,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1500,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1501,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1502,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1503,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1504,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1505,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1506,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1507,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1508,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1509,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,54.749999999999716,,,1,0.2,30.0
1510,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,53.49999999999943,,,1,0.2,30.0
1511,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,52.24999999999915,,,1,0.2,30.0
1512,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,50.99999999999886,,,1,0.2,30.0
1513,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,49.74999999999858,,,1,0.2,30.0
1514,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,48.499999999998295,,,1,0.2,30.0
1515,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,47.24999999999801,,,1,0.2,30.0
1516,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,45.999999999997726,,,1,0.2,30.0
1517,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,44.74999999999744,,,1,0.2,30.0
1518,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,43.49999999999716,,,1,0.2,30.0
1519,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,42.249999999996874,,,1,0.2,30.0
1520,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.0,40.99999999999659,,,1,0.2,30.0
1521,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,88.3162155665778,39.8798317388366,,,1,0.2,30.0
1522,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,89.194592140405,38.990475457837135,,,1,0.2,30.0
1523,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,0,1.0,12.0,90.07296871423222,38.10111917683767,,,1,0.2,30.0
1524,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.500000000000256,40.0,,,0,1.0,12.0,90.95134528805943,37.211762895838206,,,1,0.2,30.0
1525,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.00000000000051,40.0,,,0,1.0,12.0,91.82972186188655,36.32240661483874,,,1,0.2,30.0
1526,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.50000000000077,40.0,,,0,1.0,12.0,92.70809843571327,35.433050333839276,,,1,0.2,30.0
1527,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.00000000000102,40.0,,,0,1.0,12.0,93.58647500953998,34.54369405283981,,,1,0.2,30.0
1528,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.50000000000128,40.0,,,0,1.0,12.0,94.4648515833667,33.654337771840346,,,1,0.2,30.0
1529,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.000000000001535,40.0,,,0,1.0,12.0,95.34322815719341,32.76498149084088,,,1,0.2,30.0
1530,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.50000000000179,40.0,,,0,1.0,12.0,96.22160473102007,31.875625209841466,,,1,0.2,30.0
1531,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.000000000002046,40.0,,,0,1.0,12.0,97.09998130484644,30.986268928842357,,,1,0.2,30.0
1532,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.5000000000023,40.0,,,0,1.0,12.0,97.9783578786728,30.096912647843247,,,1,0.2,30.0
1533,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.00000000000256,40.0,,,0,1.0,12.0,98.85673445249915,29.207556366844138,,,1,0.2,30.0
1534,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.500000000002814,40.0,,,0,1.0,12.0,99.73511102632551,28.318200085845028,,,1,0.2,30.0
1535,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.00000000000307,40.0,,,0,1.0,12.0,100.61348760015187,27.42884380484592,,,1,0.2,30.0
1536,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.500000000003325,40.0,,,0,1.0,12.0,101.49186417397823,26.53948752384681,,,1,0.2,30.0
1537,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.00000000000358,40.0,,,0,1.0,12.0,102.3702407478046,25.6501312428477,,,1,0.2,30.0
1538,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.50000000000384,40.0,,,0,1.0,12.0,103.24861732163096,24.76077496184859,,,1,0.2,30.0
1539,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.00000000000409,40.0,,,0,1.0,12.0,104.0,24.0,,,1,0.2,30.0
1540,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.50000000000364,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1541,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.00000000000318,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1542,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.50000000000273,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1543,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.00000000000227,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1544,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.50000000000182,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1545,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.00000000000136,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1546,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.50000000000091,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1547,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.00000000000045,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1548,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.5,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1549,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.99999999999955,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1550,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.49999999999909,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1551,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.99999999999864,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1552,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.49999999999818,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1553,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.99999999999773,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1554,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.49999999999727,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1555,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.99999999999682,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1556,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.49999999999636,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1557,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.99999999999591,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1558,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.49999999999545,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1559,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.999999999995,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1560,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.49999999999454,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1561,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.99999999999409,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1562,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.49999999999363,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1563,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.99999999999318,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1564,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.49999999999272,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1565,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.99999999999227,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1566,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.49999999999181,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
