tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4ef0e2ff9575d094_score,player_fe6776fc_x,player_fe6776fc_y,player_fe6776fc_move_target,player_fe6776fc_item,player_fe6776fc_score,player_fe6776fc_cut_speed,player_fe6776fc_speed,player_079e3cc8_x,player_079e3cc8_y,player_079e3cc8_move_target,player_079e3cc8_item,player_079e3cc8_score,player_079e3cc8_cut_speed,player_079e3cc8_speed
1351,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.416666666666664,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.9289321881356,31.071067811864395,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1352,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4249999999999974,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.57537879754238,31.424621202457615,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1353,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.22182540694916,31.778174593050835,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1354,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.441666666666664,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.86827201635595,32.131727983644055,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1355,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4499999999999973,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.51471862576273,32.485281374237275,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1356,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.1611652351695,32.838834764830494,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1357,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.466666666666664,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.80761184457629,33.192388155423714,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1358,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4749999999999972,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.45405845398307,33.545941546016934,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1359,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4833333333333305,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.10050506338985,33.899494936610154,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1360,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4916666666666638,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.74695167279663,34.25304832720337,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1361,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4999999999999971,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.3933982822034,34.60660171779659,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1362,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5083333333333304,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.03984489161019,34.96015510838981,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1363,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.68629150101697,35.31370849898303,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1364,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.524999999999997,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.33273811042375,35.66726188957625,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1365,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5333333333333303,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.97918471983053,36.02081528016947,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1366,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5416666666666636,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.62563132923731,36.37436867076269,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1367,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.549999999999997,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.27207793864409,36.72792206135591,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1368,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5583333333333302,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.91852454805087,37.08147545194913,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1369,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5666666666666635,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.56497115745765,37.43502884254235,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1370,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5749999999999968,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.21141776686443,37.78858223313557,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1371,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.85786437627121,38.14213562372879,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1372,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5916666666666635,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.50431098567799,38.49568901432201,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1373,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5999999999999968,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.15075759508477,38.84924240491523,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1374,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.60833333333333,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.79720420449155,39.20279579550845,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1375,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6166666666666634,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.44365081389833,39.55634918610167,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1376,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6249999999999967,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.04471075017727,39.80221161601552,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1377,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.54474873659103,39.808374810868834,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1378,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6416666666666633,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.04478672300479,39.81453800572215,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1379,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6499999999999966,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.54482470941855,39.82070120057546,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1380,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6583333333333299,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.04486269583231,39.82686439542878,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1381,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6666666666666632,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.54490068224607,39.83302759028209,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1382,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6749999999999965,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.04493866865982,39.83919078513541,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1383,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.54497665507358,39.84535397998872,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1384,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.04501464148734,39.85151717484204,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1385,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.5450526279011,39.85768036969535,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1386,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.04509061431486,39.86384356454867,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1387,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.54512860072862,39.87000675940198,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1388,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.04516658714238,39.876169954255296,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1389,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.54520457355613,39.88233314910861,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1390,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.04524255996989,39.888496343961926,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1391,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.54528054638365,39.89465953881524,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1392,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.04531853279741,39.900822733668555,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1393,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.54535651921117,39.90698592852187,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1394,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.04539450562493,39.913149123375185,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1395,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.54543249203869,39.91931231822871,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1396,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.04547047845244,39.92547551308238,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1397,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.799999999999996,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5455084648662,39.93163870793605,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1398,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8083333333333294,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.04554645127996,39.93780190278972,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1399,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8166666666666627,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.54558443769372,39.94396509764339,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1400,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.824999999999996,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.04562242410748,39.95012829249706,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1401,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8333333333333293,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.54566041052124,39.95629148735073,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1402,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8416666666666626,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.045698396935,39.9624546822044,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1403,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8499999999999959,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54573638334875,39.96861787705807,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1404,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8583333333333292,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.04577436976251,39.97478107191174,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1405,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8666666666666625,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.54581235617627,39.98094426676541,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1406,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8749999999999958,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.04585034259003,39.98710746161908,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1407,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.54588832900379,39.99327065647275,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1408,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8916666666666624,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.08921341235464,40.10301158955734,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1409,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8999999999999957,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.73354172189204,40.4544339118474,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1410,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.908333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.3778700314304,40.805856234137465,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1411,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9166666666666623,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02219834096886,41.15727855642753,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1412,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9249999999999956,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.66652665050732,41.50870087871759,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1413,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.31085496004577,41.86012320100765,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1414,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.95518326958423,42.211545523297715,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1415,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.59951157912269,42.56296784558778,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1416,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.24383988866114,42.91439016787784,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1417,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.88816819819961,43.2658124901679,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1418,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9416666666666622,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.53249650773806,43.617234812457966,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1419,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9499999999999955,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.17682481727653,43.96865713474803,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1420,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9583333333333288,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.82115312681498,44.32007945703809,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1421,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9666666666666621,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.46548143635344,44.67150177932815,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1422,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9749999999999954,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.1098097458919,45.022924101618216,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1423,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9833333333333287,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.75413805543036,45.37434642390828,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1424,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.991666666666662,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.39846636496881,45.72576874619834,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1425,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9999999999999953,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.04279467450726,46.0771910684884,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1426,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.008333333333329,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.68712298404573,46.428613390778466,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1427,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.016666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.33145129358418,46.78003571306853,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
