tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,48a96592a1750d8d_score,player_9ebd007b_x,player_9ebd007b_y,player_9ebd007b_move_target,player_9ebd007b_item,player_9ebd007b_score,player_9ebd007b_cut_speed,player_9ebd007b_speed,player_77ab5154_x,player_77ab5154_y,player_77ab5154_move_target,player_77ab5154_item,player_77ab5154_score,player_77ab5154_cut_speed,player_77ab5154_speed,01304ecabf9e47c6_score,3a68c4ad4a729eba_message,4b49eaba26ec38e3_score
1467,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,72.69875298037095,24.8786674430454,,tomato_salad,0,1.0,30.0,88.0,29.9999999999983,,,2,1.0,30.0,,,
1468,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,73.58784806068587,25.757308403938808,,tomato_salad,0,1.0,30.0,88.0,28.74999999999837,,,2,1.0,30.0,,,
1469,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,74.47694314100079,26.635949364832214,,tomato_salad,0,1.0,30.0,88.0,27.49999999999844,,,2,1.0,30.0,,,
1470,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,75.3660382213157,27.51459032572562,,tomato_salad,0,1.0,30.0,88.0,26.24999999999851,,,2,1.0,30.0,,,
1471,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,76.25513330163062,28.393231286619027,,tomato_salad,0,1.0,30.0,88.0,24.999999999998582,,,2,1.0,30.0,,,
1472,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,77.14422838194554,29.271872247512434,,tomato_salad,0,1.0,30.0,88.0,24.0,,,2,1.0,30.0,,,
1473,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,78.03332346226046,30.15051320840584,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1474,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,78.92241854257537,31.029154169299247,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1475,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,79.81151362289029,31.907795130192653,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1476,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,80.7006087032052,32.78643609108638,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1477,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,81.58970378352012,33.66507705197982,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1478,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,82.47879886383504,34.54371801287316,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1479,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,83.36789394414996,35.4223589737665,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1480,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,84.25698902446487,36.300999934659835,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1481,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,85.14608410477979,37.17964089555318,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1482,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,86.0351791850947,38.05828185644651,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1483,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,86.92427426540962,38.93692281733985,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1484,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,tomato_salad,0,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1485,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1486,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1487,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1488,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1489,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1490,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1491,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1492,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1493,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1494,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1495,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1496,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1497,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1498,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1499,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1500,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1501,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1502,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,
1503,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,86.74999999999972,24.0,,tomato,2,1.0,30.0,,,
1504,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,85.49999999999943,24.0,,tomato,2,1.0,30.0,,,
1505,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,84.24999999999915,24.0,,tomato,2,1.0,30.0,,,
1506,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,82.99999999999886,24.0,,tomato,2,1.0,30.0,,,
1507,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,81.74999999999858,24.0,,tomato,2,1.0,30.0,,,
1508,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,80.4999999999983,24.0,,tomato,2,1.0,30.0,,,
1509,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,79.24999999999801,24.0,,tomato,2,1.0,30.0,,,
1510,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,77.99999999999773,24.0,,tomato,2,1.0,30.0,,,
1511,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,76.74999999999744,24.0,,tomato,2,1.0,30.0,,,
1512,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,75.49999999999716,24.0,,tomato,2,1.0,30.0,,,
1513,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,74.24999999999687,24.0,,tomato,2,1.0,30.0,,,
1514,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,72.99999999999659,24.0,,tomato,2,1.0,30.0,,,
1515,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,71.87983173883686,24.31621556657754,,tomato,2,1.0,30.0,,,
1516,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,70.9904754578381,25.19459214040404,,tomato,2,1.0,30.0,,,
1517,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,70.10111917683935,26.07296871423054,,tomato,2,1.0,30.0,,,
1518,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,69.2117628958406,26.95134528805704,,tomato,2,1.0,30.0,,,
1519,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,68.32240661484184,27.82972186188354,,tomato,2,1.0,30.0,,,
1520,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,67.43305033384308,28.708098435710042,,tomato,2,1.0,30.0,,,
1521,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,66.54369405284433,29.586475009536542,,tomato,2,1.0,30.0,,,
1522,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,65.65433777184558,30.464851583363043,,tomato,2,1.0,30.0,,,
1523,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,64.76498149084682,31.343228157189543,,tomato,2,1.0,30.0,,,
1524,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,63.87562520984797,32.22160473101604,,tomato,2,1.0,30.0,,,
1525,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,62.9862689288485,33.099981304842544,,tomato,2,1.0,30.0,,,
1526,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,62.09691264784904,33.978357878669044,,tomato,2,1.0,30.0,,,
1527,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,61.20755636684957,34.856734452495544,,tomato,2,1.0,30.0,,,
1528,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,60.31820008585011,35.735111026322045,,tomato,2,1.0,30.0,,,
1529,train,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,1,1.0,30.0,59.42884380485064,36.613487600148545,,tomato,2,1.0,30.0,,,
