tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a55adf9930812be6_score,player_5c57d099_x,player_5c57d099_y,player_5c57d099_move_target,player_5c57d099_item,player_5c57d099_score,player_5c57d099_cut_speed,player_5c57d099_speed,player_a5712458_x,player_a5712458_y,player_a5712458_move_target,player_a5712458_item,player_a5712458_score,player_a5712458_cut_speed,player_a5712458_speed,eae3106c493fd2ac_score,f130fd912a54fe60_message,de08e3510d72aeb5_score
1717,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1718,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1719,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1720,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1721,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1722,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1723,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1724,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1725,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1726,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1727,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1728,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1729,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1730,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1731,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1732,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1733,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1734,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1735,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1736,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1737,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1738,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1739,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,72.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1740,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,70.74999999999972,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1741,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,69.49999999999943,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1742,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,68.24999999999915,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1743,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,66.99999999999886,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1744,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,65.74999999999858,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1745,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,64.4999999999983,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1746,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,63.24999999999801,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1747,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,61.999999999997726,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1748,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,60.74999999999744,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1749,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,59.49999999999716,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1750,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,58.249999999996874,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1751,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.99999999999659,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1752,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1753,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1754,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1755,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,38.749999999999716,,,0,1.0,30.0,,,
1756,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,37.49999999999943,,,0,1.0,30.0,,,
1757,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,36.24999999999915,,,0,1.0,30.0,,,
1758,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,34.99999999999886,,,0,1.0,30.0,,,
1759,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,33.74999999999858,,,0,1.0,30.0,,,
1760,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,32.499999999998295,,,0,1.0,30.0,,,
1761,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,31.249999999998227,,,0,1.0,30.0,,,
1762,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,29.9999999999983,,,0,1.0,30.0,,,
1763,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,28.74999999999837,,,0,1.0,30.0,,,
1764,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,27.49999999999844,,,0,1.0,30.0,,,
1765,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,26.24999999999851,,,0,1.0,30.0,,,
1766,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.999999999998582,,,0,1.0,30.0,,,
1767,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1768,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1769,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1770,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1771,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1772,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1773,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1774,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1775,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1776,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1777,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1778,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,54.749999999999716,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1779,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,53.49999999999943,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1780,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,52.24999999999915,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1781,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,50.99999999999886,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1782,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,49.74999999999858,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1783,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,48.499999999998295,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1784,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,47.24999999999801,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1785,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,45.999999999997726,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1786,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,44.74999999999744,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1787,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,43.49999999999716,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1788,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
