tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8dd78ea1e074590f_score,player_e0c98d00_x,player_e0c98d00_y,player_e0c98d00_move_target,player_e0c98d00_item,player_e0c98d00_score,player_e0c98d00_cut_speed,player_e0c98d00_speed,player_b067fff1_x,player_b067fff1_y,player_b067fff1_move_target,player_b067fff1_item,player_b067fff1_score,player_b067fff1_cut_speed,player_b067fff1_speed
679,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.37436867076269,59.62563132923731,,,0,1.0,12.0,40.43387206829652,103.5607767521884,,tomato,0,0.2,30.0
680,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.72792206135591,59.27207793864409,,,0,1.0,12.0,39.54352418770865,103.16367876323476,,tomato,0,0.2,30.0
681,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.08147545194913,58.91852454805087,,,0,1.0,12.0,38.64877560189354,102.29079562776882,,tomato,0,0.2,30.0
682,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.43502884254235,58.56497115745765,,,0,1.0,12.0,37.75402701607843,101.41791249230288,,tomato,0,0.2,30.0
683,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.78858223313557,58.21141776686443,,,0,1.0,12.0,36.85927843026332,100.54502935683693,,tomato,0,0.2,30.0
684,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.14213562372879,57.85786437627121,,,0,1.0,12.0,35.964529844448215,99.672146221371,,tomato,0,0.2,30.0
685,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49568901432201,57.50431098567799,,,0,1.0,12.0,35.06978125863311,98.79926308590505,,tomato,0,0.2,30.0
686,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.84924240491523,57.15075759508477,,,0,1.0,12.0,34.175032672818,97.92637995043911,,tomato,0,0.2,30.0
687,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.20279579550845,56.79720420449155,,,0,1.0,12.0,33.28028408700289,97.05349681497317,,tomato,0,0.2,30.0
688,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.55634918610167,56.44365081389833,,,0,1.0,12.0,32.38553550118778,96.18061367950723,,tomato,0,0.2,30.0
689,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.90990257669489,56.09009742330511,,,0,1.0,12.0,31.49078691537247,95.30773054404129,,tomato,0,0.2,30.0
690,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.26345596728811,55.73654403271189,,,0,1.0,12.0,30.59603832955706,94.43484740857535,,tomato,0,0.2,30.0
691,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.61700935788133,55.38299064211867,,,0,1.0,12.0,29.701289743741953,93.56196427310941,,tomato,0,0.2,30.0
692,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.97056274847455,55.02943725152545,,,0,1.0,12.0,28.806541157926844,92.68908113764347,,tomato,0,0.2,30.0
693,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.32411613906777,54.67588386093223,,,0,1.0,12.0,27.911792572111736,91.81619800217753,,tomato,0,0.2,30.0
694,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.67766952966099,54.32233047033901,,,0,1.0,12.0,27.017043986296628,90.94331486671159,,tomato,0,0.2,30.0
695,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.03122292025421,53.96877707974579,,,0,1.0,12.0,26.12229540048152,90.07043173124565,,tomato,0,0.2,30.0
696,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.38477631084743,53.61522368915257,,,0,1.0,12.0,25.22754681466641,89.19754859577915,,tomato,0,0.2,30.0
697,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.73832970144065,53.26167029855935,,,0,1.0,12.0,24.332798228851303,88.32466546031239,,tomato,0,0.2,30.0
698,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.09188309203387,52.90811690796613,,,0,1.0,12.0,24.185557339184108,87.13131287274356,,tomato,0,0.2,30.0
699,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.44543648262709,52.55456351737291,,,0,1.0,12.0,24.170229572366544,85.88140685245085,,tomato,0,0.2,30.0
700,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.79898987322031,52.20101012677969,,,0,1.0,12.0,24.15490180554898,84.63150083215814,,tomato,0,0.2,30.0
701,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.15254326381353,51.84745673618647,,,0,1.0,12.0,24.139574038731418,83.38159481186543,,tomato,0,0.2,30.0
702,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.50609665440675,51.49390334559325,,,0,1.0,12.0,24.124246271913854,82.13168879157271,,tomato,0,0.2,30.0
703,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.85965004499997,51.14034995500003,,,0,1.0,12.0,24.10891850509629,80.88178277128,,tomato,0,0.2,30.0
704,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.21320343559319,50.786796564406814,,,0,1.0,12.0,24.093590738278728,79.63187675098729,,tomato,0,0.2,30.0
705,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5667568261864,50.433243173813594,,,0,1.0,12.0,24.07826297146128,78.38197073069458,,tomato,0,0.2,30.0
706,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.92031021677963,50.079689783220374,,,0,1.0,12.0,24.0629352046439,77.13206471040186,,tomato,0,0.2,30.0
707,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.27386360737285,49.726136392627154,,,0,1.0,12.0,24.047607437826514,75.88215869010915,,tomato,0,0.2,30.0
708,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.62741699796607,49.372583002033934,,,0,1.0,12.0,24.03227967100913,74.63225266981644,,tomato,0,0.2,30.0
709,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.98097038855929,49.019029611440715,,,0,1.0,12.0,24.01695190419175,73.38234664952373,,tomato,0,0.2,30.0
710,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.3345237791525,48.665476220847495,,,0,1.0,12.0,24.002381300124206,72.13243593092655,,tomato,0,0.2,30.0
711,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.68807716974572,48.311922830254275,,,0,1.0,12.0,24.00219678830363,70.88243594454453,,tomato,0,0.2,30.0
712,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.04163056033894,47.958369439661055,,,0,1.0,12.0,24.00201227648305,69.6324359581625,,tomato,0,0.2,30.0
713,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.39518395093216,47.604816049067836,,,0,1.0,12.0,24.001827764662472,68.38243597178048,,tomato,0,0.2,30.0
714,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.74873734152538,47.251262658474616,,,0,1.0,12.0,24.001643252841895,67.13243598539846,,tomato,0,0.2,30.0
715,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.1022907321186,46.897709267881396,,,0,1.0,12.0,24.001458741021317,65.88243599901644,,tomato,0,0.2,30.0
716,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.45584412271182,46.544155877288176,,,0,1.0,12.0,24.00127422920074,64.63243601263441,,tomato,0,0.2,30.0
717,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.80939751330504,46.19060248669496,,,0,1.0,12.0,24.00108971738016,63.38243602625239,,tomato,0,0.2,30.0
718,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.16295090389826,45.83704909610174,,,0,1.0,12.0,24.000905205559626,62.13243603987037,,tomato,0,0.2,30.0
719,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.51650429449148,45.48349570550852,,,0,1.0,12.0,24.000720693739225,60.88243605348835,,tomato,0,0.2,30.0
720,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.8700576850847,45.1299423149153,,,0,1.0,12.0,24.000536181918825,59.632436067106326,,tomato,0,0.2,30.0
721,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.22361107567792,44.77638892432208,,,0,1.0,12.0,24.000351670098425,58.382436080724304,,tomato,0,0.2,30.0
722,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.57716446627114,44.42283553372886,,,0,1.0,12.0,24.000167158278025,57.13243609434228,,tomato,0,0.2,30.0
723,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.93071785686436,44.06928214313564,,,0,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0
724,0,1,,0,2,,0.0,0,0,3,tomato,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.28427124745758,43.71572875254242,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
725,0,1,,0,2,,0.0,0,0,3,tomato,0.008333333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.6378246380508,43.3621753619492,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
726,0,1,,0,2,,0.0,0,0,3,tomato,0.016666666666666666,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.99137802864402,43.00862197135598,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
727,0,1,,0,2,,0.0,0,0,3,tomato,0.025,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.34493141923724,42.65506858076276,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
728,0,1,,0,2,,0.0,0,0,3,tomato,0.03333333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.69848480983046,42.30151519016954,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
729,0,1,,0,2,,0.0,0,0,3,tomato,0.041666666666666664,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.05203820042368,41.94796179957632,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
730,0,1,,0,2,,0.0,0,0,3,tomato,0.049999999999999996,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.4055915910169,41.5944084089831,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
731,0,1,,0,2,,0.0,0,0,3,tomato,0.05833333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.75914498161012,41.24085501838988,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
732,0,1,,0,2,,0.0,0,0,3,tomato,0.06666666666666667,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.11269837220334,40.88730162779666,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
733,0,1,,0,2,,0.0,0,0,3,tomato,0.075,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.46625176279656,40.53374823720344,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
734,0,1,,0,2,,0.0,0,0,3,tomato,0.08333333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.81980515338978,40.18019484661022,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
735,0,1,,0,2,,0.0,0,0,3,tomato,0.09166666666666666,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.173358543983,39.826641456017,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
736,0,1,,0,2,,0.0,0,0,3,tomato,0.09999999999999999,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.52691193457622,39.47308806542378,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
737,0,1,,0,2,,0.0,0,0,3,tomato,0.10833333333333332,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.88046532516944,39.11953467483056,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
738,0,1,,0,2,,0.0,0,0,3,tomato,0.11666666666666665,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.23401871576266,38.76598128423734,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
739,0,1,,0,2,,0.0,0,0,3,tomato,0.12499999999999999,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.58757210635588,38.41242789364412,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
740,0,1,,0,2,,0.0,0,0,3,tomato,0.13333333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.9411254969491,38.0588745030509,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
741,0,1,,0,2,,0.0,0,0,3,tomato,0.14166666666666666,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.29467888754232,37.70532111245768,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
742,0,1,,0,2,,0.0,0,0,3,tomato,0.15,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.64823227813554,37.35176772186446,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
743,0,1,,0,2,,0.0,0,0,3,tomato,0.15833333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.00178566872876,36.99821433127124,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
744,0,1,,0,2,,0.0,0,0,3,tomato,0.16666666666666666,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.35533905932198,36.64466094067802,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
745,0,1,,0,2,,0.0,0,0,3,tomato,0.175,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.7088924499152,36.2911075500848,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
746,0,1,,0,2,,0.0,0,0,3,tomato,0.18333333333333332,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.06244584050842,35.93755415949158,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
747,0,1,,0,2,,0.0,0,0,3,tomato,0.19166666666666665,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.41599923110164,35.58400076889836,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
748,0,1,,0,2,,0.0,0,0,3,tomato,0.19999999999999998,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.76955262169486,35.23044737830514,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
749,0,1,,0,2,,0.0,0,0,3,tomato,0.20833333333333331,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.12310601228808,34.876893987711924,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
750,0,1,,0,2,,0.0,0,0,3,tomato,0.21666666666666665,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.4766594028813,34.523340597118704,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
751,0,1,,0,2,,0.0,0,0,3,tomato,0.22499999999999998,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.83021279347452,34.169787206525484,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
752,0,1,,0,2,,0.0,0,0,3,tomato,0.2333333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.18376618406774,33.816233815932264,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
753,0,1,,0,2,,0.0,0,0,3,tomato,0.24166666666666664,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.53731957466096,33.462680425339045,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
754,0,1,,0,2,,0.0,0,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.89087296525418,33.109127034745825,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
755,0,1,,0,2,,0.0,0,0,3,tomato,0.2583333333333333,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.2444263558474,32.755573644152605,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
756,0,1,,0,2,,0.0,0,0,3,tomato,0.26666666666666666,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.59797974644061,32.402020253559385,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
757,0,1,,0,2,,0.0,0,0,3,tomato,0.275,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.95153313703383,32.048466862966166,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
