tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b5685b71e628c2dc_score,player_92d89e55_x,player_92d89e55_y,player_92d89e55_move_target,player_92d89e55_item,player_92d89e55_score,player_92d89e55_cut_speed,player_92d89e55_speed,player_35695cb1_x,player_35695cb1_y,player_35695cb1_move_target,player_35695cb1_item,player_35695cb1_score,player_35695cb1_cut_speed,player_35695cb1_speed
1004,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.27207793864409,36.72792206135591,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1005,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.91852454805087,37.08147545194913,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1006,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.56497115745765,37.43502884254235,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1007,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.21141776686443,37.78858223313557,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1008,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.85786437627121,38.14213562372879,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1009,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.50431098567799,38.49568901432201,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1010,0,1,,0,2,tomato,1.1499999999999984,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.15075759508477,38.84924240491523,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1011,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.79720420449155,39.20279579550845,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1012,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.44365081389833,39.55634918610167,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1013,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.09009742330511,39.90990257669489,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1014,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.73654403271189,40.26345596728811,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1015,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.38299064211867,40.61700935788133,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1016,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02943725152545,40.97056274847455,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1017,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.67588386093223,41.32411613906777,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1018,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.32233047033901,41.67766952966099,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1019,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.96877707974579,42.03122292025421,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1020,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.61522368915257,42.38477631084743,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1021,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.26167029855935,42.73832970144065,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1022,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.90811690796613,43.09188309203387,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1023,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.55456351737291,43.44543648262709,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1024,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.20101012677969,43.79898987322031,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1025,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.84745673618647,44.15254326381353,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1026,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.49390334559325,44.50609665440675,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1027,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.14034995500003,44.85965004499997,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1028,0,1,,0,2,tomato,1.166666666666665,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.78679656440681,45.213203435593186,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1029,0,1,,0,2,tomato,1.1749999999999983,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.4332431738136,45.566756826186406,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1030,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.07968978322037,45.920310216779626,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1031,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.72613639262715,46.273863607372846,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1032,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.37258300203393,46.627416997966066,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1033,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.01902961144071,46.980970388559285,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1034,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.6654762208475,47.334523779152505,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1035,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.31192283025428,47.688077169745725,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1036,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.958369439661055,48.041630560338945,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1037,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.604816049067836,48.395183950932164,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1038,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.251262658474616,48.748737341525384,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1039,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.897709267881396,49.102290732118604,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1040,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.544155877288176,49.455844122711824,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1041,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.19060248669496,49.80939751330504,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1042,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.83704909610174,50.16295090389826,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1043,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.48349570550852,50.51650429449148,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1044,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.1299423149153,50.8700576850847,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1045,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.77638892432208,51.22361107567792,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1046,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.42283553372886,51.57716446627114,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1047,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.06928214313564,51.93071785686436,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1048,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.71572875254242,52.28427124745758,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1049,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.3621753619492,52.6378246380508,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1050,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.00862197135598,52.99137802864402,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1051,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.65506858076276,53.34493141923724,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1052,0,1,,0,2,tomato,1.2083333333333315,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.30151519016954,53.69848480983046,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1053,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.94796179957632,54.05203820042368,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1054,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.5944084089831,54.4055915910169,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1055,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.24085501838988,54.75914498161012,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1056,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.88730162779666,55.11269837220334,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1057,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.53374823720344,55.46625176279656,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1058,0,1,,0,2,tomato,1.224999999999998,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1059,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1060,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1061,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1062,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1063,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1064,0,1,,0,2,tomato,1.2416666666666647,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1065,0,1,,0,2,tomato,1.249999999999998,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1066,0,1,,0,2,tomato,1.2583333333333313,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1067,0,1,,0,2,tomato,1.2666666666666646,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1068,0,1,,0,2,tomato,1.274999999999998,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1069,0,1,,0,2,tomato,1.2833333333333312,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1070,0,1,,0,2,tomato,1.2916666666666645,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1071,0,1,,0,2,tomato,1.2999999999999978,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1072,0,1,,0,2,tomato,1.3083333333333311,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1073,0,1,,0,2,tomato,1.3166666666666644,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1074,0,1,,0,2,tomato,1.3249999999999977,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1075,0,1,,0,2,tomato,1.333333333333331,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1076,0,1,,0,2,tomato,1.3416666666666643,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1077,0,1,,0,2,tomato,1.3499999999999976,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1078,0,1,,0,2,tomato,1.358333333333331,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1079,0,1,,0,2,tomato,1.3666666666666643,1,0,3,tomato,0.4000000000000004,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
