tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79f5e1dff47e8b1c_score,player_3b89b82a_x,player_3b89b82a_y,player_3b89b82a_move_target,player_3b89b82a_item,player_3b89b82a_score,player_3b89b82a_cut_speed,player_3b89b82a_speed,player_2febf0c7_x,player_2febf0c7_y,player_2febf0c7_move_target,player_2febf0c7_item,player_2febf0c7_score,player_2febf0c7_cut_speed,player_2febf0c7_speed,c5818d4a7e2abb0a_score,547e4f1829948d66_message,3a0bb9bd3cf223ae_score
741,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
742,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
743,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
744,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
745,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
746,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
747,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
748,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
749,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
750,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
751,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
752,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
753,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
754,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
755,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
756,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
757,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
758,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
759,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
760,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
761,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
762,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
763,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
764,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
765,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
766,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
767,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
768,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.583333333333334,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
769,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.6250000000000007,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
770,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.6666666666666674,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
771,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
772,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
773,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
774,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
775,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
776,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
777,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
778,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
779,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
780,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
781,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
782,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
783,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
784,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
785,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
786,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
787,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.375,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
788,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.4166666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
789,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
790,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
791,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.541666666666666,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
792,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.5833333333333326,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
793,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.624999999999999,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
794,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
795,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.708333333333332,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
796,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
797,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.791666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
798,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.8333333333333317,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
799,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.8749999999999982,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
800,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
801,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
802,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.999999999999998,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
803,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.0416666666666643,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
804,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.083333333333331,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
805,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
806,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
807,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
808,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
809,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
810,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.33333333333333,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
811,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.3749999999999964,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
812,train,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
