tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe7a490244ff7e17_score,player_24763d68_x,player_24763d68_y,player_24763d68_move_target,player_24763d68_item,player_24763d68_score,player_24763d68_cut_speed,player_24763d68_speed,player_74c605ec_x,player_74c605ec_y,player_74c605ec_move_target,player_74c605ec_item,player_74c605ec_score,player_74c605ec_cut_speed,player_74c605ec_speed,e9d894f944af1252_score,5feccff63b778a45_message,63cee6eccd3244c3_score
2213,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.64352234187096,132.28805953318687,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2214,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.76789834145704,133.1801260160775,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2215,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.89227434104312,134.07219249896815,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2216,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.0166503406292,134.9642589818603,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2217,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.13988709773551,135.75042005010826,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2218,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.24527572265882,134.87739628892965,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2219,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.350664347582125,134.00437252775103,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2220,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.45605297250543,133.13134876657242,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2221,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.56144159742874,132.2583250053938,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2222,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.66683022235205,131.38530124421519,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2223,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.772218847275354,130.51227748303657,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2224,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.87760747219866,129.63925372185795,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2225,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.98299609712197,128.76622996067934,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2226,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.08838472204528,127.89320619950072,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2227,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.19377334696826,127.02018243832211,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2228,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.299161971891213,126.1471586771435,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2229,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.404550596814165,125.27413491596488,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2230,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.50993922173712,124.40111115478626,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2231,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.615327846660428,123.52808739360765,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2232,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.720716471583735,122.65506363242903,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2233,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.826105096507042,121.78203987125042,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2234,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.93149372143035,120.9090161100718,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2235,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.19516265092897,119.96815342894591,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2236,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.179886301270294,118.71824677917486,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2237,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.164609951611617,117.46834012940381,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2238,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.14933360195294,116.21843347963276,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2239,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.134057252294262,114.96852682986172,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2240,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.118780902635585,113.71862018009067,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2241,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.103504552976908,112.46871353031962,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2242,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.08822820331823,111.21880688054857,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2243,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.072951853659553,109.96890023077752,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2244,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.057675504000954,108.71899358100647,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2245,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.042399154342448,107.46908693123542,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2246,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.027122804683945,106.21918028146438,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2247,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.01184645502544,104.96927363169333,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2248,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0023054530491,103.71933151394369,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2249,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002122123606807,102.46933152738687,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2250,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001938794164513,101.21933154083005,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2251,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00175546472222,99.96933155427324,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2252,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001572135279925,98.71933156771642,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2253,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00138880583763,97.46933158115961,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2254,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001205476395338,96.21933159460279,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2255,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001022146953044,94.96933160804598,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2256,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00083881751075,93.71933162148916,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2257,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000655488068457,92.46933163493235,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2258,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00047215862606,91.21933164837553,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2259,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00028882918359,89.96933166181871,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2260,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000105499741117,88.7193316752619,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2261,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000027225404228,87.46933168090952,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2262,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002502545414,86.21933168091208,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2263,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000022825504065,84.96933168091464,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2264,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000020625554153,83.7193316809172,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2265,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000018425604242,82.46933168091975,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2266,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001622565433,81.21933168092231,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2267,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001402570442,79.96933168092487,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2268,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001182575451,78.71933168092743,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2269,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000009625804598,77.46933168092998,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2270,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000007425854687,76.21933168093254,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2271,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000005225904776,74.9693316809351,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
