tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f64a774e7451b963_score,player_6802fa12_x,player_6802fa12_y,player_6802fa12_move_target,player_6802fa12_item,player_6802fa12_score,player_6802fa12_cut_speed,player_6802fa12_speed,player_a40385ef_x,player_a40385ef_y,player_a40385ef_move_target,player_a40385ef_item,player_a40385ef_score,player_a40385ef_cut_speed,player_a40385ef_speed,555536673d956bcb_score,aba2c72017348bf6_message,b54f26a8f8e32ba2_score
868,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,86.49999999999602,,,0,1.0,30.0,,,
869,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,87.7499999999963,,,0,1.0,30.0,,,
870,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,88.99999999999659,,,0,1.0,30.0,,,
871,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,90.24999999999687,,,0,1.0,30.0,,,
872,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,91.49999999999716,,,0,1.0,30.0,,,
873,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,92.74999999999744,,,0,1.0,30.0,,,
874,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,93.99999999999773,,,0,1.0,30.0,,,
875,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,95.24999999999801,,,0,1.0,30.0,,,
876,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,96.4999999999983,,,0,1.0,30.0,,,
877,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,97.74999999999858,,,0,1.0,30.0,,,
878,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,98.99999999999886,,,0,1.0,30.0,,,
879,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,100.24999999999915,,,0,1.0,30.0,,,
880,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,101.49999999999943,,,0,1.0,30.0,,,
881,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,102.74999999999972,,,0,1.0,30.0,,,
882,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
883,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
884,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.5000000000000004,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
885,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.5416666666666672,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
886,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.583333333333334,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
887,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.6250000000000007,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
888,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.6666666666666674,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
889,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
890,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
891,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
892,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.24999999999993,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
893,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.499999999999858,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
894,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.749999999999787,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
895,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.999999999999716,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
896,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.249999999999645,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
897,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.499999999999574,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
898,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.749999999999716,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
899,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.0,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
900,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.250000000000284,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
901,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.50000000000057,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
902,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.75000000000085,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
903,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.00000000000114,24.0,,,0,1.0,30.0,56.0,104.0,,,0,1.0,30.0,,,
904,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.25000000000142,24.0,,,0,1.0,30.0,56.0,102.74999999999972,,,0,1.0,30.0,,,
905,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.500000000001705,24.0,,,0,1.0,30.0,56.0,101.49999999999943,,,0,1.0,30.0,,,
906,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.75000000000199,24.0,,,0,1.0,30.0,56.0,100.24999999999915,,,0,1.0,30.0,,,
907,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.000000000002274,24.0,,,0,1.0,30.0,56.0,98.99999999999886,,,0,1.0,30.0,,,
908,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.25000000000256,24.0,,,0,1.0,30.0,56.0,97.74999999999858,,,0,1.0,30.0,,,
909,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.50000000000284,24.0,,,0,1.0,30.0,56.0,96.4999999999983,,,0,1.0,30.0,,,
910,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.750000000003126,24.0,,,0,1.0,30.0,56.0,95.24999999999801,,,0,1.0,30.0,,,
911,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,49.00000000000341,24.0,,,0,1.0,30.0,56.0,93.99999999999773,,,0,1.0,30.0,,,
912,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.250000000003695,24.0,,,0,1.0,30.0,56.0,92.74999999999744,,,0,1.0,30.0,,,
913,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.50000000000398,24.0,,,0,1.0,30.0,56.0,91.49999999999716,,,0,1.0,30.0,,,
914,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,52.75000000000426,24.0,,,0,1.0,30.0,56.0,90.24999999999687,,,0,1.0,30.0,,,
915,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,54.00000000000455,24.0,,,0,1.0,30.0,56.0,88.99999999999659,,,0,1.0,30.0,,,
916,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.25000000000483,24.0,,,0,1.0,30.0,56.0,87.7499999999963,,,0,1.0,30.0,,,
917,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.500000000005116,24.0,,,0,1.0,30.0,56.0,86.49999999999602,,,0,1.0,30.0,,,
918,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.7500000000054,24.0,,,0,1.0,30.0,56.0,85.24999999999574,,,0,1.0,30.0,,,
919,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.000000000005684,24.0,,,0,1.0,30.0,56.0,83.99999999999545,,,0,1.0,30.0,,,
920,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.25000000000597,24.0,,,0,1.0,30.0,56.0,82.74999999999517,,,0,1.0,30.0,,,
921,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.50000000000625,24.0,,,0,1.0,30.0,56.0,81.49999999999488,,,0,1.0,30.0,,,
922,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.75000000000654,24.0,,,0,1.0,30.0,56.0,80.2499999999946,,,0,1.0,30.0,,,
923,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.00000000000682,24.0,,,0,1.0,30.0,56.0,78.99999999999432,,,0,1.0,30.0,,,
924,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.2500000000071,24.0,,,0,1.0,30.0,56.0,77.74999999999403,,,0,1.0,30.0,,,
925,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.50000000000739,24.0,,,0,1.0,30.0,56.0,76.49999999999375,,,0,1.0,30.0,,,
926,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.75000000000767,24.0,,,0,1.0,30.0,56.0,75.24999999999346,,,0,1.0,30.0,,,
927,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.00000000000796,24.0,,,0,1.0,30.0,56.0,73.99999999999318,,,0,1.0,30.0,,,
928,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.25000000000824,24.0,,,0,1.0,30.0,56.0,72.7499999999929,,,0,1.0,30.0,,,
929,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.50000000000853,24.0,,,0,1.0,30.0,56.0,71.49999999999261,,,0,1.0,30.0,,,
930,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.75000000000881,24.0,,,0,1.0,30.0,56.0,70.24999999999233,,,0,1.0,30.0,,,
931,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.0000000000091,24.0,,,0,1.0,30.0,56.0,68.99999999999204,,,0,1.0,30.0,,,
932,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.25000000000938,24.0,,,0,1.0,30.0,56.0,67.74999999999176,,,0,1.0,30.0,,,
933,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.50000000000966,24.0,,,0,1.0,30.0,56.0,66.49999999999147,,,0,1.0,30.0,,,
934,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.75000000000995,24.0,,,0,1.0,30.0,56.0,65.24999999999119,,,0,1.0,30.0,,,
935,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.00000000001023,24.0,,,0,1.0,30.0,56.0,63.999999999990905,,,0,1.0,30.0,,,
936,train,0,1,,0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.25000000001052,24.0,,,0,1.0,30.0,56.0,62.74999999999062,,,0,1.0,30.0,,,
