tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6af976d5df4f21_score,player_9bf1fe26_x,player_9bf1fe26_y,player_9bf1fe26_move_target,player_9bf1fe26_item,player_9bf1fe26_score,player_9bf1fe26_cut_speed,player_9bf1fe26_speed,player_715af18a_x,player_715af18a_y,player_715af18a_move_target,player_715af18a_item,player_715af18a_score,player_715af18a_cut_speed,player_715af18a_speed,802de297769fc4fc_score,6e02d9e57cb4abaa_message,ad67b11d2b6b7b1d_score
3650,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3651,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3652,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3653,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3654,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3655,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3656,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3657,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3658,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3659,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3660,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3661,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3662,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3663,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3664,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3665,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3666,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3667,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3668,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3669,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3670,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3671,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,0,1.0,30.0,57.250000000000284,40.0,,,0,1.0,30.0,,,0.0
3672,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,0,1.0,30.0,58.50000000000057,40.0,,,0,1.0,30.0,,,0.0
3673,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,0,1.0,30.0,59.75000000000085,40.0,,,0,1.0,30.0,,,0.0
3674,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,0,1.0,30.0,61.00000000000114,40.0,,,0,1.0,30.0,,,0.0
3675,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,0,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,0.0
3676,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,0,1.0,30.0,63.500000000001705,40.0,,,0,1.0,30.0,,,0.0
3677,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,0,1.0,30.0,64.75000000000199,40.0,,,0,1.0,30.0,,,0.0
3678,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,0,1.0,30.0,66.00000000000227,40.0,,,0,1.0,30.0,,,0.0
3679,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,0,1.0,30.0,67.25000000000256,40.0,,,0,1.0,30.0,,,0.0
3680,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,0,1.0,30.0,68.50000000000284,40.0,,,0,1.0,30.0,,,0.0
3681,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,0,1.0,30.0,69.75000000000313,40.0,,,0,1.0,30.0,,,0.0
3682,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,0,1.0,30.0,71.00000000000341,40.0,,,0,1.0,30.0,,,0.0
3683,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,0,1.0,30.0,72.2500000000037,40.0,,,0,1.0,30.0,,,0.0
3684,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000017,24.0,,plate,0,1.0,30.0,73.50000000000398,40.0,,,0,1.0,30.0,,,0.0
3685,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.25000000000142,24.0,,plate,0,1.0,30.0,74.75000000000426,40.0,,,0,1.0,30.0,,,0.0
3686,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00000000000114,24.0,,plate,0,1.0,30.0,76.00000000000455,40.0,,,0,1.0,30.0,,,0.0
3687,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75000000000085,24.0,,plate,0,1.0,30.0,77.25000000000483,40.0,,,0,1.0,30.0,,,0.0
3688,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50000000000057,24.0,,plate,0,1.0,30.0,78.50000000000512,40.0,,,0,1.0,30.0,,,0.0
3689,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25000000000028,24.0,,plate,0,1.0,30.0,79.7500000000054,40.0,,,0,1.0,30.0,,,0.0
3690,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0,24.0,,plate,0,1.0,30.0,81.00000000000568,40.0,,,0,1.0,30.0,,,0.0
3691,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.74999999999972,24.0,,plate,0,1.0,30.0,82.25000000000597,40.0,,,0,1.0,30.0,,,0.0
3692,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.49999999999943,24.0,,plate,0,1.0,30.0,83.50000000000625,40.0,,,0,1.0,30.0,,,0.0
3693,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.24999999999915,24.0,,plate,0,1.0,30.0,84.75000000000654,40.0,,,0,1.0,30.0,,,0.0
3694,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.99999999999886,24.0,,plate,0,1.0,30.0,86.00000000000682,40.0,,,0,1.0,30.0,,,0.0
3695,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.74999999999858,24.0,,plate,0,1.0,30.0,87.2500000000071,40.0,,,0,1.0,30.0,,,0.0
3696,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.4999999999983,24.0,,plate,0,1.0,30.0,88.50000000000739,40.0,,,0,1.0,30.0,,,0.0
3697,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.24999999999801,24.0,,plate,0,1.0,30.0,89.75000000000767,40.0,,,0,1.0,30.0,,,0.0
3698,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.99999999999773,24.0,,plate,0,1.0,30.0,91.00000000000796,40.0,,,0,1.0,30.0,,,0.0
3699,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.74999999999744,24.0,,plate,0,1.0,30.0,92.25000000000824,40.0,,,0,1.0,30.0,,,0.0
3700,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.49999999999716,24.0,,plate,0,1.0,30.0,93.50000000000853,40.0,,,0,1.0,30.0,,,0.0
3701,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.24999999999687,24.0,,plate,0,1.0,30.0,94.75000000000881,40.0,,,0,1.0,30.0,,,0.0
3702,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.99999999999659,24.0,,plate,0,1.0,30.0,96.0000000000091,40.0,,,0,1.0,30.0,,,0.0
3703,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.7499999999963,24.0,,plate,0,1.0,30.0,97.25000000000938,40.0,,,0,1.0,30.0,,,0.0
3704,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.49999999999602,24.0,,plate,0,1.0,30.0,98.50000000000966,40.0,,,0,1.0,30.0,,,0.0
3705,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.24999999999574,24.0,,plate,0,1.0,30.0,99.75000000000995,40.0,,,0,1.0,30.0,,,0.0
3706,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.99999999999545,24.0,,plate,0,1.0,30.0,101.00000000001023,40.0,,,0,1.0,30.0,,,0.0
3707,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74999999999517,24.0,,plate,0,1.0,30.0,102.25000000001052,40.0,,,0,1.0,30.0,,,0.0
3708,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.49999999999488,24.0,,plate,0,1.0,30.0,103.5000000000108,40.0,,,0,1.0,30.0,,,0.0
3709,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.2499999999946,24.0,,plate,0,1.0,30.0,104.75000000001108,40.0,,,0,1.0,30.0,,,0.0
3710,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,106.00000000001137,40.0,,,0,1.0,30.0,,,0.0
3711,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,107.25000000001165,40.0,,,0,1.0,30.0,,,0.0
3712,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,108.50000000001194,40.0,,,0,1.0,30.0,,,0.0
3713,test,0,1,tomato,1.9166666666666679,1,0,2,tomato,2.708333333333332,2,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,109.75000000001222,40.0,,,0,1.0,30.0,,,0.0
