tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,947d7d0737477ea3_score,player_0a559482_x,player_0a559482_y,player_0a559482_move_target,player_0a559482_item,player_0a559482_score,player_0a559482_cut_speed,player_0a559482_speed,player_9b58ae71_x,player_9b58ae71_y,player_9b58ae71_move_target,player_9b58ae71_item,player_9b58ae71_score,player_9b58ae71_cut_speed,player_9b58ae71_speed,e8f40e788d6acbef_score,c47944516502ca09_message,986bc17019c2c7ed_score
1818,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.70266296378605,24.000016714526346,,,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,,,
1819,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.9526629637835,24.00001446730669,,,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,,,
1820,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.20266296378094,24.000012220087036,,,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,,,
1821,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.45266296377838,24.00000997286738,,,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,,,
1822,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.70266296377582,24.000007725647727,,,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,,,
1823,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.95266296377326,24.000005478428115,,,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,,,
1824,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.2026629637707,24.000003231208638,,,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,,,
1825,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.45266296376815,24.00000098398916,,,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,,,
1826,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.70266296376764,24.00000033505509,,,0,1.0,30.0,65.33206398619096,46.78163115604774,,plate,0,1.0,30.0,,,
1827,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.95266296376792,24.00000030767646,,,0,1.0,30.0,64.44277991235263,47.66008083361383,,plate,0,1.0,30.0,,,
1828,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.2026629637682,24.000000280297826,,,0,1.0,30.0,63.553495838513946,48.53853051117993,,plate,0,1.0,30.0,,,
1829,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.45266296376849,24.000000252919193,,,0,1.0,30.0,62.66421176467491,49.41698018874657,,plate,0,1.0,30.0,,,
1830,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.70266296376877,24.00000022554056,,,0,1.0,30.0,61.774927690835874,50.29542986631321,,plate,0,1.0,30.0,,,
1831,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.95266296376906,24.000000198161928,,,0,1.0,30.0,60.88564361699684,51.17387954387986,,plate,0,1.0,30.0,,,
1832,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.20266296376934,24.000000170783295,,,0,1.0,30.0,59.9963595431578,52.05232922144651,,plate,0,1.0,30.0,,,
1833,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.45266296376963,24.00000014340478,,,0,1.0,30.0,59.107075469318765,52.93077889901316,,plate,0,1.0,30.0,,,
1834,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.70266296376991,24.000000116026325,,,0,1.0,30.0,58.21779139547973,53.809228576579805,,plate,0,1.0,30.0,,,
1835,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.9526629637702,24.00000008864787,,,0,1.0,30.0,57.32850732164069,54.687678254146455,,plate,0,1.0,30.0,,,
1836,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.20266296377048,24.000000061269414,,,0,1.0,30.0,56.43922324780166,55.5661279317131,,plate,0,1.0,30.0,,,
1837,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.45266296377076,24.00000003389096,,,0,1.0,30.0,56.18789943411698,56.715740397590366,,plate,0,1.0,30.0,,,
1838,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.70266296377105,24.000000006512504,,,0,1.0,30.0,56.172533524872954,57.965645949555125,,plate,0,1.0,30.0,,,
1839,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.95266296377133,24.000000004015316,,,0,1.0,30.0,56.15716761562893,59.21555150151988,,plate,0,1.0,30.0,,,
1840,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.20266296377162,24.000000003681716,,,0,1.0,30.0,56.1418017063849,60.46545705348464,,plate,0,1.0,30.0,,,
1841,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.4526629637719,24.000000003348116,,,0,1.0,30.0,56.12643579714088,61.7153626054494,,plate,0,1.0,30.0,,,
1842,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.70266296377218,24.000000003014517,,,0,1.0,30.0,56.11106988789685,62.96526815741416,,plate,0,1.0,30.0,,,
1843,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.95266296377247,24.000000002680917,,,0,1.0,30.0,56.09570397865283,64.21517370937904,,plate,0,1.0,30.0,,,
1844,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.20266296377275,24.000000002347317,,,0,1.0,30.0,56.0803380694088,65.46507926134451,,plate,0,1.0,30.0,,,
1845,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.45266296377304,24.000000002013717,,,0,1.0,30.0,56.06497216016478,66.71498481330998,,plate,0,1.0,30.0,,,
1846,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.70266296377332,24.000000001680117,,,0,1.0,30.0,56.04960625092075,67.96489036527545,,plate,0,1.0,30.0,,,
1847,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.9526629637736,24.000000001346518,,,0,1.0,30.0,56.03424034167659,69.21479591724092,,plate,0,1.0,30.0,,,
1848,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.20266296377389,24.000000001012918,,,0,1.0,30.0,56.018874432432206,70.46470146920639,,plate,0,1.0,30.0,,,
1849,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.45266296377417,24.00000000067947,,,0,1.0,30.0,56.00350852318782,71.71460702117186,,plate,0,1.0,30.0,,,
1850,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.70266296377446,24.00000000034605,,,0,1.0,30.0,56.0,72.0,,plate,0,1.0,30.0,,,
1851,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.95266296377474,24.000000000052168,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1852,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.20266296377503,24.00000000004826,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1853,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.45266296377531,24.00000000004428,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1854,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.7026629637756,24.000000000040195,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1855,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.95266296377588,24.00000000003611,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1856,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.20266296377616,24.000000000032024,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1857,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.45266296377645,24.00000000002794,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1858,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,128.70266296377594,24.000000000023853,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1859,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,129.9526629637748,24.000000000019767,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1860,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.20266296377366,24.00000000001568,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1861,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.45266296377253,24.000000000011596,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1862,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.7026629637714,24.00000000000751,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1863,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,134.95266296377025,24.000000000003425,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1864,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1865,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1866,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1867,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1868,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1869,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1870,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1871,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1872,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1873,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1874,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1875,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1876,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1877,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1878,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1879,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1880,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1881,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1882,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
1883,train,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
