tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5566e6fb8ad63aa_score,player_dc663fe2_x,player_dc663fe2_y,player_dc663fe2_move_target,player_dc663fe2_item,player_dc663fe2_score,player_dc663fe2_cut_speed,player_dc663fe2_speed,player_3962110a_x,player_3962110a_y,player_3962110a_move_target,player_3962110a_item,player_3962110a_score,player_3962110a_cut_speed,player_3962110a_speed
1015,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.058736969732415,76.77772283019036,,,0,1.0,12.0,24.184955638176067,87.09384865393577,,,0,0.2,30.0
1016,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.052590471332202,76.27776061105973,,,0,1.0,12.0,24.169639651004562,85.84394248924232,,,0,0.2,30.0
1017,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.04644397293199,75.77779839192911,,,0,1.0,12.0,24.154323663833058,84.59403632454885,,,0,0.2,30.0
1018,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.040297474531776,75.27783617279849,,,0,1.0,12.0,24.139007676661553,83.34413015985538,,,0,0.2,30.0
1019,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.034150976131563,74.77787395366786,,,0,1.0,12.0,24.123691689490048,82.09422399516191,,,0,0.2,30.0
1020,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.02800447773135,74.27791173453724,,,0,1.0,12.0,24.108375702318543,80.84431783046844,,,0,0.2,30.0
1021,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.021857979331138,73.77794951540662,,,0,1.0,12.0,24.09305971514704,79.59441166577497,,,0,0.2,30.0
1022,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.015711480930925,73.277987296276,,,0,1.0,12.0,24.077743727975662,78.3445055010815,,,0,0.2,30.0
1023,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.009564982530712,72.77802507714537,,,0,1.0,12.0,24.062427740804328,77.09459933638803,,,0,0.2,30.0
1024,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0034184841305,72.27806285801475,,,0,1.0,12.0,24.04711175363299,75.84469317169456,,,0,0.2,30.0
1025,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002371906080487,71.77806890769924,,,0,1.0,12.0,24.031795766461656,74.59478700700109,,,0,0.2,30.0
1026,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002296741430516,71.2780689133485,,,0,1.0,12.0,24.01647977929032,73.34488084230762,,,0,0.2,30.0
1027,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002221576780546,70.77806891899777,,,0,1.0,12.0,24.002374319157465,72.0949671718777,,,0,0.2,30.0
1028,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002146412130575,70.27806892464704,,,0,1.0,12.0,24.002189919967147,70.84496718547862,,,0,0.2,30.0
1029,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002071247480604,69.77806893029631,,,0,1.0,12.0,24.00200552077683,69.59496719907955,,,0,0.2,30.0
1030,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001996082830633,69.27806893594558,,,0,1.0,12.0,24.001821121586513,68.34496721268047,,,0,0.2,30.0
1031,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001920918180662,68.77806894159485,,,0,1.0,12.0,24.001636722396196,67.0949672262814,,,0,0.2,30.0
1032,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00184575353069,68.27806894724412,,,0,1.0,12.0,24.00145232320588,65.84496723988232,,,0,0.2,30.0
1033,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00177058888072,67.77806895289339,,,0,1.0,12.0,24.00126792401556,64.59496725348325,,,0,0.2,30.0
1034,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00169542423075,67.27806895854266,,,0,1.0,12.0,24.001083524825244,63.34496726708417,,,0,0.2,30.0
1035,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00162025958078,66.77806896419193,,,0,1.0,12.0,24.000899125634927,62.0949672806851,,,0,0.2,30.0
1036,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00154509493081,66.2780689698412,,,0,1.0,12.0,24.00071472644461,60.84496729428602,,,0,0.2,30.0
1037,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001469930280837,65.77806897549047,,,0,1.0,12.0,24.000530327254292,59.59496730788695,,,0,0.2,30.0
1038,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001394765630867,65.27806898113974,,,0,1.0,12.0,24.000345928063975,58.34496732148787,,,0,0.2,30.0
1039,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001319600980896,64.77806898678901,,,0,1.0,12.0,24.000161528873658,57.094967335088796,,,0,0.2,30.0
1040,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001244436330925,64.27806899243828,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1041,0,1,,0,2,,0.0,0,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001169271680954,63.77806899808787,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1042,0,1,,0,2,,0.0,0,0,3,tomato,0.4416666666666672,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001094107030983,63.27806900373785,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1043,0,1,,0,2,,0.0,0,0,3,tomato,0.45000000000000057,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.001018942381013,62.77806900938783,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1044,0,1,,0,2,,0.0,0,0,3,tomato,0.4583333333333339,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00094377773104,62.27806901503781,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1045,0,1,,0,2,,0.0,0,0,3,tomato,0.4666666666666673,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00086861308107,61.77806902068779,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1046,0,1,,0,2,,0.0,0,0,3,tomato,0.47500000000000064,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0007934484311,61.27806902633777,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1047,0,1,,0,2,,0.0,0,0,3,tomato,0.483333333333334,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00071828378113,60.77806903198775,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1048,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00064311913116,60.27806903763773,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1049,0,1,,0,2,,0.0,0,0,3,tomato,0.5000000000000007,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000567954481188,59.77806904328771,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1050,0,1,,0,2,,0.0,0,0,3,tomato,0.508333333333334,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000492789831217,59.27806904893769,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1051,0,1,,0,2,,0.0,0,0,3,tomato,0.5166666666666673,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000417625181246,58.77806905458767,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1052,0,1,,0,2,,0.0,0,0,3,tomato,0.5250000000000006,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000342460531275,58.27806906023765,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1053,0,1,,0,2,,0.0,0,0,3,tomato,0.5333333333333339,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000267295881304,57.77806906588763,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1054,0,1,,0,2,,0.0,0,0,3,tomato,0.5416666666666672,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000192131231334,57.27806907153761,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1055,0,1,,0,2,,0.0,0,0,3,tomato,0.5500000000000005,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000116966581277,56.77806907718759,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1056,0,1,,0,2,,0.0,0,0,3,tomato,0.5583333333333338,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00004180193113,56.27806908283757,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1057,0,1,,0,2,,0.0,0,0,3,tomato,0.5666666666666671,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1058,0,1,,0,2,,0.0,0,0,3,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1059,0,1,,0,2,,0.0,0,0,3,tomato,0.6250000000000003,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1060,0,1,,0,2,,0.0,0,0,3,tomato,0.6750000000000003,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1061,0,1,,0,2,,0.0,0,0,3,tomato,0.7250000000000002,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1062,0,1,,0,2,,0.0,0,0,3,tomato,0.7750000000000001,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1063,0,1,,0,2,,0.0,0,0,3,tomato,0.8250000000000001,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1064,0,1,,0,2,,0.0,0,0,3,tomato,0.875,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1065,0,1,,0,2,,0.0,0,0,3,tomato,0.9249999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1066,0,1,,0,2,,0.0,0,0,3,tomato,0.9749999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1067,0,1,,0,2,,0.0,0,0,3,tomato,1.025,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1068,0,1,,0,2,,0.0,0,0,3,tomato,1.075,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1069,0,1,,0,2,,0.0,0,0,3,tomato,1.125,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1070,0,1,,0,2,,0.0,0,0,3,tomato,1.175,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1071,0,1,,0,2,,0.0,0,0,3,tomato,1.225,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1072,0,1,,0,2,,0.0,0,0,3,tomato,1.2750000000000001,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1073,0,1,,0,2,,0.0,0,0,3,tomato,1.3250000000000002,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1074,0,1,,0,2,,0.0,0,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1075,0,1,,0,2,,0.0,0,0,3,tomato,1.4250000000000003,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1076,0,1,,0,2,,0.0,0,0,3,tomato,1.4750000000000003,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1077,0,1,,0,2,,0.0,0,0,3,tomato,1.5250000000000004,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1078,0,1,,0,2,,0.0,0,0,3,tomato,1.5750000000000004,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1079,0,1,,0,2,,0.0,0,0,3,tomato,1.6250000000000004,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1080,0,1,,0,2,,0.0,0,0,3,tomato,1.6750000000000005,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1081,0,1,,0,2,,0.0,0,0,3,tomato,1.7250000000000005,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1082,0,1,,0,2,,0.0,0,0,3,tomato,1.7750000000000006,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1083,0,1,,0,2,,0.0,0,0,3,tomato,1.8250000000000006,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1084,0,1,,0,2,,0.0,0,0,3,tomato,1.8750000000000007,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1085,0,1,,0,2,,0.0,0,0,3,tomato,1.9250000000000007,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1086,0,1,,0,2,,0.0,0,0,3,tomato,1.9750000000000008,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1087,0,1,,0,2,,0.0,0,0,3,tomato,2.025000000000001,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1088,0,1,,0,2,,0.0,0,0,3,tomato,2.0750000000000006,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1089,0,1,,0,2,,0.0,0,0,3,tomato,2.1250000000000004,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1090,0,1,,0,2,,0.0,0,0,3,tomato,2.1750000000000003,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1091,0,1,,0,2,,0.0,0,0,3,tomato,2.225,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1092,0,1,,0,2,,0.0,0,0,3,tomato,2.275,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1093,0,1,,0,2,,0.0,0,0,3,tomato,2.3249999999999997,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1094,0,1,,0,2,,0.0,0,0,3,tomato,2.3749999999999996,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1095,0,1,,0,2,,0.0,0,0,3,tomato,2.4249999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1096,0,1,,0,2,,0.0,0,0,3,tomato,2.474999999999999,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1097,0,1,,0,2,,0.0,0,0,3,tomato,2.524999999999999,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
