tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f3eceb87f86e08fd_score,player_1783a60d_x,player_1783a60d_y,player_1783a60d_move_target,player_1783a60d_item,player_1783a60d_score,player_1783a60d_cut_speed,player_1783a60d_speed,player_85d26b77_x,player_85d26b77_y,player_85d26b77_move_target,player_85d26b77_item,player_85d26b77_score,player_85d26b77_cut_speed,player_85d26b77_speed
727,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.637547438145006,96.27165142166884,,plate,0,1.0,30.0,48.93158236690692,96.71522866900938,,,0,1.0,30.0
728,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.75890240344826,97.16074247606176,,plate,0,1.0,30.0,48.036929525333505,95.84224740170549,,,0,1.0,30.0
729,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.880257368751515,98.04983353045469,,plate,0,1.0,30.0,47.14227668376009,94.96926613440161,,,0,1.0,30.0
730,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.00161233405477,98.93892458484761,,plate,0,1.0,30.0,46.24762384218667,94.09628486709772,,,0,1.0,30.0
731,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.122967299358024,99.82801563924053,,plate,0,1.0,30.0,45.35297100061325,93.22330359979384,,,0,1.0,30.0
732,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.24432226466128,100.71710669363347,,plate,0,1.0,30.0,44.458318159039834,92.35032233248995,,,0,1.0,30.0
733,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.36567722996453,101.60619774802639,,plate,0,1.0,30.0,43.563665317466416,91.47734106518607,,,0,1.0,30.0
734,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.48703219526779,102.49528880241931,,plate,0,1.0,30.0,42.669012475893,90.60435979788218,,,0,1.0,30.0
735,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.60838716057104,103.38437985681225,,plate,0,1.0,30.0,41.77435963431958,89.7313785305783,,,0,1.0,30.0
736,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.721245367684595,103.33958551490551,,plate,0,1.0,30.0,40.87970679274614,88.85839726327441,,,0,1.0,30.0
737,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.82656871376211,102.46662865175179,,plate,0,1.0,30.0,40.1960703006819,87.89495432175892,,,0,1.0,30.0
738,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.93189205983962,101.59367178859807,,plate,0,1.0,30.0,40.180652248730304,86.64504941190665,,,0,1.0,30.0
739,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.03721540591713,100.72071492544458,,plate,0,1.0,30.0,40.165234196778705,85.39514450205439,,,0,1.0,30.0
740,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.14253875199464,99.84775806229163,,plate,0,1.0,30.0,40.149816144827106,84.14523959220213,,,0,1.0,30.0
741,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.247862098072154,98.9748011991387,,plate,0,1.0,30.0,40.13439809287551,82.89533468234987,,,0,1.0,30.0
742,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.353185444149666,98.10184433598576,,plate,0,1.0,30.0,40.11898004092391,81.64542977249761,,,0,1.0,30.0
743,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.45850879022718,97.22888747283281,,plate,0,1.0,30.0,40.10356198897231,80.39552486264535,,,0,1.0,30.0
744,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.56383213630469,96.35593060967987,,plate,0,1.0,30.0,40.08814393702077,79.14561995279308,,,0,1.0,30.0
745,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.6691554823822,95.48297374652694,,plate,0,1.0,30.0,40.07272588506953,77.89571504294082,,,0,1.0,30.0
746,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.77447882845971,94.61001688337399,,plate,0,1.0,30.0,40.05730783311829,76.64581013308856,,,0,1.0,30.0
747,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.879802174537225,93.73706002022105,,plate,0,1.0,30.0,40.04188978116705,75.3959052232363,,,0,1.0,30.0
748,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.98512552061474,92.86410315706812,,plate,0,1.0,30.0,40.026471729215814,74.14600031338404,,,0,1.0,30.0
749,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.09044886669225,91.99114629391516,,plate,0,1.0,30.0,40.01105367726458,72.89609540353177,,,0,1.0,30.0
750,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.19577221276976,91.11818943076223,,plate,0,1.0,30.0,40.00233740280598,71.64614866015211,,,0,1.0,30.0
751,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.30109555884727,90.24523256760929,,plate,0,1.0,30.0,40.002150663338,70.3961486741012,,,0,1.0,30.0
752,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.406418904924784,89.37227570445636,,plate,0,1.0,30.0,40.00196392387002,69.14614868805029,,,0,1.0,30.0
753,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.511742251002296,88.4993188413034,,plate,0,1.0,30.0,40.001777184402044,67.89614870199938,,,0,1.0,30.0
754,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.18864142782075,87.3813450376095,,plate,0,1.0,30.0,40.00159044493407,66.64614871594847,,,0,1.0,30.0
755,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.1733122058074,86.13143903516278,,plate,0,1.0,30.0,40.00140370546609,65.39614872989756,,,0,1.0,30.0
756,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.15798298379405,84.88153303271606,,plate,0,1.0,30.0,40.00121696599811,64.14614874384665,,,0,1.0,30.0
757,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.1426537617807,83.63162703026934,,plate,0,1.0,30.0,40.00103022653013,62.89614875779511,,,0,1.0,30.0
758,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.12732453976735,82.38172102782262,,plate,0,1.0,30.0,40.000843487062156,61.64614877174349,,,0,1.0,30.0
759,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.111995317754,81.1318150253759,,plate,0,1.0,30.0,40.00065674759439,60.39614878569187,,,0,1.0,30.0
760,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.09666609574065,79.88190902292918,,plate,0,1.0,30.0,40.00047000812677,59.14614879964025,,,0,1.0,30.0
761,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0813368737273,78.63200302048246,,plate,0,1.0,30.0,40.000283268659146,57.89614881358863,,,0,1.0,30.0
762,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.06600765171416,77.38209701803574,,plate,0,1.0,30.0,40.000096529191524,56.64614882753701,,,0,1.0,30.0
763,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.050678429701165,76.13219101558902,,plate,0,1.0,30.0,40.000027855578296,55.39614883255961,,,0,1.0,30.0
764,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03534920768817,74.8822850131423,,plate,0,1.0,30.0,40.000025594008164,54.14614883256146,,,0,1.0,30.0
765,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.02001998567518,73.63237901069557,,plate,0,1.0,30.0,40.00002333243803,52.896148832563306,,,0,1.0,30.0
766,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00469076366218,72.38247300824885,,plate,0,1.0,30.0,40.0000210708679,51.64614883256515,,,0,1.0,30.0
767,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.002234489738036,71.13248711946558,,plate,0,1.0,30.0,40.00001880929777,50.396148832567,,,0,1.0,30.0
768,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00204991253545,69.8824871330935,,plate,0,1.0,30.0,40.00001654772764,49.14614883256885,,,0,1.0,30.0
769,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00186533533286,68.63248714672143,,plate,0,1.0,30.0,40.00001428615751,47.896148832570695,,,0,1.0,30.0
770,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00168075813027,67.38248716034936,,plate,0,1.0,30.0,40.000012024587235,46.64614883257254,,,0,1.0,30.0
771,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00149618092768,66.13248717397728,,plate,0,1.0,30.0,40.00000976301675,45.39614883257439,,,0,1.0,30.0
772,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00131160372509,64.88248718760521,,plate,0,1.0,30.0,40.00000750144626,44.14614883257624,,,0,1.0,30.0
773,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001127026522504,63.63248720123292,,plate,0,1.0,30.0,40.000005239875776,42.896148832578085,,,0,1.0,30.0
774,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000942449319915,62.382487214860134,,plate,0,1.0,30.0,40.00000297830529,41.64614883257993,,,0,1.0,30.0
775,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000757872117326,61.13248722848735,,plate,0,1.0,30.0,40.0000007167348,40.39614883258178,,,0,1.0,30.0
776,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00057329491474,59.882487242114564,,plate,0,1.0,30.0,40.00000033187652,39.14614883258184,,,0,1.0,30.0
777,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0003887177118,58.63248725574178,,plate,0,1.0,30.0,40.00000030448723,37.89614883258155,,,0,1.0,30.0
778,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000204140508856,57.382487269368994,,plate,0,1.0,30.0,40.00000027709794,36.64614883258127,,,0,1.0,30.0
779,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002868105078,56.13248728231494,,plate,0,1.0,30.0,40.00000024970865,35.396148832580984,,,0,1.0,30.0
780,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002645874524,54.88248728231679,,plate,0,1.0,30.0,40.00000022231936,34.1461488325807,,,0,1.0,30.0
781,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000242364397,53.632487282318635,,plate,0,1.0,30.0,40.000000194929896,32.896148832580415,,,0,1.0,30.0
782,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002201413416,52.38248728232048,,plate,0,1.0,30.0,40.00000016754025,31.646148832580234,,,0,1.0,30.0
783,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001979182862,51.13248728232233,,plate,0,1.0,30.0,40.000000140150604,30.396148832580305,,,0,1.0,30.0
784,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001756952308,49.88248728232418,,plate,0,1.0,30.0,40.00000011276096,29.146148832580376,,,0,1.0,30.0
785,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001534721754,48.632487282326025,,plate,0,1.0,30.0,40.00000008537131,27.896148832580447,,,0,1.0,30.0
786,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000013124912,47.38248728232787,,plate,0,1.0,30.0,40.000000057981666,26.64614883258052,,,0,1.0,30.0
787,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000010902606626,46.13248728232972,,plate,0,1.0,30.0,40.00000003059202,25.39614883258059,,,0,1.0,30.0
788,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000868030144,44.88248728233157,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
789,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000645799626,43.632487282333415,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
790,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000423569107,42.38248728233526,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
791,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000201338589,41.13248728233711,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
792,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.7803718018292,39.97268219400973,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
793,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.375,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.901857622518,39.08346184069466,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
794,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4166666666666665,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.023343443206805,38.19424148737959,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
795,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.14482926389561,37.305021134064525,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
796,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4999999999999996,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.26631508458441,36.41580078074946,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
797,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.541666666666666,2,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.38780090527322,35.52658042743439,,plate,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
