tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,16e6308e6634ac21_score,player_a0a0d685_x,player_a0a0d685_y,player_a0a0d685_move_target,player_a0a0d685_item,player_a0a0d685_score,player_a0a0d685_cut_speed,player_a0a0d685_speed,player_6964e58f_x,player_6964e58f_y,player_6964e58f_move_target,player_6964e58f_item,player_6964e58f_score,player_6964e58f_cut_speed,player_6964e58f_speed,1a1c19f0da9e459a_score,d9250aac8048fcf1_message,7119c405534163aa_score
1946,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,79.99520260747799,39.99885845418221,,plate,0,0.2,30.0,,,
1947,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,78.74520262021916,39.99903692774028,,plate,0,0.2,30.0,,,
1948,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,77.49520263296033,39.99921540129834,,plate,0,0.2,30.0,,,
1949,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,76.2452026457015,39.99939387485641,,plate,0,0.2,30.0,,,
1950,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,74.99520265844266,39.999572348414475,,plate,0,0.2,30.0,,,
1951,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,73.74520267118383,39.99975082197275,,plate,0,0.2,30.0,,,
1952,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,72.495202683925,39.99992929553117,,plate,0,0.2,30.0,,,
1953,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,71.5193913528273,40.66763899269328,,plate,0,0.2,30.0,,,
1954,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,70.6301659131489,41.54614802362497,,plate,0,0.2,30.0,,,
1955,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,69.7409404734705,42.42465705455686,,plate,0,0.2,30.0,,,
1956,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,68.8517150337921,43.303166085489146,,plate,0,0.2,30.0,,,
1957,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,67.9624895941137,44.181675116421424,,plate,0,0.2,30.0,,,
1958,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,67.07326415443531,45.0601841473537,,plate,0,0.2,30.0,,,
1959,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,66.18403871475691,45.93869317828598,,plate,0,0.2,30.0,,,
1960,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,65.29481327507851,46.817202209218266,,plate,0,0.2,30.0,,,
1961,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,64.40558783540011,47.695711240150544,,plate,0,0.2,30.0,,,
1962,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,63.516362395721714,48.57422027108282,,plate,0,0.2,30.0,,,
1963,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,62.627136956043316,49.4527293020151,,plate,0,0.2,30.0,,,
1964,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,61.73791151636492,50.331238332947386,,plate,0,0.2,30.0,,,
1965,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,60.84868607668652,51.209747363879664,,plate,0,0.2,30.0,,,
1966,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,59.95946063700812,52.08825639481194,,plate,0,0.2,30.0,,,
1967,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,59.07023519732972,52.96676542574422,,plate,0,0.2,30.0,,,
1968,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,58.181009757651324,53.8452744566765,,plate,0,0.2,30.0,,,
1969,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,57.291784317972926,54.723783487608785,,plate,0,0.2,30.0,,,
1970,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.40255887829453,55.60229251854106,,plate,0,0.2,30.0,,,
1971,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,plate,0,0.2,30.0,,,
1972,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1973,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1974,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1975,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1976,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1977,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1978,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1979,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1980,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1981,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1982,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1983,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1984,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1985,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1986,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1987,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1988,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1989,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1990,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1991,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1992,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1993,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1994,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,
1995,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0,,,
1996,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0,,,
1997,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0,,,
1998,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0,,,
1999,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0,,,
2000,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0,,,
2001,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0,,,
2002,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0,,,
2003,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0,,,
2004,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0,,,
2005,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0,,,
2006,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0,,,
2007,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0,,,
2008,train,False,0,1,tomato,0.09999999999999999,0,0,2,tomato,0.15833333333333333,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0,,,
