tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7a335c8fbe53d146_score,player_50da8fdf_x,player_50da8fdf_y,player_50da8fdf_move_target,player_50da8fdf_item,player_50da8fdf_score,player_50da8fdf_cut_speed,player_50da8fdf_speed,player_5a841498_x,player_5a841498_y,player_5a841498_move_target,player_5a841498_item,player_5a841498_score,player_5a841498_cut_speed,player_5a841498_speed
1069,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000022201055444,51.88495946176551,,tomato,0,1.0,12.0,44.78330523498224,98.95285169311599,,,0,0.2,30.0
1070,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000021267057498,51.38495946176668,,tomato,0,1.0,12.0,45.6776446065839,98.07954928936205,,,0,0.2,30.0
1071,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000020333059553,50.88495946176784,,tomato,0,1.0,12.0,46.57198397818556,97.20624688560811,,,0,0.2,30.0
1072,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000019399061607,50.38495946176901,,tomato,0,1.0,12.0,47.46632334978722,96.33294448185417,,,0,0.2,30.0
1073,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001846506366,49.88495946177017,,tomato,0,1.0,12.0,48.36066272138888,95.45964207810023,,,0,0.2,30.0
1074,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000017531065716,49.38495946177134,,tomato,0,1.0,12.0,49.25500209299054,94.58633967434629,,,0,0.2,30.0
1075,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001659706777,48.8849594617725,,tomato,0,1.0,12.0,50.1493414645922,93.71303727059235,,,0,0.2,30.0
1076,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000015663069824,48.38495946177367,,tomato,0,1.0,12.0,51.04368083619386,92.83973486683841,,,0,0.2,30.0
1077,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001472907188,47.884959461774834,,tomato,0,1.0,12.0,51.93802020779552,91.96643246308447,,,0,0.2,30.0
1078,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000013795073933,47.384959461776,,tomato,0,1.0,12.0,52.83235957939718,91.09313005933035,,,0,0.2,30.0
1079,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000012861075987,46.884959461777164,,tomato,0,1.0,12.0,53.72669895099884,90.21982765557541,,,0,0.2,30.0
1080,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001192707804,46.38495946177833,,tomato,0,1.0,12.0,54.6210383226005,89.3465252518205,,,0,0.2,30.0
1081,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000010993080096,45.884959461779495,,tomato,0,1.0,12.0,55.51537769420216,88.47322284806557,,,0,0.2,30.0
1082,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001005908215,45.38495946178066,,tomato,0,1.0,12.0,56.4026936592241,87.59281192943624,,,0,0.2,30.0
1083,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000009125084205,44.884959461781825,,tomato,0,1.0,12.0,57.286704491737936,86.70905582733658,,,0,0.2,30.0
1084,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000819108626,44.38495946178299,,tomato,0,1.0,12.0,58.17071532425177,85.82529972523693,,,0,0.2,30.0
1085,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000007257088313,43.884959461784156,,tomato,0,1.0,12.0,59.05472615676561,84.94154362313728,,,0,0.2,30.0
1086,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000006323090368,43.38495946178532,,tomato,0,1.0,12.0,59.93873698927945,84.05778752103762,,,0,0.2,30.0
1087,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000005389092422,42.88495946178649,,tomato,0,1.0,12.0,60.822747821793286,83.17403141893797,,,0,0.2,30.0
1088,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000004455094476,42.38495946178765,,tomato,0,1.0,12.0,61.70675865430712,82.29027531683832,,,0,0.2,30.0
1089,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000352109653,41.88495946178882,,tomato,0,1.0,12.0,62.59076948682096,81.40651921473867,,,0,0.2,30.0
1090,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000002587098585,41.38495946178998,,tomato,0,1.0,12.0,63.4747803193348,80.52276311263901,,,0,0.2,30.0
1091,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000165310064,40.88495946179115,,tomato,0,1.0,12.0,64.35879115184892,79.63900701053936,,,0,0.2,30.0
1092,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000719102694,40.38495946179231,,tomato,0,1.0,12.0,65.24280198436347,78.7552509084397,,,0,0.2,30.0
1093,0,1,,0,2,,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,12.0,66.12681281687802,77.87149480634005,,,0,0.2,30.0
1094,0,1,,0,2,tomato,0.0,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,67.01082364939256,76.9877387042404,,,0,0.2,30.0
1095,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,67.89483448190711,76.10398260214075,,,0,0.2,30.0
1096,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,68.77884531442166,75.2202265000411,,,0,0.2,30.0
1097,0,1,,0,2,tomato,0.125,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,69.6628561469362,74.33647039794144,,,0,0.2,30.0
1098,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,70.54686697945075,73.45271429584179,,,0,0.2,30.0
1099,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,71.4308778119653,72.56895819374213,,,0,0.2,30.0
1100,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,72.31481568011074,71.6851291166301,,,0,0.2,30.0
1101,0,1,,0,2,tomato,0.29166666666666663,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,73.19870071198889,70.80124719554357,,,0,0.2,30.0
1102,0,1,,0,2,tomato,0.3333333333333333,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,74.0825857438667,69.91736527445704,,,0,0.2,30.0
1103,0,1,,0,2,tomato,0.375,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,74.96647077574448,69.03348335337051,,,0,0.2,30.0
1104,0,1,,0,2,tomato,0.4166666666666667,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,75.85035580762225,68.14960143228399,,,0,0.2,30.0
1105,0,1,,0,2,tomato,0.45833333333333337,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,76.73424083950002,67.26571951119746,,,0,0.2,30.0
1106,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,77.6181258713778,66.38183759011093,,,0,0.2,30.0
1107,0,1,,0,2,tomato,0.5416666666666666,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,78.50201090325558,65.4979556690244,,,0,0.2,30.0
1108,0,1,,0,2,tomato,0.5833333333333333,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,79.38589593513336,64.61407374793788,,,0,0.2,30.0
1109,0,1,,0,2,tomato,0.6249999999999999,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,80.26978096701113,63.73019182685135,,,0,0.2,30.0
1110,0,1,,0,2,tomato,0.6666666666666665,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,81.15366599888891,62.84630990576483,,,0,0.2,30.0
1111,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,82.03755103076668,61.9624279846783,,,0,0.2,30.0
1112,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,82.92143606264446,61.07854606359177,,,0,0.2,30.0
1113,0,1,,0,2,tomato,0.7916666666666664,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,83.80532109452224,60.194664142505246,,,0,0.2,30.0
1114,0,1,,0,2,tomato,0.833333333333333,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,84.68920612640001,59.31078222141872,,,0,0.2,30.0
1115,0,1,,0,2,tomato,0.8749999999999997,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,85.57309115827779,58.42690030033219,,,0,0.2,30.0
1116,0,1,,0,2,tomato,0.9166666666666663,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,86.45697619015556,57.543018379245666,,,0,0.2,30.0
1117,0,1,,0,2,tomato,0.9583333333333329,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.34086122203334,56.65913645815914,,,0,0.2,30.0
1118,0,1,,0,2,tomato,0.9999999999999996,0,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.80787067446892,55.59956336159173,,,0,0.2,30.0
1119,0,1,,0,2,tomato,1.0416666666666663,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.82326491584212,54.34965815825334,,,0,0.2,30.0
1120,0,1,,0,2,tomato,1.083333333333333,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.83865915721502,53.099752954914955,,,0,0.2,30.0
1121,0,1,,0,2,tomato,1.1249999999999998,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.85405339858751,51.84984775157657,,,0,0.2,30.0
1122,0,1,,0,2,tomato,1.1666666666666665,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.86944763996,50.59994254823818,,,0,0.2,30.0
1123,0,1,,0,2,tomato,1.2083333333333333,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.88484188133249,49.350037344899796,,,0,0.2,30.0
1124,0,1,,0,2,tomato,1.25,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.90023612270498,48.10013214156141,,,0,0.2,30.0
1125,0,1,,0,2,tomato,1.2916666666666667,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.91563036407747,46.850226938223024,,,0,0.2,30.0
1126,0,1,,0,2,tomato,1.3333333333333335,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.93102460544996,45.60032173488464,,,0,0.2,30.0
1127,0,1,,0,2,tomato,1.3750000000000002,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.94641884682245,44.35041653154625,,,0,0.2,30.0
1128,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.96181308819494,43.100511328207865,,,0,0.2,30.0
1129,0,1,,0,2,tomato,1.4583333333333337,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.97720732956743,41.85060612486948,,,0,0.2,30.0
1130,0,1,,0,2,tomato,1.5000000000000004,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.99260157093991,40.60070092153109,,,0,0.2,30.0
1131,0,1,,0,2,tomato,1.5416666666666672,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.58645356704426,39.59261999506062,,,0,0.2,30.0
1132,0,1,,0,2,tomato,1.583333333333334,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,89.46521759159862,38.703646548241515,,,0,0.2,30.0
1133,0,1,,0,2,tomato,1.6250000000000007,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,90.34398161615297,37.81467310142241,,,0,0.2,30.0
1134,0,1,,0,2,tomato,1.6666666666666674,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,91.22274564070733,36.9256996546033,,,0,0.2,30.0
1135,0,1,,0,2,tomato,1.7083333333333341,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,92.10150966526169,36.03672620778419,,,0,0.2,30.0
1136,0,1,,0,2,tomato,1.7500000000000009,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,92.98027368981604,35.14775276096508,,,0,0.2,30.0
1137,0,1,,0,2,tomato,1.7916666666666676,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,93.8590377143704,34.258779314145976,,,0,0.2,30.0
1138,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,94.73780173892476,33.3698058673273,,,0,0.2,30.0
1139,0,1,,0,2,tomato,1.875000000000001,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,95.61656576347912,32.48083242050867,,,0,0.2,30.0
1140,0,1,,0,2,tomato,1.9166666666666679,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.49532978803347,31.591858973689988,,,0,0.2,30.0
1141,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,97.37409381258783,30.702885526871235,,,0,0.2,30.0
1142,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.25285783714219,29.813912080052482,,,0,0.2,30.0
1143,0,1,,0,2,tomato,2.041666666666668,2,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,99.13162186169654,28.92493863323373,,,0,0.2,30.0
1144,0,1,,0,2,tomato,2.0833333333333344,2,0,3,tomato,0.49166666666666736,0,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,100.0103858862509,28.035965186414977,,,0,0.2,30.0
