tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9a8d629aa3207a8f_score,player_945af0b9_x,player_945af0b9_y,player_945af0b9_move_target,player_945af0b9_item,player_945af0b9_score,player_945af0b9_cut_speed,player_945af0b9_speed,player_6eeb7cd3_x,player_6eeb7cd3_y,player_6eeb7cd3_move_target,player_6eeb7cd3_item,player_6eeb7cd3_score,player_6eeb7cd3_cut_speed,player_6eeb7cd3_speed,ac57742dc811c886_score,8cafcad6322094f3_message,38facfaf745f6a2c_score
683,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.8833333333333258,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.882853924733688,38.16261420355387,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
684,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.891666666666659,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.525006190982772,38.51182044555044,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
685,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.8999999999999924,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.167158457231857,38.86102668754701,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
686,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.9083333333333257,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.809310723480824,39.21023292954358,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
687,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.916666666666659,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.451462989729553,39.55943917154015,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
688,train,True,0,1,tomato,0.18333333333333332,0,0,2,,0.0,0,1,0,tomato,2.9249999999999923,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
689,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.0,0,1,0,tomato,2.9333333333333256,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
690,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.041666666666666664,0,1,0,tomato,2.941666666666659,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
691,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.08333333333333333,0,1,0,tomato,2.949999999999992,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
692,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.125,0,1,0,tomato,2.9583333333333255,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
693,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.16666666666666666,0,1,0,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
694,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.20833333333333331,0,1,0,tomato,2.974999999999992,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
695,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.24999999999999997,0,1,0,tomato,2.9833333333333254,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
696,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.29166666666666663,0,1,0,tomato,2.9916666666666587,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
697,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.3333333333333333,0,1,0,tomato,2.999999999999992,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
698,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.375,0,1,0,tomato_cut,3.0083333333333253,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
699,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.4166666666666667,0,1,0,tomato_cut,3.0166666666666586,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
700,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.45833333333333337,0,1,0,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
701,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.5,0,1,0,tomato_cut,3.033333333333325,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
702,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.5416666666666666,0,1,0,tomato_cut,3.0416666666666585,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
703,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.5833333333333333,0,1,0,tomato_cut,3.049999999999992,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
704,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.6249999999999999,0,1,0,tomato_cut,3.058333333333325,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
705,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.6666666666666665,0,1,0,tomato_cut,3.0666666666666584,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
706,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.7083333333333331,0,1,0,tomato_cut,3.0749999999999917,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
707,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.7499999999999998,0,1,0,tomato_cut,3.083333333333325,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
708,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.7916666666666664,0,1,0,tomato_cut,3.0916666666666583,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
709,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.833333333333333,0,1,0,tomato_cut,3.0999999999999917,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
710,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.8749999999999997,0,1,0,tomato_cut,3.108333333333325,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
711,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.9166666666666663,0,1,0,tomato_cut,3.1166666666666583,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
712,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.9583333333333329,0,1,0,tomato_cut,3.1249999999999916,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
713,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,0.9999999999999996,0,1,0,tomato_cut,3.133333333333325,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
714,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.0416666666666663,1,1,0,tomato_cut,3.141666666666658,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
715,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.083333333333333,1,1,0,tomato_cut,3.1499999999999915,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
716,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.1249999999999998,1,1,0,tomato_cut,3.1583333333333248,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
717,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.1666666666666665,1,1,0,tomato_cut,3.166666666666658,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
718,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.2083333333333333,1,1,0,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
719,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.25,1,1,0,tomato_cut,3.1833333333333247,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
720,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.2916666666666667,1,1,0,tomato_cut,3.191666666666658,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
721,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,3.1999999999999913,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
722,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.3750000000000002,1,1,0,tomato_cut,3.2083333333333246,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
723,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.416666666666667,1,1,0,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
724,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.4583333333333337,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
725,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.5000000000000004,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
726,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.5416666666666672,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
727,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.583333333333334,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,25.24999999999993,24.0,,,0,0.2,30.0,,,
728,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.6250000000000007,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,26.499999999999858,24.0,,,0,0.2,30.0,,,
729,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.6666666666666674,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,27.749999999999787,24.0,,,0,0.2,30.0,,,
730,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.7083333333333341,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,28.999999999999716,24.0,,,0,0.2,30.0,,,
731,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.7500000000000009,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,30.249999999999645,24.0,,,0,0.2,30.0,,,
732,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.7916666666666676,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,31.499999999999574,24.0,,,0,0.2,30.0,,,
733,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.8333333333333344,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,32.749999999999716,24.0,,,0,0.2,30.0,,,
734,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.875000000000001,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,34.0,24.0,,,0,0.2,30.0,,,
735,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.9166666666666679,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,35.250000000000284,24.0,,,0,0.2,30.0,,,
736,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,1.9583333333333346,1,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,36.50000000000057,24.0,,,0,0.2,30.0,,,
737,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.0000000000000013,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,37.75000000000085,24.0,,,0,0.2,30.0,,,
738,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.041666666666668,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,39.00000000000114,24.0,,,0,0.2,30.0,,,
739,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.0833333333333344,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.25000000000142,24.0,,,0,0.2,30.0,,,
740,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.125000000000001,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,41.500000000001705,24.0,,,0,0.2,30.0,,,
741,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.1666666666666674,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,42.75000000000199,24.0,,,0,0.2,30.0,,,
742,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.208333333333334,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,44.000000000002274,24.0,,,0,0.2,30.0,,,
743,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.2500000000000004,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,45.25000000000256,24.0,,,0,0.2,30.0,,,
744,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.291666666666667,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,46.50000000000284,24.0,,,0,0.2,30.0,,,
745,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.3333333333333335,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,47.750000000003126,24.0,,,0,0.2,30.0,,,
746,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.375,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,49.00000000000341,24.0,,,0,0.2,30.0,,,
747,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.4166666666666665,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,50.250000000003695,24.0,,,0,0.2,30.0,,,
748,train,True,0,1,tomato,0.18333333333333332,0,0,2,tomato,2.458333333333333,2,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,51.50000000000398,24.0,,,0,0.2,30.0,,,
