tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,996494ab285111e6_score,player_41543b16_x,player_41543b16_y,player_41543b16_move_target,player_41543b16_item,player_41543b16_score,player_41543b16_cut_speed,player_41543b16_speed,player_a44d6818_x,player_a44d6818_y,player_a44d6818_move_target,player_a44d6818_item,player_a44d6818_score,player_a44d6818_cut_speed,player_a44d6818_speed,34963b037371f666_score,0d3f90d88e79bc33_message,c13c6d1a4e7e6f46_score
452,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,95.73436329980372,39.976681128080195,,,0,1.0,30.0,,,
453,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,94.48436898104167,39.98044982322531,,,0,1.0,30.0,,,
454,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,93.23437466227962,39.98421851837042,,,0,1.0,30.0,,,
455,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,91.98438034351757,39.98798721351553,,,0,1.0,30.0,,,
456,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,90.73438602475552,39.99175590866082,,,0,1.0,30.0,,,
457,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,89.48439170599347,39.99552460380629,,,0,1.0,30.0,,,
458,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,88.23439738723143,39.999293298951756,,,0,1.0,30.0,,,
459,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,86.98439755848295,39.999450799720314,,,0,1.0,30.0,,,
460,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,85.73439755932253,39.99949661406463,,,0,1.0,30.0,,,
461,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,84.48439756016211,39.99954242840895,,,0,1.0,30.0,,,
462,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,83.23439756100169,39.99958824275327,,,0,1.0,30.0,,,
463,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,81.98439756184126,39.99963405709759,,,0,1.0,30.0,,,
464,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,80.73439756268084,39.999679871441906,,,0,1.0,30.0,,,
465,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,plate,0,1.0,30.0,79.48439756352042,39.999725685786224,,,0,1.0,30.0,,,
466,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.24999999999993,24.0,,plate,0,1.0,30.0,78.23439756436,39.99977150013054,,,0,1.0,30.0,,,
467,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.499999999999858,24.0,,plate,0,1.0,30.0,76.98439756519957,39.99981731447486,,,0,1.0,30.0,,,
468,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.749999999999787,24.0,,plate,0,1.0,30.0,75.73439756603915,39.99986312881918,,,0,1.0,30.0,,,
469,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.999999999999716,24.0,,plate,0,1.0,30.0,74.48439756687873,39.9999089431635,,,0,1.0,30.0,,,
470,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.249999999999645,24.0,,plate,0,1.0,30.0,73.2343975677183,39.999954757507815,,,0,1.0,30.0,,,
471,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.499999999999574,24.0,,plate,0,1.0,30.0,72.04572133367846,40.14933131176729,,,0,1.0,30.0,,,
472,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.749999999999716,24.0,,plate,0,1.0,30.0,71.15644936463907,41.027793243259616,,,0,1.0,30.0,,,
473,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.0,24.0,,plate,0,1.0,30.0,70.26717739559969,41.90625517475194,,,0,1.0,30.0,,,
474,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.250000000000284,24.0,,plate,0,1.0,30.0,69.3779054265603,42.784717106244265,,,0,1.0,30.0,,,
475,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.50000000000057,24.0,,plate,0,1.0,30.0,68.48863345752092,43.66317903773659,,,0,1.0,30.0,,,
476,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.75000000000085,24.0,,plate,0,1.0,30.0,67.59936148848153,44.541640969228915,,,0,1.0,30.0,,,
477,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.00000000000114,24.0,,plate,0,1.0,30.0,66.71008951944215,45.42010290072124,,,0,1.0,30.0,,,
478,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.25000000000142,24.0,,plate,0,1.0,30.0,65.82081755040277,46.298564832213565,,,0,1.0,30.0,,,
479,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.500000000001705,24.0,,plate,0,1.0,30.0,64.93154558136338,47.17702676370589,,,0,1.0,30.0,,,
480,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.75000000000199,24.0,,plate,0,1.0,30.0,64.042273612324,48.055488695198214,,,0,1.0,30.0,,,
481,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.000000000002274,24.0,,plate,0,1.0,30.0,63.15300164328529,48.93395062669054,,,0,1.0,30.0,,,
482,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.25000000000256,24.0,,plate,0,1.0,30.0,62.26372967424662,49.812412558182864,,,0,1.0,30.0,,,
483,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.50000000000284,24.0,,plate,0,1.0,30.0,61.374457705207945,50.69087448967519,,,0,1.0,30.0,,,
484,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.750000000003126,24.0,,plate,0,1.0,30.0,60.48518573616927,51.56933642116751,,,0,1.0,30.0,,,
485,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,49.00000000000341,24.0,,plate,0,1.0,30.0,59.5959137671306,52.44779835265984,,,0,1.0,30.0,,,
486,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.250000000003695,24.0,,plate,0,1.0,30.0,58.70664179809173,53.32626028415216,,,0,1.0,30.0,,,
487,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.50000000000398,24.0,,plate,0,1.0,30.0,57.81736982905283,54.20472221564449,,,0,1.0,30.0,,,
488,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,52.75000000000426,24.0,,plate,0,1.0,30.0,56.92809786001393,55.08318414713681,,,0,1.0,30.0,,,
489,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,54.00000000000455,24.0,,plate,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,
490,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.25000000000483,24.0,,plate,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,
491,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.500000000005116,24.0,,plate,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,
492,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.7500000000054,24.0,,plate,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,
493,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.000000000005684,24.0,,plate,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,
494,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.25000000000597,24.0,,plate,0,1.0,30.0,56.88388347648305,55.11611652351695,,,0,1.0,30.0,,,
495,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.50000000000625,24.0,,plate,0,1.0,30.0,57.7677669529661,54.2322330470339,,,0,1.0,30.0,,,
496,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.75000000000654,24.0,,plate,0,1.0,30.0,58.65165042944915,53.34834957055085,,,0,1.0,30.0,,,
497,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.00000000000682,24.0,,plate,0,1.0,30.0,59.5355339059322,52.4644660940678,,,0,1.0,30.0,,,
498,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.2500000000071,24.0,,plate,0,1.0,30.0,60.41941738241525,51.58058261758475,,,0,1.0,30.0,,,
499,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.50000000000739,24.0,,plate,0,1.0,30.0,61.3033008588983,50.6966991411017,,,0,1.0,30.0,,,
500,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.75000000000767,24.0,,plate,0,1.0,30.0,62.187184335381346,49.812815664618654,,,0,1.0,30.0,,,
501,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.00000000000796,24.0,,plate,0,1.0,30.0,63.071067811864395,48.928932188135605,,,0,1.0,30.0,,,
502,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.25000000000824,24.0,,plate,0,1.0,30.0,63.954951288347445,48.045048711652555,,,0,1.0,30.0,,,
503,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.50000000000853,24.0,,plate,0,1.0,30.0,64.8388347648305,47.161165235169506,,,0,1.0,30.0,,,
504,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.75000000000881,24.0,,plate,0,1.0,30.0,65.72271824131354,46.277281758686456,,,0,1.0,30.0,,,
505,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.0000000000091,24.0,,plate,0,1.0,30.0,66.6066017177966,45.39339828220341,,,0,1.0,30.0,,,
506,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.25000000000938,24.0,,plate,0,1.0,30.0,67.49048519427964,44.50951480572036,,,0,1.0,30.0,,,
507,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.50000000000966,24.0,,plate,0,1.0,30.0,68.37436867076269,43.62563132923731,,,0,1.0,30.0,,,
508,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.75000000000995,24.0,,plate,0,1.0,30.0,69.25825214724574,42.74174785275426,,,0,1.0,30.0,,,
509,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.00000000001023,24.0,,plate,0,1.0,30.0,70.14213562372879,41.85786437627121,,,0,1.0,30.0,,,
510,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.25000000001052,24.0,,plate,0,1.0,30.0,71.02601910021184,40.97398089978816,,,0,1.0,30.0,,,
511,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.5000000000108,24.0,,plate,0,1.0,30.0,71.95382555869026,40.19434681531624,,,0,1.0,30.0,,,
512,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.75000000001108,24.0,,plate,0,1.0,30.0,73.20373388513468,40.179208272259245,,,0,1.0,30.0,,,
513,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.00000000001137,24.0,,plate,0,1.0,30.0,74.45364221157911,40.164069729202254,,,0,1.0,30.0,,,
514,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.25000000001165,24.0,,plate,0,1.0,30.0,75.70355053802353,40.14893118614526,,,0,1.0,30.0,,,
515,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.50000000001194,24.0,,plate,0,1.0,30.0,76.95345886446796,40.13379264308827,,,0,1.0,30.0,,,
516,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.75000000001222,24.0,,plate,0,1.0,30.0,78.20336719091239,40.11865410003128,,,0,1.0,30.0,,,
517,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,plate,0,1.0,30.0,79.45327551735681,40.10351555697429,,,0,1.0,30.0,,,
518,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,80.70318384380124,40.088377013917295,,,0,1.0,30.0,,,
519,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,81.95309217024567,40.0732384708603,,,0,1.0,30.0,,,
520,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,83.2030004966901,40.05809992780313,,,0,1.0,30.0,,,
521,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,84.45290882313452,40.04296138474578,,,0,1.0,30.0,,,
