tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f0a5903710a31cdf_score,player_14a0f1a9_x,player_14a0f1a9_y,player_14a0f1a9_move_target,player_14a0f1a9_item,player_14a0f1a9_score,player_14a0f1a9_cut_speed,player_14a0f1a9_speed,player_66ed9f9d_x,player_66ed9f9d_y,player_66ed9f9d_move_target,player_66ed9f9d_item,player_66ed9f9d_score,player_66ed9f9d_cut_speed,player_66ed9f9d_speed
1128,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.04516658714238,39.876169954255296,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1129,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.54520457355613,39.88233314910861,,plate,0,1.0,12.0,57.250000000000284,40.0,,,0,0.2,30.0
1130,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.04524255996989,39.888496343961926,,plate,0,1.0,12.0,58.50000000000057,40.0,,,0,0.2,30.0
1131,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.54528054638365,39.89465953881524,,plate,0,1.0,12.0,59.75000000000085,40.0,,,0,0.2,30.0
1132,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.04531853279741,39.900822733668555,,plate,0,1.0,12.0,61.00000000000114,40.0,,,0,0.2,30.0
1133,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.54535651921117,39.90698592852187,,plate,0,1.0,12.0,62.25000000000142,40.0,,,0,0.2,30.0
1134,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.04539450562493,39.913149123375185,,plate,0,1.0,12.0,63.500000000001705,40.0,,,0,0.2,30.0
1135,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.54543249203869,39.91931231822871,,plate,0,1.0,12.0,64.75000000000199,40.0,,,0,0.2,30.0
1136,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.04547047845244,39.92547551308238,,plate,0,1.0,12.0,66.00000000000227,40.0,,,0,0.2,30.0
1137,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5455084648662,39.93163870793605,,plate,0,1.0,12.0,67.25000000000256,40.0,,,0,0.2,30.0
1138,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.04554645127996,39.93780190278972,,plate,0,1.0,12.0,68.50000000000284,40.0,,,0,0.2,30.0
1139,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.54558443769372,39.94396509764339,,plate,0,1.0,12.0,69.75000000000313,40.0,,,0,0.2,30.0
1140,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.04562242410748,39.95012829249706,,plate,0,1.0,12.0,71.00000000000341,40.0,,,0,0.2,30.0
1141,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.54566041052124,39.95629148735073,,plate,0,1.0,12.0,72.12016826116314,40.31621556657754,,,0,0.2,30.0
1142,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.045698396935,39.9624546822044,,plate,0,1.0,12.0,73.0095245421619,41.19459214040404,,,0,0.2,30.0
1143,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54573638334875,39.96861787705807,,plate,0,1.0,12.0,73.89888082316065,42.07296871423054,,,0,0.2,30.0
1144,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.04577436976251,39.97478107191174,,plate,0,1.0,12.0,74.7882371041594,42.95134528805704,,,0,0.2,30.0
1145,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.54581235617627,39.98094426676541,,plate,0,1.0,12.0,75.67759338515816,43.82972186188354,,,0,0.2,30.0
1146,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.04585034259003,39.98710746161908,,plate,0,1.0,12.0,76.56694966615692,44.70809843571004,,,0,0.2,30.0
1147,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.54588832900379,39.99327065647275,,plate,0,1.0,12.0,77.45630594715567,45.58647500953654,,,0,0.2,30.0
1148,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.08921341235464,40.10301158955734,,plate,0,1.0,12.0,78.34566222815442,46.46485158336304,,,0,0.2,30.0
1149,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.73354172189204,40.4544339118474,,plate,0,1.0,12.0,79.23501850915318,47.34322815718954,,,0,0.2,30.0
1150,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.3778700314304,40.805856234137465,,plate,0,1.0,12.0,80.12437479015193,48.22160473101604,,,0,0.2,30.0
1151,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02219834096886,41.15727855642753,,plate,0,1.0,12.0,81.01373107115069,49.099981304842544,,,0,0.2,30.0
1152,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.66652665050732,41.50870087871759,,plate,0,1.0,12.0,81.90308735214998,49.978357878669044,,,0,0.2,30.0
1153,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.31085496004577,41.86012320100765,,plate,0,1.0,12.0,82.79244363314967,50.856734452495544,,,0,0.2,30.0
1154,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.95518326958423,42.211545523297715,,plate,0,1.0,12.0,83.68179991414935,51.735111026322045,,,0,0.2,30.0
1155,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.59951157912269,42.56296784558778,,plate,0,1.0,12.0,84.57115619514904,52.613487600148545,,,0,0.2,30.0
1156,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.24383988866114,42.91439016787784,,plate,0,1.0,12.0,85.46051247614872,53.491864173975046,,,0,0.2,30.0
1157,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.88816819819961,43.2658124901679,,plate,0,1.0,12.0,86.34986875714841,54.370240747801546,,,0,0.2,30.0
1158,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.53249650773806,43.617234812457966,,plate,0,1.0,12.0,87.23922503814809,55.248617321628046,,,0,0.2,30.0
1159,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.17682481727653,43.96865713474803,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1160,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.82115312681498,44.32007945703809,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1161,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.46548143635344,44.67150177932815,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1162,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.1098097458919,45.022924101618216,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1163,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.75413805543036,45.37434642390828,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1164,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.39846636496881,45.72576874619834,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1165,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.04279467450726,46.0771910684884,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1166,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.68712298404573,46.428613390778466,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1167,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.33145129358418,46.78003571306853,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1168,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.97577960312265,47.13145803535859,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1169,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.6201079126611,47.482880357648654,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1170,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.26443622219956,47.834302679938716,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1171,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.90876453173793,48.18572500222878,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1172,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.55309284127604,48.53714732451884,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1173,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.19742115081415,48.888569646809195,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1174,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.84174946035226,49.23999196909963,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1175,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.48607776989037,49.59141429139006,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1176,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.13040607942848,49.942836613680484,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1177,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.77473438896659,50.294258935970916,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1178,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.4190626985047,50.64568125826135,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1179,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.063391008042814,50.99710358055177,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1180,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.707719317580924,51.348525902842205,,plate,0,1.0,12.0,88.0,56.0,,,0,0.2,30.0
1181,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.352047627119035,51.69994822513263,,plate,0,1.0,12.0,86.74999999999972,56.0,,,0,0.2,30.0
1182,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.996375936657145,52.05137054742306,,plate,0,1.0,12.0,85.49999999999943,56.0,,,0,0.2,30.0
1183,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.640704246195256,52.402792869713494,,plate,0,1.0,12.0,84.24999999999915,56.0,,,0,0.2,30.0
1184,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.285032555733366,52.75421519200392,,plate,0,1.0,12.0,82.99999999999886,56.0,,,0,0.2,30.0
1185,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.92936086527148,53.10563751429435,,plate,0,1.0,12.0,81.74999999999858,56.0,,,0,0.2,30.0
1186,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.57368917480959,53.45705983658478,,plate,0,1.0,12.0,80.4999999999983,56.0,,,0,0.2,30.0
1187,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.2180174843477,53.80848215887521,,plate,0,1.0,12.0,79.24999999999801,56.0,,,0,0.2,30.0
1188,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.86234579388581,54.15990448116564,,plate,0,1.0,12.0,77.99999999999773,56.0,,,0,0.2,30.0
1189,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50667410342392,54.51132680345607,,plate,0,1.0,12.0,76.74999999999744,56.0,,,0,0.2,30.0
1190,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.15100241296203,54.8627491257465,,plate,0,1.0,12.0,75.49999999999716,56.0,,,0,0.2,30.0
1191,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.79533072250014,55.21417144803693,,plate,0,1.0,12.0,74.24999999999687,56.0,,,0,0.2,30.0
1192,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.43965903203825,55.56559377032736,,plate,0,1.0,12.0,72.99999999999659,56.0,,,0,0.2,30.0
1193,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,plate,0,1.0,12.0,71.87983173883686,55.68378443342246,,,0,0.2,30.0
1194,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,70.9904754578381,54.80540785959596,,,0,0.2,30.0
1195,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,70.10111917683935,53.92703128576946,,,0,0.2,30.0
1196,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,69.2117628958406,53.04865471194296,,,0,0.2,30.0
1197,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,68.32240661484184,52.17027813811646,,,0,0.2,30.0
1198,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,67.43305033384308,51.29190156428996,,,0,0.2,30.0
1199,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,66.54369405284433,50.41352499046346,,,0,0.2,30.0
1200,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,65.65433777184558,49.53514841663696,,,0,0.2,30.0
1201,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.899999999999989,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,55.499999999999744,,,0,1.0,12.0,64.76498149084682,48.65677184281046,,,0,0.2,30.0
