tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f6fdf28e0e04d635_score,player_3c3a1af0_x,player_3c3a1af0_y,player_3c3a1af0_move_target,player_3c3a1af0_item,player_3c3a1af0_score,player_3c3a1af0_cut_speed,player_3c3a1af0_speed,player_8f76aed0_x,player_8f76aed0_y,player_8f76aed0_move_target,player_8f76aed0_item,player_8f76aed0_score,player_8f76aed0_cut_speed,player_8f76aed0_speed
969,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,31.142276683757075,33.03073386560157,,tomato,0,0.2,30.0
970,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,30.2476238421833,33.903715132905454,,tomato,0,0.2,30.0
971,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,29.35297100060953,34.77669640020934,,tomato,0,0.2,30.0
972,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,28.458318159035755,35.6496776675135,,tomato,0,0.2,30.0
973,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,27.563665317461982,36.52265893481782,,tomato,0,0.2,30.0
974,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,26.66901247588821,37.39564020212214,,tomato,0,0.2,30.0
975,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,25.774359634314436,38.268621469426456,,tomato,0,0.2,30.0
976,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
977,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
978,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
979,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
980,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
981,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
982,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
983,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
984,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
985,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
986,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
987,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
988,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
989,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
990,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
991,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
992,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
993,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
994,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
995,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
996,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
997,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
998,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,55.499999999999744,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
999,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,54.99999999999949,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1000,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,54.49999999999923,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1001,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,53.99999999999898,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1002,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,53.49999999999872,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1003,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,52.999999999998465,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1004,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,52.49999999999821,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1005,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,51.999999999997954,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1006,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,51.4999999999977,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1007,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,50.99999999999744,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1008,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,50.499999999997186,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1009,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,49.99999999999693,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1010,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,49.499999999996675,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1011,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,48.99999999999642,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1012,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,48.49999999999616,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1013,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,47.99999999999591,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1014,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,47.49999999999565,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1015,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,46.999999999995396,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1016,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,46.49999999999514,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1017,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.999999999994884,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1018,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.49999999999463,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1019,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,44.99999999999437,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1020,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,44.49999999999412,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1021,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.99999999999386,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1022,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.499999999993605,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1023,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,42.99999999999335,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1024,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,42.49999999999309,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1025,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,41.99999999999284,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1026,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,41.49999999999258,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1027,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.999999999992326,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1028,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.49999999999207,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1029,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.85945974818776,40.05770299503217,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1030,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.50810911865716,39.70196048263281,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1031,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.15675848912656,39.346217970233454,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1032,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.80540785959596,38.990475457834094,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1033,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.45405723006536,38.634732945434735,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1034,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.10270660053476,38.278990433035375,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1035,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.75135597100416,37.923247920636015,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1036,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.40000534147356,37.567505408236656,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1037,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.04865471194296,37.211762895837296,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1038,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.69730408241236,36.85602038343794,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1039,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.34595345288176,36.50027787103858,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1040,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.99460282335116,36.14453535863922,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1041,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.64325219382056,35.78879284623986,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1042,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.29190156428996,35.4330503338405,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1043,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.94055093475936,35.07730782144114,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1044,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.58920030522876,34.72156530904178,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1045,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.23784967569816,34.36582279664242,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
