tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,84862377c373ebe5_score,player_a8f8cc6f_x,player_a8f8cc6f_y,player_a8f8cc6f_move_target,player_a8f8cc6f_item,player_a8f8cc6f_score,player_a8f8cc6f_cut_speed,player_a8f8cc6f_speed,player_9be2c79d_x,player_9be2c79d_y,player_9be2c79d_move_target,player_9be2c79d_item,player_9be2c79d_score,player_9be2c79d_cut_speed,player_9be2c79d_speed,1e70a790e44924ff_score,20fd10243191dbeb_message,15e6f8eeb963cc76_score
1246,train,True,0,1,,0,0,0,2,tomato,1.9166666666666679,1,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,85.49999999999943,,,1,1.0,30.0,,,
1247,train,True,0,1,,0,0,0,2,tomato,1.9583333333333346,1,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,84.24999999999915,,,1,1.0,30.0,,,
1248,train,True,0,1,,0,0,0,2,tomato,2.0000000000000013,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,82.99999999999886,,,1,1.0,30.0,,,
1249,train,True,0,1,,0,0,0,2,tomato,2.041666666666668,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,81.74999999999858,,,1,1.0,30.0,,,
1250,train,True,0,1,,0,0,0,2,tomato,2.0833333333333344,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,80.4999999999983,,,1,1.0,30.0,,,
1251,train,True,0,1,,0,0,0,2,tomato,2.125000000000001,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,79.24999999999801,,,1,1.0,30.0,,,
1252,train,True,0,1,,0,0,0,2,tomato,2.1666666666666674,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,77.99999999999773,,,1,1.0,30.0,,,
1253,train,True,0,1,,0,0,0,2,tomato,2.208333333333334,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,76.74999999999744,,,1,1.0,30.0,,,
1254,train,True,0,1,,0,0,0,2,tomato,2.2500000000000004,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,75.49999999999716,,,1,1.0,30.0,,,
1255,train,True,0,1,,0,0,0,2,tomato,2.291666666666667,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,74.24999999999687,,,1,1.0,30.0,,,
1256,train,True,0,1,,0,0,0,2,tomato,2.3333333333333335,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,72.99999999999659,,,1,1.0,30.0,,,
1257,train,True,0,1,,0,0,0,2,tomato,2.375,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,71.7499999999963,,,1,1.0,30.0,,,
1258,train,True,0,1,,0,0,0,2,tomato,2.4166666666666665,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,70.49999999999602,,,1,1.0,30.0,,,
1259,train,True,0,1,,0,0,0,2,tomato,2.458333333333333,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,69.24999999999574,,,1,1.0,30.0,,,
1260,train,True,0,1,,0,0,0,2,tomato,2.4999999999999996,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,67.99999999999545,,,1,1.0,30.0,,,
1261,train,True,0,1,,0,0,0,2,tomato,2.541666666666666,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,66.74999999999517,,,1,1.0,30.0,,,
1262,train,True,0,1,,0,0,0,2,tomato,2.5833333333333326,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,65.49999999999488,,,1,1.0,30.0,,,
1263,train,True,0,1,,0,0,0,2,tomato,2.624999999999999,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,64.2499999999946,,,1,1.0,30.0,,,
1264,train,True,0,1,,0,0,0,2,tomato,2.6666666666666656,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,62.999999999994316,,,1,1.0,30.0,,,
1265,train,True,0,1,,0,0,0,2,tomato,2.708333333333332,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,61.74999999999403,,,1,1.0,30.0,,,
1266,train,True,0,1,,0,0,0,2,tomato,2.7499999999999987,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,60.49999999999375,,,1,1.0,30.0,,,
1267,train,True,0,1,,0,0,0,2,tomato,2.791666666666665,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,59.24999999999346,,,1,1.0,30.0,,,
1268,train,True,0,1,,0,0,0,2,tomato,2.8333333333333317,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,57.99999999999318,,,1,1.0,30.0,,,
1269,train,True,0,1,,0,0,0,2,tomato,2.8749999999999982,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,59.24999999999346,,,1,1.0,30.0,,,
1270,train,True,0,1,,0,0,0,2,tomato,2.9166666666666647,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,60.49999999999375,,,1,1.0,30.0,,,
1271,train,True,0,1,,0,0,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,61.74999999999403,,,1,1.0,30.0,,,
1272,train,True,0,1,,0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,62.999999999994316,,,1,1.0,30.0,,,
1273,train,True,0,1,,0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,64.2499999999946,,,1,1.0,30.0,,,
1274,train,True,0,1,,0,0,0,2,tomato_cut,3.083333333333331,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,65.49999999999488,,,1,1.0,30.0,,,
1275,train,True,0,1,,0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,66.74999999999517,,,1,1.0,30.0,,,
1276,train,True,0,1,,0,0,0,2,tomato_cut,3.166666666666664,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,67.99999999999545,,,1,1.0,30.0,,,
1277,train,True,0,1,,0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,69.24999999999574,,,1,1.0,30.0,,,
1278,train,True,0,1,,0,0,0,2,tomato_cut,3.249999999999997,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,70.49999999999602,,,1,1.0,30.0,,,
1279,train,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,71.7499999999963,,,1,1.0,30.0,,,
1280,train,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,72.99999999999659,,,1,1.0,30.0,,,
1281,train,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,74.24999999999687,,,1,1.0,30.0,,,
1282,train,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,75.49999999999716,,,1,1.0,30.0,,,
1283,train,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,76.74999999999744,,,1,1.0,30.0,,,
1284,train,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,77.99999999999773,,,1,1.0,30.0,,,
1285,train,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,79.24999999999801,,,1,1.0,30.0,,,
1286,train,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,80.4999999999983,,,1,1.0,30.0,,,
1287,train,True,0,1,,0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,81.74999999999858,,,1,1.0,30.0,,,
1288,train,True,0,1,,0,0,0,2,tomato_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,82.99999999999886,,,1,1.0,30.0,,,
1289,train,True,0,1,,0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,84.24999999999915,,,1,1.0,30.0,,,
1290,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,85.49999999999943,,,1,1.0,30.0,,,
1291,train,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,86.74999999999972,,,1,1.0,30.0,,,
1292,train,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1293,train,True,0,1,,0,0,0,2,tomato_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1294,train,True,0,1,,0,0,0,2,tomato_cut,3.916666666666661,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1295,train,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1296,train,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1297,train,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1298,train,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1299,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1300,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1301,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1302,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1303,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1304,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1305,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1306,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1307,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1308,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1309,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1310,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1311,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1312,train,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
