tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,39e1956aac78bf97_score,player_2d7f2af9_x,player_2d7f2af9_y,player_2d7f2af9_move_target,player_2d7f2af9_item,player_2d7f2af9_score,player_2d7f2af9_cut_speed,player_2d7f2af9_speed,player_a59e63a3_x,player_a59e63a3_y,player_a59e63a3_move_target,player_a59e63a3_item,player_a59e63a3_score,player_a59e63a3_cut_speed,player_a59e63a3_speed,479def6cda307ce9_score,73d7445ef80b7b3a_message,4bcfd290f3ea38a4_score
373,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,66.50000000000739,24.0,,,0,0.2,30.0,,,
374,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,67.75000000000767,24.0,,,0,0.2,30.0,,,
375,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,69.00000000000796,24.0,,,0,0.2,30.0,,,
376,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,70.25000000000824,24.0,,,0,0.2,30.0,,,
377,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,71.50000000000853,24.0,,,0,0.2,30.0,,,
378,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
379,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
380,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
381,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
382,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
383,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
384,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
385,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
386,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
387,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
388,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50000000000045,24.0,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
389,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.15210239208676,24.359120111394517,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
390,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.80420478417307,24.718240222789035,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
391,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.45630717625937,25.077360334183552,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
392,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.10840956834568,25.43648044557807,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
393,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.76051196043198,25.795600556972587,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
394,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.41261435251829,26.154720668367105,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
395,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.0647167446046,26.513840779761622,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
396,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.7168191366909,26.87296089115614,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
397,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.36892152877721,27.232081002550657,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
398,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.02102392086351,27.591201113945175,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
399,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.67312631294982,27.950321225339692,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
400,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.32522870503612,28.30944133673421,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
401,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.97733109712243,28.668561448128727,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
402,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.62943348920874,29.027681559523245,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
403,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.28153588129504,29.386801670917762,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
404,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.93363827338135,29.74592178231228,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
405,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.58574066546765,30.105041893706797,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
406,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.23784305755396,30.464162005101315,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
407,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.88994544964027,30.823282116495832,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
408,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.54204784172657,31.18240222789035,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
409,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.19415023381288,31.541522339284867,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
410,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.84625262589918,31.90064245067959,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
411,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.49835501798549,32.259762562074464,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
412,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.1504574100718,32.61888267346934,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
413,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.8025598021581,32.97800278486421,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
414,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.4546621942444,33.33712289625908,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
415,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.10676458633071,33.696243007653955,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
416,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.75886697841702,34.05536311904883,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
417,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.41096937050332,34.4144832304437,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
418,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.06307176258963,34.77360334183857,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
419,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.71517415467594,35.132723453233446,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
420,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.36727654676224,35.49184356462832,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
421,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.01937893884855,35.85096367602319,,tomato,0,1.0,12.0,72.0,24.0,,,0,0.2,30.0,,,
422,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.67148133093485,36.210083787418064,,tomato,0,1.0,12.0,73.25000000000028,24.0,,,0,0.2,30.0,,,
423,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.32358372302116,36.56920389881294,,tomato,0,1.0,12.0,74.50000000000057,24.0,,,0,0.2,30.0,,,
424,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.97568611510746,36.92832401020781,,tomato,0,1.0,12.0,75.75000000000085,24.0,,,0,0.2,30.0,,,
425,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.62778850719377,37.28744412160268,,tomato,0,1.0,12.0,77.00000000000114,24.0,,,0,0.2,30.0,,,
426,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.27989089928008,37.646564232997555,,tomato,0,1.0,12.0,78.25000000000142,24.0,,,0,0.2,30.0,,,
427,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.93199329136638,38.00568434439243,,tomato,0,1.0,12.0,79.5000000000017,24.0,,,0,0.2,30.0,,,
428,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.58409568345269,38.3648044557873,,tomato,0,1.0,12.0,80.75000000000199,24.0,,,0,0.2,30.0,,,
429,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.236198075539,38.72392456718217,,tomato,0,1.0,12.0,82.00000000000227,24.0,,,0,0.2,30.0,,,
430,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.8883004676259,39.083044678577046,,tomato,0,1.0,12.0,83.25000000000256,24.0,,,0,0.2,30.0,,,
431,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.54040285971313,39.44216478997192,,tomato,0,1.0,12.0,84.50000000000284,24.0,,,0,0.2,30.0,,,
432,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.19250525180036,39.80128490136679,,tomato,0,1.0,12.0,85.75000000000313,24.0,,,0,0.2,30.0,,,
433,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.692542898299,39.80742046018521,,tomato,0,1.0,12.0,87.00000000000341,24.0,,,0,0.2,30.0,,,
434,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.19258054479764,39.81355601900356,,tomato,0,1.0,12.0,88.0,24.0,,,0,0.2,30.0,,,
435,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.69261819129628,39.81969157782192,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
436,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.19265583779492,39.82582713664027,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
437,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.69269348429356,39.83196269545862,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
438,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.1927311307922,39.83809825427697,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
439,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.69276877729084,39.84423381309532,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
440,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.19280642378948,39.85036937191367,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
