tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f8d3a33ce90ca05f_score,player_1906c380_x,player_1906c380_y,player_1906c380_move_target,player_1906c380_item,player_1906c380_score,player_1906c380_cut_speed,player_1906c380_speed,player_eed721d1_x,player_eed721d1_y,player_eed721d1_move_target,player_eed721d1_item,player_eed721d1_score,player_eed721d1_cut_speed,player_eed721d1_speed
1486,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1583333333333317,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1487,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.166666666666665,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1488,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1749999999999983,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1489,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1833333333333316,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1490,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1916666666666649,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1491,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1999999999999982,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1492,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2083333333333315,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1493,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2166666666666648,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1494,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.224999999999998,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1495,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2333333333333314,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1496,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2416666666666647,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1497,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.249999999999998,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1498,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2583333333333313,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1499,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2666666666666646,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1500,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.274999999999998,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1501,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2833333333333312,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1502,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666645,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1503,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2999999999999978,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1504,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3083333333333311,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1505,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3166666666666644,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1506,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3249999999999977,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1507,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.333333333333331,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1508,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3416666666666643,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,71.50000000000045,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1509,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3499999999999976,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,71.00000000000091,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1510,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.358333333333331,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,70.50000000000136,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1511,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3666666666666643,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,70.00000000000182,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1512,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,69.50000000000227,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1513,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3833333333333309,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,69.00000000000273,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1514,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3916666666666642,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,68.50000000000318,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1515,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3999999999999975,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,68.00000000000364,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1516,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4083333333333308,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,67.50000000000409,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1517,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.416666666666664,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,67.00000000000455,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1518,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4249999999999974,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,66.500000000005,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1519,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,66.00000000000546,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1520,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,65.50000000000591,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1521,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4499999999999973,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,65.00000000000637,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1522,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333306,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,64.50000000000682,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1523,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.466666666666664,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,64.00000000000728,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1524,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4749999999999972,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,63.50000000000702,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1525,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4833333333333305,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1526,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4916666666666638,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1527,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4999999999999971,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1528,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5083333333333304,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1529,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1530,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.524999999999997,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1531,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5333333333333303,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1532,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666636,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1533,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.549999999999997,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1534,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5583333333333302,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1535,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5666666666666635,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1536,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5749999999999968,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1537,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1538,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5916666666666635,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1539,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5999999999999968,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1540,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.60833333333333,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1541,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6166666666666634,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1542,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6249999999999967,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1543,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1544,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6416666666666633,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1545,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6499999999999966,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1546,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6583333333333299,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1547,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666632,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1548,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6749999999999965,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1549,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1550,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1551,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1552,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1553,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1554,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1555,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1556,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1557,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1558,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1559,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1560,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1561,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1562,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1563,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.799999999999996,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1564,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8083333333333294,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1565,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8166666666666627,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1566,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.824999999999996,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,55.499999999999744,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
