tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,af15558a8a857fba_score,player_9e5bc73f_x,player_9e5bc73f_y,player_9e5bc73f_move_target,player_9e5bc73f_item,player_9e5bc73f_score,player_9e5bc73f_cut_speed,player_9e5bc73f_speed,player_724e127c_x,player_724e127c_y,player_724e127c_move_target,player_724e127c_item,player_724e127c_score,player_724e127c_cut_speed,player_724e127c_speed
655,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
656,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
657,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
658,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
659,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
660,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
661,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
662,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
663,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
664,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
665,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
666,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
667,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
668,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
669,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
670,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
671,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
672,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
673,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
674,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
675,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
676,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
677,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
678,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
679,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
680,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
681,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
682,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
683,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
684,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
685,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
686,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
687,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
688,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
689,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
690,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
691,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
692,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
693,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
694,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
695,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
696,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
697,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
698,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
699,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
700,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
701,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
702,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
703,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
704,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
705,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
706,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
707,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,0,0.2,30.0
708,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,0,0.2,30.0
709,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,0,0.2,30.0
710,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,0,0.2,30.0
711,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,0,0.2,30.0
712,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,0,0.2,30.0
713,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,0,0.2,30.0
714,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,0,0.2,30.0
715,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,0,0.2,30.0
716,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,0,0.2,30.0
717,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,0,0.2,30.0
718,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,0,0.2,30.0
719,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,0,0.2,30.0
720,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,0,0.2,30.0
721,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,0,0.2,30.0
722,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,0,0.2,30.0
723,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,0,0.2,30.0
724,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,88.09009742330511,39.90990257669489,,plate,0,0.2,30.0
725,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,87.20621394682206,40.79378605317794,,plate,0,0.2,30.0
726,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,86.32233047033901,41.67766952966099,,plate,0,0.2,30.0
727,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,85.43844699385596,42.56155300614404,,plate,0,0.2,30.0
728,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,84.55456351737291,43.44543648262709,,plate,0,0.2,30.0
729,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,83.67068004088986,44.32931995911014,,plate,0,0.2,30.0
730,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,82.78679656440681,45.213203435593186,,plate,0,0.2,30.0
731,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,81.90291308792376,46.097086912076236,,plate,0,0.2,30.0
732,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,81.01902961144071,46.980970388559285,,plate,0,0.2,30.0
733,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,80.13514613495767,47.864853865042335,,plate,0,0.2,30.0
734,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,79.25126265847462,48.748737341525384,,plate,0,0.2,30.0
735,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,78.36737918199157,49.632620818008434,,plate,0,0.2,30.0
736,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,77.48349570550852,50.51650429449148,,plate,0,0.2,30.0
737,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,76.59961222902547,51.40038777097453,,plate,0,0.2,30.0
738,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,75.71572875254242,52.28427124745758,,plate,0,0.2,30.0
739,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,74.83184527605937,53.16815472394063,,plate,0,0.2,30.0
740,0,1,,0,2,,0.0,0,0,3,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,73.94796179957632,54.05203820042368,,plate,0,0.2,30.0
