tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ddc978a504b5153a_score,player_5578053e_x,player_5578053e_y,player_5578053e_move_target,player_5578053e_item,player_5578053e_score,player_5578053e_cut_speed,player_5578053e_speed,player_895f198b_x,player_895f198b_y,player_895f198b_move_target,player_895f198b_item,player_895f198b_score,player_895f198b_cut_speed,player_895f198b_speed,c5820e5b79f7618e_score,3c81214969c31ba9_message,31602801c5fa9794_score
6908,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,57.50000000000398,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6909,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.250000000003695,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6910,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6911,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6912,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6913,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6914,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6915,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6916,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6917,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6918,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6919,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.75000000000085,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6920,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000057,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6921,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.250000000000284,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6922,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.13180795977405,40.05414741569734,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6923,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.010527691601055,39.16513018701263,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6924,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.88924742342806,38.27611295832792,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6925,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.767967155255064,37.387095729643214,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6926,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.64668688708207,36.498078500958506,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6927,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.525406618909074,35.6090612722738,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6928,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.404126350736078,34.720044043589354,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6929,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.282846082563083,33.83102681490515,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6930,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.161565814390087,32.94200958622096,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6931,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.04028554621709,32.052992357536766,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6932,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.9190052780441,31.163975128852417,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6933,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.7977250098711,30.274957900168065,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6934,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.676444741698106,29.385940671483713,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6935,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.55516447352511,28.49692344279936,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6936,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.433884205352115,27.60790621411501,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6937,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.31260393717912,26.718888985430656,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6938,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.191323669006145,25.82987175674654,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6939,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.07004340083335,24.940854528062545,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6940,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.95128454983199,24.333785625545573,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6941,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.84576313898065,25.206945435405487,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6942,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.74024172812931,26.0801052452654,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6943,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.634720317277974,26.953265055125314,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6944,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.529198906426636,27.826424864985228,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6945,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.4236774955753,28.69958467484514,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6946,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.31815608472396,29.572744484705055,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6947,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.21263467387262,30.44590429456497,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6948,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.10711326302128,31.319064104424882,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6949,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.001591852169945,32.192223914284796,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6950,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.89607044131861,33.06538372414471,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6951,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.79054903046727,33.93854353400462,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6952,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.68502761961593,34.81170334386454,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6953,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.57950620876459,35.68486315372445,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6954,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.47398479791325,36.558022963584364,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6955,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.36846338706218,37.43118277344428,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6956,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.26294197621155,38.304342583304184,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6957,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.157420565360866,39.17750239316403,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6958,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.05194788787165,39.56174264267766,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6959,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.94660052474126,38.68876116558745,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6960,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.841253161610865,37.815779688497244,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6961,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.73590579848047,36.94279821140704,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6962,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.63055843535008,36.06981673431683,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6963,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.52521107221969,35.196835257226624,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6964,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.4198637090893,34.32385378013642,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6965,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.31451634595891,33.45087230304621,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6966,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.209168982828515,32.577890825956004,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6967,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.10382161969804,31.704909348865797,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6968,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.99847425656694,30.83192787177559,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6969,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.89312689343583,29.958946394685384,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6970,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.78777953030499,29.085964917595504,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6971,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.68243216717444,28.212983440505653,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6972,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.57708480404388,27.3400019634158,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
