tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1e350d0137cdfd5c_score,player_62c672d6_x,player_62c672d6_y,player_62c672d6_move_target,player_62c672d6_item,player_62c672d6_score,player_62c672d6_cut_speed,player_62c672d6_speed,player_4640a8f4_x,player_4640a8f4_y,player_4640a8f4_move_target,player_4640a8f4_item,player_4640a8f4_score,player_4640a8f4_cut_speed,player_4640a8f4_speed,e8be5c83af8c5dae_score,4ff594504e308050_message,e3a1ac365ebce727_score
3405,test,True,0,1,tomato,2.291666666666667,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,70.6301659131489,41.54614802362497,,plate,0,1.0,30.0,,,0.0
3406,test,True,0,1,tomato,2.3333333333333335,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,69.7409404734705,42.42465705455686,,plate,0,1.0,30.0,,,0.0
3407,test,True,0,1,tomato,2.375,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,68.8517150337921,43.303166085489146,,plate,0,1.0,30.0,,,0.0
3408,test,True,0,1,tomato,2.4166666666666665,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,67.9624895941137,44.181675116421424,,plate,0,1.0,30.0,,,0.0
3409,test,True,0,1,tomato,2.458333333333333,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,67.07326415443531,45.0601841473537,,plate,0,1.0,30.0,,,0.0
3410,test,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,66.18403871475691,45.93869317828598,,plate,0,1.0,30.0,,,0.0
3411,test,True,0,1,tomato,2.541666666666666,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,65.29481327507851,46.817202209218266,,plate,0,1.0,30.0,,,0.0
3412,test,True,0,1,tomato,2.5833333333333326,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,64.40558783540011,47.695711240150544,,plate,0,1.0,30.0,,,0.0
3413,test,True,0,1,tomato,2.624999999999999,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,63.516362395721714,48.57422027108282,,plate,0,1.0,30.0,,,0.0
3414,test,True,0,1,tomato,2.6666666666666656,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,62.627136956043316,49.4527293020151,,plate,0,1.0,30.0,,,0.0
3415,test,True,0,1,tomato,2.708333333333332,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,61.73791151636492,50.331238332947386,,plate,0,1.0,30.0,,,0.0
3416,test,True,0,1,tomato,2.7499999999999987,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,60.84868607668652,51.209747363879664,,plate,0,1.0,30.0,,,0.0
3417,test,True,0,1,tomato,2.791666666666665,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.95946063700812,52.08825639481194,,plate,0,1.0,30.0,,,0.0
3418,test,True,0,1,tomato,2.8333333333333317,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.07023519732972,52.96676542574422,,plate,0,1.0,30.0,,,0.0
3419,test,True,0,1,tomato,2.8749999999999982,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,58.181009757651324,53.8452744566765,,plate,0,1.0,30.0,,,0.0
3420,test,True,0,1,tomato,2.9166666666666647,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,57.291784317972926,54.723783487608785,,plate,0,1.0,30.0,,,0.0
3421,test,True,0,1,tomato,2.9583333333333313,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.40255887829453,55.60229251854106,,plate,0,1.0,30.0,,,0.0
3422,test,True,0,1,tomato,2.999999999999998,2,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,plate,0,1.0,30.0,,,0.0
3423,test,True,0,1,tomato_cut,3.0416666666666643,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3424,test,True,0,1,tomato_cut,3.083333333333331,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3425,test,True,0,1,tomato_cut,3.1249999999999973,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3426,test,True,0,1,tomato_cut,3.166666666666664,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3427,test,True,0,1,tomato_cut,3.2083333333333304,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3428,test,True,0,1,tomato_cut,3.249999999999997,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3429,test,True,0,1,tomato_cut,3.2916666666666634,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3430,test,True,0,1,tomato_cut,3.33333333333333,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3431,test,True,0,1,tomato_cut,3.3749999999999964,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3432,test,True,0,1,tomato_cut,3.416666666666663,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3433,test,True,0,1,tomato_cut,3.4583333333333295,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3434,test,True,0,1,tomato_cut,3.499999999999996,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3435,test,True,0,1,tomato_cut,3.5416666666666625,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3436,test,True,0,1,tomato_cut,3.583333333333329,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3437,test,True,0,1,tomato_cut,3.6249999999999956,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3438,test,True,0,1,tomato_cut,3.666666666666662,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3439,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3440,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3441,test,True,0,1,tomato_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3442,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3443,test,True,0,1,tomato_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3444,test,True,0,1,tomato_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3445,test,True,0,1,tomato_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3446,test,True,0,1,tomato_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3447,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3448,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3449,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3450,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3451,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,54.749999999999716,,,0,1.0,30.0,,,0.0
3452,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,53.49999999999943,,,0,1.0,30.0,,,0.0
3453,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,52.24999999999915,,,0,1.0,30.0,,,0.0
3454,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,50.99999999999886,,,0,1.0,30.0,,,0.0
3455,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,49.74999999999858,,,0,1.0,30.0,,,0.0
3456,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,48.499999999998295,,,0,1.0,30.0,,,0.0
3457,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,47.24999999999801,,,0,1.0,30.0,,,0.0
3458,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,45.999999999997726,,,0,1.0,30.0,,,0.0
3459,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,44.74999999999744,,,0,1.0,30.0,,,0.0
3460,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,43.49999999999716,,,0,1.0,30.0,,,0.0
3461,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,42.249999999996874,,,0,1.0,30.0,,,0.0
3462,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,40.99999999999659,,,0,1.0,30.0,,,0.0
3463,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,55.68378443342246,39.8798317388366,,,0,1.0,30.0,,,0.0
3464,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,54.80540785959596,38.990475457837135,,,0,1.0,30.0,,,0.0
3465,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,53.92703128576946,38.10111917683767,,,0,1.0,30.0,,,0.0
3466,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,0,1.0,30.0,53.04865471194296,37.211762895838206,,,0,1.0,30.0,,,0.0
3467,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,0,1.0,30.0,52.17027813811646,36.32240661483874,,,0,1.0,30.0,,,0.0
3468,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,0,1.0,30.0,51.29190156428996,35.433050333839276,,,0,1.0,30.0,,,0.0
3469,test,True,0,1,None_cut,3.916666666666661,3,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,tomato_cut,0,1.0,30.0,50.41352499046346,34.543694052839896,,,0,1.0,30.0,,,0.0
