tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,315e575dfd493cba_score,player_67129212_x,player_67129212_y,player_67129212_move_target,player_67129212_item,player_67129212_score,player_67129212_cut_speed,player_67129212_speed,player_0d0067ba_x,player_0d0067ba_y,player_0d0067ba_move_target,player_0d0067ba_item,player_0d0067ba_score,player_0d0067ba_cut_speed,player_0d0067ba_speed
807,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.582903705651496,39.424292636393346,,plate,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0
808,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,plate,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0
809,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0
810,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,72.2500000000037,,,0,1.0,30.0
811,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,73.50000000000398,,,0,1.0,30.0
812,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,74.75000000000426,,,0,1.0,30.0
813,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,76.00000000000455,,,0,1.0,30.0
814,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,77.25000000000483,,,0,1.0,30.0
815,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,78.50000000000512,,,0,1.0,30.0
816,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,79.7500000000054,,,0,1.0,30.0
817,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,81.00000000000568,,,0,1.0,30.0
818,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,82.25000000000597,,,0,1.0,30.0
819,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,83.50000000000625,,,0,1.0,30.0
820,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,84.75000000000654,,,0,1.0,30.0
821,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,24.0,86.00000000000682,,,0,1.0,30.0
822,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,41.250000000000284,,,0,1.0,30.0,24.0,87.2500000000071,,,0,1.0,30.0
823,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,42.50000000000057,,,0,1.0,30.0,24.49189088134284,88.29803951736653,,,0,1.0,30.0
824,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.75000000000085,,,0,1.0,30.0,25.37026745516934,89.18739579836529,,,0,1.0,30.0
825,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.00000000000114,,,0,1.0,30.0,26.24864402899584,90.07675207936404,,,0,1.0,30.0
826,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,46.25000000000142,,,0,1.0,30.0,27.12702060282234,90.9661083603628,,,0,1.0,30.0
827,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,47.500000000001705,,,0,1.0,30.0,28.00539717664884,91.85546464136155,,,0,1.0,30.0
828,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,48.75000000000199,,,0,1.0,30.0,28.883773750475342,92.7448209223603,,,0,1.0,30.0
829,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,50.000000000002274,,,0,1.0,30.0,29.762150324301842,93.63417720335906,,,0,1.0,30.0
830,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,51.25000000000256,,,0,1.0,30.0,30.640526898128343,94.52353348435781,,,0,1.0,30.0
831,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,52.50000000000284,,,0,1.0,30.0,31.518903471954843,95.41288976535657,,,0,1.0,30.0
832,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,53.750000000003126,,,0,1.0,30.0,32.39728004578134,96.30224604635532,,,0,1.0,30.0
833,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,55.00000000000341,,,0,1.0,30.0,33.275656619607844,97.19160232735408,,,0,1.0,30.0
834,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,34.154033193434344,98.08095860835283,,,0,1.0,30.0
835,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,35.032409767260845,98.97031488935158,,,0,1.0,30.0
836,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,35.910786341087345,99.85967117035034,,,0,1.0,30.0
837,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,36.789162914913845,100.7490274513491,,,0,1.0,30.0
838,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,37.667539488740346,101.63838373234866,,,0,1.0,30.0
839,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,38.545916062566846,102.52774001334835,,,0,1.0,30.0
840,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,39.424292636393346,103.41709629434803,,,0,1.0,30.0
841,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,40.311608376973936,103.31936371188569,,,0,1.0,30.0
842,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,41.205947748575596,102.44606130813175,,,0,1.0,30.0
843,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,42.100287120177256,101.5727589043778,,,0,1.0,30.0
844,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,42.99462649177892,100.69945650062387,,,0,1.0,30.0
845,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_cut,0,1.0,30.0,43.88896586338058,99.82615409686993,,,0,1.0,30.0
846,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,54.749999999999716,,tomato_cut,0,1.0,30.0,44.78330523498224,98.95285169311599,,,0,1.0,30.0
847,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,53.49999999999943,,tomato_cut,0,1.0,30.0,45.6776446065839,98.07954928936205,,,0,1.0,30.0
848,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,52.24999999999915,,tomato_cut,0,1.0,30.0,46.57198397818556,97.20624688560811,,,0,1.0,30.0
849,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,50.99999999999886,,tomato_cut,0,1.0,30.0,47.46632334978722,96.33294448185417,,,0,1.0,30.0
850,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,49.74999999999858,,tomato_cut,0,1.0,30.0,48.36066272138888,95.45964207810023,,,0,1.0,30.0
851,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,48.499999999998295,,tomato_cut,0,1.0,30.0,49.25500209299054,94.58633967434629,,,0,1.0,30.0
852,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,47.24999999999801,,tomato_cut,0,1.0,30.0,50.1493414645922,93.71303727059235,,,0,1.0,30.0
853,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.999999999997726,,tomato_cut,0,1.0,30.0,51.04368083619386,92.83973486683841,,,0,1.0,30.0
854,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,44.74999999999744,,tomato_cut,0,1.0,30.0,51.93802020779552,91.96643246308447,,,0,1.0,30.0
855,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.49999999999716,,tomato_cut,0,1.0,30.0,52.83235957939718,91.09313005933035,,,0,1.0,30.0
856,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,42.249999999996874,,tomato_cut,0,1.0,30.0,53.72669895099884,90.21982765557541,,,0,1.0,30.0
857,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.99999999999659,,tomato_cut,0,1.0,30.0,54.6210383226005,89.3465252518205,,,0,1.0,30.0
858,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_cut,0,1.0,30.0,55.51537769420216,88.47322284806557,,,0,1.0,30.0
859,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,56.4026936592241,87.59281192943624,,,0,1.0,30.0
860,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,57.286704491737936,86.70905582733658,,,0,1.0,30.0
861,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,58.17071532425177,85.82529972523693,,,0,1.0,30.0
862,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,59.05472615676561,84.94154362313728,,,0,1.0,30.0
863,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,59.93873698927945,84.05778752103762,,,0,1.0,30.0
864,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,60.822747821793286,83.17403141893797,,,0,1.0,30.0
865,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,61.70675865430712,82.29027531683832,,,0,1.0,30.0
866,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,62.59076948682096,81.40651921473867,,,0,1.0,30.0
867,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,63.4747803193348,80.52276311263901,,,0,1.0,30.0
868,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,64.35879115184892,79.63900701053936,,,0,1.0,30.0
869,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,65.24280198436347,78.7552509084397,,,0,1.0,30.0
870,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,66.12681281687802,77.87149480634005,,,0,1.0,30.0
871,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,67.01082364939256,76.9877387042404,,,0,1.0,30.0
872,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,67.89483448190711,76.10398260214075,,,0,1.0,30.0
873,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,68.77884531442166,75.2202265000411,,,0,1.0,30.0
874,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,69.6628561469362,74.33647039794144,,,0,1.0,30.0
875,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,70.54686697945075,73.45271429584179,,,0,1.0,30.0
876,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,71.4308778119653,72.56895819374213,,,0,1.0,30.0
877,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,72.31481568011074,71.6851291166301,,,0,1.0,30.0
878,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,73.19870071198889,70.80124719554357,,,0,1.0,30.0
879,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,74.0825857438667,69.91736527445704,,,0,1.0,30.0
880,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,74.96647077574448,69.03348335337051,,,0,1.0,30.0
881,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,75.85035580762225,68.14960143228399,,,0,1.0,30.0
882,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato_salad,0,1.0,30.0,76.73424083950002,67.26571951119746,,,0,1.0,30.0
