tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cc063dfec76dedaa_score,player_1897de74_x,player_1897de74_y,player_1897de74_move_target,player_1897de74_item,player_1897de74_score,player_1897de74_cut_speed,player_1897de74_speed,player_87a0e3b4_x,player_87a0e3b4_y,player_87a0e3b4_move_target,player_87a0e3b4_item,player_87a0e3b4_score,player_87a0e3b4_cut_speed,player_87a0e3b4_speed
682,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
683,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
684,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
685,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
686,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.625000000000142,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
687,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.250000000000284,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
688,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.875000000000426,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
689,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.50000000000057,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
690,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.12500000000071,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
691,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.750000000000853,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
692,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.375000000000995,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
693,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.000000000001137,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
694,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.62500000000128,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
695,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.25000000000142,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
696,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.875000000001563,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
697,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.500000000001705,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
698,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.12500000000185,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
699,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.75000000000199,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
700,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.37500000000213,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
701,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.000000000002274,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
702,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.625000000002416,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
703,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.25000000000256,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
704,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.8750000000027,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
705,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000284,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
706,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.125000000002984,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
707,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.750000000003126,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
708,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.37500000000327,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
709,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.00000000000341,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
710,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.62500000000355,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
711,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.250000000003695,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
712,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.87500000000384,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
713,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.50000000000398,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
714,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.12500000000412,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
715,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.75000000000426,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
716,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.375000000004405,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
717,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.00000000000455,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
718,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.62500000000469,,tomato,0,1.0,15.0,72.0,56.0,,,0,0.5,30.0
719,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.25000000000483,,tomato,0,1.0,15.0,72.0,54.749999999999716,,,0,0.5,30.0
720,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.875000000004974,,tomato,0,1.0,15.0,72.0,53.49999999999943,,,0,0.5,30.0
721,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.500000000005116,,tomato,0,1.0,15.0,72.0,52.24999999999915,,,0,0.5,30.0
722,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.12500000000526,,tomato,0,1.0,15.0,72.0,50.99999999999886,,,0,0.5,30.0
723,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.7500000000054,,tomato,0,1.0,15.0,72.0,49.74999999999858,,,0,0.5,30.0
724,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.37500000000554,,tomato,0,1.0,15.0,72.0,48.499999999998295,,,0,0.5,30.0
725,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.000000000005684,,tomato,0,1.0,15.0,72.0,47.24999999999801,,,0,0.5,30.0
726,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.62500000000583,,tomato,0,1.0,15.0,72.0,45.999999999997726,,,0,0.5,30.0
727,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.25000000000597,,tomato,0,1.0,15.0,72.0,44.74999999999744,,,0,0.5,30.0
728,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.87500000000611,,tomato,0,1.0,15.0,72.0,43.49999999999716,,,0,0.5,30.0
729,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.50000000000625,,tomato,0,1.0,15.0,72.0,42.249999999996874,,,0,0.5,30.0
730,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.125000000006395,,tomato,0,1.0,15.0,72.0,40.99999999999659,,,0,0.5,30.0
731,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.75000000000654,,tomato,0,1.0,15.0,72.0,39.749999999996305,,,0,0.5,30.0
732,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,53.37500000000668,,tomato,0,1.0,15.0,72.0,38.49999999999602,,,0,0.5,30.0
733,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.00000000000682,,tomato,0,1.0,15.0,72.0,37.24999999999574,,,0,0.5,30.0
734,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.62500000000696,,tomato,0,1.0,15.0,72.0,35.99999999999545,,,0,0.5,30.0
735,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,55.250000000007105,,tomato,0,1.0,15.0,72.0,34.74999999999517,,,0,0.5,30.0
736,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,55.87500000000725,,tomato,0,1.0,15.0,72.0,33.499999999994884,,,0,0.5,30.0
737,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.50000000000739,,tomato,0,1.0,15.0,72.0,32.2499999999946,,,0,0.5,30.0
738,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,57.12500000000753,,tomato,0,1.0,15.0,72.0,30.999999999994603,,,0,0.5,30.0
739,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,57.750000000007674,,tomato,0,1.0,15.0,72.0,29.749999999994674,,,0,0.5,30.0
740,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,58.375000000007816,,tomato,0,1.0,15.0,72.0,28.499999999994746,,,0,0.5,30.0
741,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,59.00000000000796,,tomato,0,1.0,15.0,72.0,27.249999999994817,,,0,0.5,30.0
742,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,59.6250000000081,,tomato,0,1.0,15.0,72.0,25.999999999994888,,,0,0.5,30.0
743,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,60.25000000000824,,tomato,0,1.0,15.0,72.0,24.74999999999496,,,0,0.5,30.0
744,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,60.875000000008384,,tomato,0,1.0,15.0,72.0,24.0,,,0,0.5,30.0
745,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,61.50000000000853,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
746,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,62.12500000000867,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
747,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,62.75000000000881,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
748,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,63.37500000000895,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
749,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,64.0000000000091,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
750,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,64.62500000000853,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
751,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,65.25000000000796,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
752,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,65.87500000000739,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
753,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,66.50000000000682,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
754,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,67.12500000000625,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
755,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,67.75000000000568,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
756,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,68.37500000000512,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
757,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,69.00000000000455,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
758,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,69.62500000000398,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
759,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,70.25000000000341,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
760,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,70.87500000000284,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
761,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,71.50000000000227,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
