tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,635c00c24593b4a5_score,player_0a04ecdb_x,player_0a04ecdb_y,player_0a04ecdb_move_target,player_0a04ecdb_item,player_0a04ecdb_score,player_0a04ecdb_cut_speed,player_0a04ecdb_speed,player_fc6c2327_x,player_fc6c2327_y,player_fc6c2327_move_target,player_fc6c2327_item,player_fc6c2327_score,player_fc6c2327_cut_speed,player_fc6c2327_speed,ccbd9c6357b330a3_score,78d94c6c2760a13c_message,333c98e02a699080_score
1943,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.50000000000398,40.0,,tomato_cut,0,1.0,30.0,33.62700724914168,129.54734483976085,,,0,1.0,30.0,,,
1944,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.2500000000037,40.0,,tomato_cut,0,1.0,30.0,34.50538382296818,130.4367011207596,,,0,1.0,30.0,,,
1945,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.00000000000341,40.0,,tomato_cut,0,1.0,30.0,35.38376039679468,131.32605740175836,,,0,1.0,30.0,,,
1946,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.75000000000313,40.0,,tomato_cut,0,1.0,30.0,36.26213697062118,132.21541368275712,,,0,1.0,30.0,,,
1947,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.50000000000284,40.0,,tomato_cut,0,1.0,30.0,37.1405135444477,133.10476996375587,,,0,1.0,30.0,,,
1948,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.25000000000256,40.0,,tomato_cut,0,1.0,30.0,38.01889011827441,133.99412624475463,,,0,1.0,30.0,,,
1949,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.00000000000227,40.0,,tomato_cut,0,1.0,30.0,38.89726669210113,134.88348252575338,,,0,1.0,30.0,,,
1950,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.75000000000199,40.0,,tomato_cut,0,1.0,30.0,39.77564326592783,135.77283880675213,,,0,1.0,30.0,,,
1951,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.5000000000017,40.0,,tomato_cut,0,1.0,30.0,40.669344125618494,134.97004275038694,,,0,1.0,30.0,,,
1952,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.25000000000142,40.0,,tomato_cut,0,1.0,30.0,41.563683497220154,134.09674034663158,,,0,1.0,30.0,,,
1953,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.00000000000114,40.0,,tomato_cut,0,1.0,30.0,42.458022868821814,133.22343794287622,,,0,1.0,30.0,,,
1954,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.75000000000085,40.0,,tomato_cut,0,1.0,30.0,43.352362240423474,132.35013553912086,,,0,1.0,30.0,,,
1955,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.50000000000057,40.0,,tomato_cut,0,1.0,30.0,44.246701612025134,131.4768331353655,,,0,1.0,30.0,,,
1956,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.25000000000028,40.0,,tomato_cut,0,1.0,30.0,45.141040983626795,130.60353073161014,,,0,1.0,30.0,,,
1957,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.0,40.0,,tomato_cut,0,1.0,30.0,46.035380355228455,129.73022832785477,,,0,1.0,30.0,,,
1958,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.74999999999972,40.0,,tomato_cut,0,1.0,30.0,46.929719726830115,128.85692592409941,,,0,1.0,30.0,,,
1959,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.49999999999943,40.0,,tomato_cut,0,1.0,30.0,47.824059098431775,127.98362352034408,,,0,1.0,30.0,,,
1960,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.24999999999915,40.0,,tomato_cut,0,1.0,30.0,48.718398470033435,127.11032111659014,,,0,1.0,30.0,,,
1961,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.99999999999886,40.0,,tomato_cut,0,1.0,30.0,49.612737841635095,126.2370187128362,,,0,1.0,30.0,,,
1962,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.74999999999858,40.0,,tomato_cut,0,1.0,30.0,50.507077213236755,125.36371630908226,,,0,1.0,30.0,,,
1963,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.4999999999983,40.0,,tomato_cut,0,1.0,30.0,51.401416584838415,124.49041390532832,,,0,1.0,30.0,,,
1964,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,52.295755956440075,123.61711150157439,,,0,1.0,30.0,,,
1965,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,53.19009532804186,122.74380909782045,,,0,1.0,30.0,,,
1966,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,54.08443469964382,121.8705066940665,,,0,1.0,30.0,,,
1967,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,54.97877407124577,120.99720429031257,,,0,1.0,30.0,,,
1968,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.802791572093234,120.09377358568346,,,0,1.0,30.0,,,
1969,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.81810755926403,118.84386742099,,,0,1.0,30.0,,,
1970,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.83342354643482,117.59396125629652,,,0,1.0,30.0,,,
1971,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.84873953360562,116.34405509160305,,,0,1.0,30.0,,,
1972,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.86405552077641,115.09414892690958,,,0,1.0,30.0,,,
1973,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.879371507947205,113.84424276221611,,,0,1.0,30.0,,,
1974,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.894687495118,112.59433659752264,,,0,1.0,30.0,,,
1975,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.91000348228879,111.34443043282917,,,0,1.0,30.0,,,
1976,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.92531946945959,110.0945242681357,,,0,1.0,30.0,,,
1977,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.940635456630716,108.84461810344223,,,0,1.0,30.0,,,
1978,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.95595144380187,107.59471193874876,,,0,1.0,30.0,,,
1979,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.97126743097303,106.34480577405529,,,0,1.0,30.0,,,
1980,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.98658341814419,105.09489960936182,,,0,1.0,30.0,,,
1981,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99766256068071,103.84496717459078,,,0,1.0,30.0,,,
1982,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.997846959871026,102.5949671881917,,,0,1.0,30.0,,,
1983,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99803135906134,101.34496720179263,,,0,1.0,30.0,,,
1984,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99821575825166,100.09496721539355,,,0,1.0,30.0,,,
1985,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99840015744198,98.84496722899448,,,0,1.0,30.0,,,
1986,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.998584556632295,97.5949672425954,,,0,1.0,30.0,,,
1987,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99876895582261,96.34496725619633,,,0,1.0,30.0,,,
1988,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99895335501293,95.09496726979725,,,0,1.0,30.0,,,
1989,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99913775420325,93.84496728339818,,,0,1.0,30.0,,,
1990,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999322153393564,92.5949672969991,,,0,1.0,30.0,,,
1991,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99950655258388,91.34496731060003,,,0,1.0,30.0,,,
1992,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.9996909517742,90.09496732420095,,,0,1.0,30.0,,,
1993,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999875350964516,88.84496733780188,,,0,1.0,30.0,,,
1994,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99997230411356,87.59496734487558,,,0,1.0,30.0,,,
1995,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999974524051574,86.34496734487814,,,0,1.0,30.0,,,
1996,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999976743989585,85.0949673448807,,,0,1.0,30.0,,,
1997,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999978963927596,83.84496734488326,,,0,1.0,30.0,,,
1998,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99998118386561,82.59496734488582,,,0,1.0,30.0,,,
1999,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99998340380362,81.34496734488837,,,0,1.0,30.0,,,
2000,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99998562374163,80.09496734489093,,,0,1.0,30.0,,,
2001,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99998784367939,78.84496734489349,,,0,1.0,30.0,,,
2002,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99999006361705,77.59496734489605,,,0,1.0,30.0,,,
2003,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999992283554704,76.3449673448986,,,0,1.0,30.0,,,
2004,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99999450349236,75.09496734490116,,,0,1.0,30.0,,,
2005,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.999996723430016,73.84496734490372,,,0,1.0,30.0,,,
2006,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_cut,0,1.0,30.0,55.99999894336767,72.59496734490628,,,0,1.0,30.0,,,
