tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ad3ae65de2639a98_score,player_64c238d2_x,player_64c238d2_y,player_64c238d2_move_target,player_64c238d2_item,player_64c238d2_score,player_64c238d2_cut_speed,player_64c238d2_speed,player_f505bb64_x,player_f505bb64_y,player_f505bb64_move_target,player_f505bb64_item,player_f505bb64_score,player_f505bb64_cut_speed,player_f505bb64_speed
1115,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,59.75000000000085,,tomato,0,1.0,15.0,88.0,26.499999999999858,,tomato,0,0.5,30.0
1116,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,60.375000000000995,,tomato,0,1.0,15.0,88.0,27.749999999999787,,tomato,0,0.5,30.0
1117,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,61.00000000000114,,tomato,0,1.0,15.0,88.0,28.999999999999716,,tomato,0,0.5,30.0
1118,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,61.62500000000128,,tomato,0,1.0,15.0,88.0,30.249999999999645,,tomato,0,0.5,30.0
1119,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,62.25000000000142,,tomato,0,1.0,15.0,88.0,31.499999999999574,,tomato,0,0.5,30.0
1120,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,62.87500000000156,,tomato,0,1.0,15.0,88.0,32.749999999999716,,tomato,0,0.5,30.0
1121,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.500000000001705,,tomato,0,1.0,15.0,88.0,34.0,,tomato,0,0.5,30.0
1122,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.1250000000017,,tomato,0,1.0,15.0,88.0,35.250000000000284,,tomato,0,0.5,30.0
1123,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.75000000000114,,tomato,0,1.0,15.0,88.0,36.50000000000057,,tomato,0,0.5,30.0
1124,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.37500000000057,,tomato,0,1.0,15.0,88.0,37.75000000000085,,tomato,0,0.5,30.0
1125,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.0,,tomato,0,1.0,15.0,88.0,39.00000000000114,,tomato,0,0.5,30.0
1126,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.62499999999943,,tomato,0,1.0,15.0,88.0,40.25000000000142,,tomato,0,0.5,30.0
1127,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.24999999999886,,tomato,0,1.0,15.0,88.0,41.500000000001705,,tomato,0,0.5,30.0
1128,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.8749999999983,,tomato,0,1.0,15.0,88.0,42.75000000000199,,tomato,0,0.5,30.0
1129,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.49999999999773,,tomato,0,1.0,15.0,88.0,44.000000000002274,,tomato,0,0.5,30.0
1130,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.12499999999716,,tomato,0,1.0,15.0,88.0,45.25000000000256,,tomato,0,0.5,30.0
1131,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.74999999999659,,tomato,0,1.0,15.0,88.0,46.50000000000284,,tomato,0,0.5,30.0
1132,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.37499999999602,,tomato,0,1.0,15.0,88.0,47.750000000003126,,tomato,0,0.5,30.0
1133,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.99999999999545,,tomato,0,1.0,15.0,88.0,49.00000000000341,,tomato,0,0.5,30.0
1134,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,71.62499999999488,,tomato,0,1.0,15.0,88.0,50.250000000003695,,tomato,0,0.5,30.0
1135,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.24999999999432,,tomato,0,1.0,15.0,88.0,51.50000000000398,,tomato,0,0.5,30.0
1136,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.87499999999375,,tomato,0,1.0,15.0,88.0,52.75000000000426,,tomato,0,0.5,30.0
1137,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,73.49999999999318,,tomato,0,1.0,15.0,88.0,54.00000000000455,,tomato,0,0.5,30.0
1138,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,74.12499999999261,,tomato,0,1.0,15.0,88.0,55.25000000000483,,tomato,0,0.5,30.0
1139,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,74.74999999999204,,tomato,0,1.0,15.0,88.0,56.500000000005116,,tomato,0,0.5,30.0
1140,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,75.37499999999147,,tomato,0,1.0,15.0,88.0,57.7500000000054,,tomato,0,0.5,30.0
1141,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,75.9999999999909,,tomato,0,1.0,15.0,88.0,59.000000000005684,,tomato,0,0.5,30.0
1142,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,76.62499999999034,,tomato,0,1.0,15.0,88.0,60.25000000000597,,tomato,0,0.5,30.0
1143,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,77.24999999998977,,tomato,0,1.0,15.0,88.0,61.50000000000625,,tomato,0,0.5,30.0
1144,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,77.8749999999892,,tomato,0,1.0,15.0,88.0,62.75000000000654,,tomato,0,0.5,30.0
1145,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,78.49999999998863,,tomato,0,1.0,15.0,88.0,64.00000000000682,,tomato,0,0.5,30.0
1146,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,79.12499999998806,,tomato,0,1.0,15.0,88.0,65.2500000000071,,tomato,0,0.5,30.0
1147,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,79.7499999999875,,tomato,0,1.0,15.0,88.0,66.50000000000739,,tomato,0,0.5,30.0
1148,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,80.37499999998693,,tomato,0,1.0,15.0,88.0,67.75000000000767,,tomato,0,0.5,30.0
1149,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,80.99999999998636,,tomato,0,1.0,15.0,88.0,69.00000000000796,,tomato,0,0.5,30.0
1150,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,81.62499999998579,,tomato,0,1.0,15.0,88.0,70.25000000000824,,tomato,0,0.5,30.0
1151,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,82.24999999998522,,tomato,0,1.0,15.0,88.0,71.50000000000853,,tomato,0,0.5,30.0
1152,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,82.87499999998465,,tomato,0,1.0,15.0,87.33243380389132,72.47591077356765,,tomato,0,0.5,30.0
1153,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,83.49999999998408,,tomato,0,1.0,15.0,86.45405723006411,73.3652670545664,,tomato,0,0.5,30.0
1154,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,84.12499999998352,,tomato,0,1.0,15.0,85.5756806562369,74.25462333556516,,tomato,0,0.5,30.0
1155,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,84.74999999998295,,tomato,0,1.0,15.0,84.69730408240969,75.14397961656391,,tomato,0,0.5,30.0
1156,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,85.37499999998238,,tomato,0,1.0,15.0,83.81892750858248,76.03333589756267,,tomato,0,0.5,30.0
1157,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,85.99999999998181,,tomato,0,1.0,15.0,82.94055093475527,76.92269217856142,,tomato,0,0.5,30.0
1158,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,86.62499999998124,,tomato,0,1.0,15.0,82.06217436092913,77.81204845956017,,tomato,0,0.5,30.0
1159,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,87.24999999998067,,tomato,0,1.0,15.0,81.18379778710312,78.70140474055893,,tomato,0,0.5,30.0
1160,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,tomato,0,1.0,15.0,80.30542121327711,79.59076102155768,,tomato,0,0.5,30.0
1161,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,79.4270446394511,80.48011730255644,,tomato,0,0.5,30.0
1162,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,78.5486680656251,81.36947358355519,,tomato,0,0.5,30.0
1163,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,77.67029149179908,82.25882986455395,,tomato,0,0.5,30.0
1164,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,76.79191491797307,83.1481861455527,,tomato,0,0.5,30.0
1165,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,75.91353834414706,84.03754242655145,,tomato,0,0.5,30.0
1166,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,75.03516177032105,84.92689870755021,,tomato,0,0.5,30.0
1167,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,74.15678519649504,85.81625498854896,,tomato,0,0.5,30.0
1168,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,73.27840862266903,86.70561126954772,,tomato,0,0.5,30.0
1169,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.40003204884302,87.59496755054647,,tomato,0,0.5,30.0
1170,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1171,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1172,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1173,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1174,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1175,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1176,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1177,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1178,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1179,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1180,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
1181,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,,0,1.0,15.0,72.0,88.0,,tomato,0,0.5,30.0
