tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cb27ec8689efc031_score,player_6b403fd6_x,player_6b403fd6_y,player_6b403fd6_move_target,player_6b403fd6_item,player_6b403fd6_score,player_6b403fd6_cut_speed,player_6b403fd6_speed,player_e7e3dffa_x,player_e7e3dffa_y,player_e7e3dffa_move_target,player_e7e3dffa_item,player_e7e3dffa_score,player_e7e3dffa_cut_speed,player_e7e3dffa_speed
929,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.75251413037046,103.23831460366483,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
930,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.40110860214687,103.59400288676403,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
931,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.046970208792864,103.65366328486044,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
932,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.68905785883019,103.30452327033396,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
933,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.331145508867515,102.95538325580748,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
934,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.97323315890484,102.60624324128099,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
935,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.615320808942165,102.25710322675451,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
936,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.25740845897949,101.90796321222803,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
937,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.899496109016816,101.55882319770154,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
938,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.54158375905414,101.20968318317506,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
939,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.18367140909147,100.86054316864858,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
940,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.82575905912879,100.51140315412209,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
941,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.46784670916612,100.16226313959561,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
942,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.10993435920344,99.81312312506913,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
943,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.75202200924077,99.46398311054264,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
944,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.394109659278094,99.11484309601616,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
945,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.03619730931542,98.76570308148968,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
946,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.678284959352744,98.41656306696319,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
947,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.32037260939007,98.06742305243671,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
948,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.962460259427395,97.71828303791023,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
949,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.60454790946472,97.36914302338374,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
950,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.246635559502046,97.02000300885688,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
951,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.88872320953937,96.6708629943299,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
952,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.5308108595767,96.3217229798029,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
953,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.17289850961402,95.9725829652759,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
954,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.814986159651163,95.62344295074872,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
955,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.457073809688133,95.27430293622139,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
956,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.099161459725103,94.92516292169405,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
957,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.741249109762073,94.5760229071667,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
958,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.383336759799043,94.22688289263937,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
959,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.025424409836013,93.87774287811203,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
960,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.667512059872983,93.52860286358468,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
961,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.309599709909953,93.17946284905734,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
962,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.951687359946924,92.83032283453001,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
963,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.593775009983894,92.48118282000267,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
964,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.235862660020864,92.13204280547532,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
965,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.877950310057834,91.78290279094799,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
966,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.520037960094804,91.43376277642065,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
967,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.162125610131774,91.0846227618933,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
968,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.804213260168744,90.73548274736596,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
969,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.446300910205714,90.38634273283863,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
970,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.088388560242684,90.03720271831128,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
971,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.730476210279654,89.68806270378394,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
972,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.372563860316625,89.3389226892566,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
973,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.014651510353595,88.98978267472926,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
974,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.656739160390565,88.64064266020192,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
975,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.298826810427535,88.29150264567458,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
976,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.194196393653407,87.83377051465416,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
977,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.188064506452704,87.33380811610866,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
978,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.18193261925186,86.83384571756315,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
979,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.175800732051016,86.33388331901764,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
980,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.16966884485017,85.83392092047214,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
981,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.163536957649328,85.33395852192663,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
982,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.157405070448483,84.83399612338113,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
983,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.15127318324764,84.33403372483562,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
984,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.145141296046795,83.83407132629011,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
985,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.13900940884595,83.33410892774461,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
986,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.132877521645106,82.8341465291991,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
987,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.126745634444262,82.3341841306536,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
988,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.120613747243418,81.83422173210809,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
989,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.114481860042574,81.33425933356258,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
990,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.10834997284173,80.83429693501708,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
991,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.102218085640885,80.33433453647157,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
992,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.096086198440037,79.83437213792607,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
993,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.089954311239193,79.33440973938056,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
994,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.08382242403835,78.83444734083506,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
995,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.077690536837505,78.33448494228955,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
996,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.07155864963666,77.83452254374404,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
997,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.065426762435816,77.33456014519854,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
998,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.059294875234972,76.83459774665303,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
999,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.053162988034128,76.33463534810753,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1000,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.047031100833284,75.83467294956202,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1001,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.04089921363244,75.33471055101651,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1002,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.034767326431595,74.83474815247101,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1003,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.02863543923075,74.3347857539255,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1004,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.022503552029907,73.83482335538,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1005,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.016371664829062,73.33486095683449,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1006,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.010239777628218,72.83489855828898,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1007,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00410789042737,72.33493615974348,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1008,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002397028693036,71.83494631631825,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1009,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00232134076138,71.3349463220471,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1010,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002245652829725,70.83494632777595,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1011,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00216996489807,70.3349463335048,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1012,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002094276966414,69.83494633923365,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
