tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e024d16cc3d7c22a_score,player_c36a2e6a_x,player_c36a2e6a_y,player_c36a2e6a_move_target,player_c36a2e6a_item,player_c36a2e6a_score,player_c36a2e6a_cut_speed,player_c36a2e6a_speed,player_7a56e8ca_x,player_7a56e8ca_y,player_7a56e8ca_move_target,player_7a56e8ca_item,player_7a56e8ca_score,player_7a56e8ca_cut_speed,player_7a56e8ca_speed,14fc87e2583a97c6_score,5b3d0a292f31efe4_message,4c9af337c1baebb3_score
1310,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1311,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1312,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1313,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1314,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1315,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1316,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,134.75000000000114,24.0,,plate,0,1.0,30.0,,,
1317,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,133.50000000000227,24.0,,plate,0,1.0,30.0,,,
1318,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,132.2500000000034,24.0,,plate,0,1.0,30.0,,,
1319,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,131.00000000000455,24.0,,plate,0,1.0,30.0,,,
1320,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,129.75000000000568,24.0,,plate,0,1.0,30.0,,,
1321,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,128.50000000000682,24.0,,plate,0,1.0,30.0,,,
1322,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,25.24999999999993,,tomato_cut,0,1.0,30.0,127.2500000000071,24.0,,plate,0,1.0,30.0,,,
1323,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,26.499999999999858,,tomato_cut,0,1.0,30.0,126.00000000000682,24.0,,plate,0,1.0,30.0,,,
1324,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,27.749999999999787,,tomato_cut,0,1.0,30.0,124.75000000000654,24.0,,plate,0,1.0,30.0,,,
1325,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,28.999999999999716,,tomato_cut,0,1.0,30.0,123.50000000000625,24.0,,plate,0,1.0,30.0,,,
1326,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,30.249999999999645,,tomato_cut,0,1.0,30.0,122.25000000000597,24.0,,plate,0,1.0,30.0,,,
1327,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,31.499999999999574,,tomato_cut,0,1.0,30.0,121.00000000000568,24.0,,plate,0,1.0,30.0,,,
1328,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,32.749999999999716,,tomato_cut,0,1.0,30.0,119.7500000000054,24.0,,plate,0,1.0,30.0,,,
1329,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,34.0,,tomato_cut,0,1.0,30.0,118.50000000000512,24.0,,plate,0,1.0,30.0,,,
1330,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,35.250000000000284,,tomato_cut,0,1.0,30.0,117.25000000000483,24.0,,plate,0,1.0,30.0,,,
1331,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,36.50000000000057,,tomato_cut,0,1.0,30.0,116.00000000000455,24.0,,plate,0,1.0,30.0,,,
1332,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,37.75000000000085,,tomato_cut,0,1.0,30.0,114.75000000000426,24.0,,plate,0,1.0,30.0,,,
1333,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,39.00000000000114,,tomato_cut,0,1.0,30.0,113.50000000000398,24.0,,plate,0,1.0,30.0,,,
1334,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.25000000000142,,tomato_cut,0,1.0,30.0,112.2500000000037,24.0,,plate,0,1.0,30.0,,,
1335,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,41.500000000001705,,tomato_cut,0,1.0,30.0,111.00000000000341,24.0,,plate,0,1.0,30.0,,,
1336,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,42.75000000000199,,tomato_cut,0,1.0,30.0,109.75000000000313,24.0,,plate,0,1.0,30.0,,,
1337,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,44.000000000002274,,tomato_cut,0,1.0,30.0,108.50000000000284,24.0,,plate,0,1.0,30.0,,,
1338,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,45.25000000000256,,tomato_cut,0,1.0,30.0,107.25000000000256,24.0,,plate,0,1.0,30.0,,,
1339,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,46.50000000000284,,tomato_cut,0,1.0,30.0,106.00000000000227,24.0,,plate,0,1.0,30.0,,,
1340,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,47.750000000003126,,tomato_cut,0,1.0,30.0,104.75000000000199,24.0,,plate,0,1.0,30.0,,,
1341,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,49.00000000000341,,tomato_cut,0,1.0,30.0,103.5000000000017,24.0,,plate,0,1.0,30.0,,,
1342,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,50.250000000003695,,tomato_cut,0,1.0,30.0,102.25000000000142,24.0,,plate,0,1.0,30.0,,,
1343,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,51.50000000000398,,tomato_cut,0,1.0,30.0,101.00000000000114,24.0,,plate,0,1.0,30.0,,,
1344,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,52.75000000000426,,tomato_cut,0,1.0,30.0,99.75000000000085,24.0,,plate,0,1.0,30.0,,,
1345,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,54.00000000000455,,tomato_cut,0,1.0,30.0,98.50000000000057,24.0,,plate,0,1.0,30.0,,,
1346,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,55.25000000000483,,tomato_cut,0,1.0,30.0,97.25000000000028,24.0,,plate,0,1.0,30.0,,,
1347,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.500000000005116,,tomato_cut,0,1.0,30.0,96.0,24.0,,plate,0,1.0,30.0,,,
1348,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,57.7500000000054,,tomato_cut,0,1.0,30.0,94.74999999999972,24.0,,plate,0,1.0,30.0,,,
1349,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,59.000000000005684,,tomato_cut,0,1.0,30.0,93.49999999999943,24.0,,plate,0,1.0,30.0,,,
1350,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,60.25000000000597,,tomato_cut,0,1.0,30.0,92.24999999999915,24.0,,plate,0,1.0,30.0,,,
1351,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,61.50000000000625,,tomato_cut,0,1.0,30.0,90.99999999999886,24.0,,plate,0,1.0,30.0,,,
1352,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,62.75000000000654,,tomato_cut,0,1.0,30.0,89.74999999999858,24.0,,plate,0,1.0,30.0,,,
1353,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,64.00000000000682,,tomato_cut,0,1.0,30.0,88.4999999999983,24.0,,plate,0,1.0,30.0,,,
1354,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,65.2500000000071,,tomato_cut,0,1.0,30.0,87.24999999999801,24.0,,plate,0,1.0,30.0,,,
1355,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,66.50000000000739,,tomato_cut,0,1.0,30.0,85.99999999999773,24.0,,plate,0,1.0,30.0,,,
1356,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,67.75000000000767,,tomato_cut,0,1.0,30.0,84.74999999999744,24.0,,plate,0,1.0,30.0,,,
1357,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,69.00000000000796,,tomato_cut,0,1.0,30.0,83.49999999999716,24.0,,plate,0,1.0,30.0,,,
1358,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,70.25000000000824,,tomato_cut,0,1.0,30.0,82.24999999999687,24.0,,plate,0,1.0,30.0,,,
1359,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,71.50000000000853,,tomato_cut,0,1.0,30.0,80.99999999999659,24.0,,plate,0,1.0,30.0,,,
1360,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,79.7499999999963,24.0,,plate,0,1.0,30.0,,,
1361,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,78.49999999999602,24.0,,plate,0,1.0,30.0,,,
1362,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,77.24999999999574,24.0,,plate,0,1.0,30.0,,,
1363,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,75.99999999999545,24.0,,plate,0,1.0,30.0,,,
1364,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,74.74999999999517,24.0,,plate,0,1.0,30.0,,,
1365,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,73.49999999999488,24.0,,plate,0,1.0,30.0,,,
1366,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,72.2499999999946,24.0,,plate,0,1.0,30.0,,,
1367,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,,,
1368,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,,,
1369,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,,,
1370,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,,,
1371,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,69.90837341885873,27.25690296756335,,plate,0,1.0,30.0,,,
1372,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,,0,1.0,30.0,71.13859771047794,27.035434702773756,,plate,0,1.0,30.0,,,
