tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,2aa33dab11ad9544_score,player_9e2f45d7_x,player_9e2f45d7_y,player_9e2f45d7_move_target,player_9e2f45d7_item,player_9e2f45d7_score,player_9e2f45d7_cut_speed,player_9e2f45d7_speed,player_c8b008ca_x,player_c8b008ca_y,player_c8b008ca_move_target,player_c8b008ca_item,player_c8b008ca_score,player_c8b008ca_cut_speed,player_c8b008ca_speed,44cb2012cc96f6f3_score,03edb24e6fc5f01f_message,b911d07921413b90_score
808,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,plate,0,1.0,12.0,24.13808676750033,115.26914437808918,,tomato,0,0.2,30.0,,,
809,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.500000000000256,40.0,,plate,0,1.0,12.0,24.122771008241447,114.01923821060328,,tomato,0,0.2,30.0,,,
810,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.00000000000051,40.0,,plate,0,1.0,12.0,24.107455248982593,112.76933204311737,,tomato,0,0.2,30.0,,,
811,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.50000000000077,40.0,,plate,0,1.0,12.0,24.09213948972388,111.51942587563147,,tomato,0,0.2,30.0,,,
812,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.00000000000102,40.0,,plate,0,1.0,12.0,24.076823730465172,110.26951970814557,,tomato,0,0.2,30.0,,,
813,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.50000000000128,40.0,,plate,0,1.0,12.0,24.061507971206463,109.01961354065966,,tomato,0,0.2,30.0,,,
814,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.000000000001535,40.0,,plate,0,1.0,12.0,24.04619221194775,107.76970737317376,,tomato,0,0.2,30.0,,,
815,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.50000000000179,40.0,,plate,0,1.0,12.0,24.030876452689043,106.51980120568786,,tomato,0,0.2,30.0,,,
816,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.000000000002046,40.0,,plate,0,1.0,12.0,24.015560693430334,105.26989503820195,,tomato,0,0.2,30.0,,,
817,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.5000000000023,40.0,,plate,0,1.0,12.0,24.002363323845177,104.0199757360684,,tomato,0,0.2,30.0,,,
818,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.00000000000256,40.0,,plate,0,1.0,12.0,24.002178919397554,102.76997574967075,,tomato,0,0.2,30.0,,,
819,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.500000000002814,40.0,,plate,0,1.0,12.0,24.00199451494993,101.5199757632731,,tomato,0,0.2,30.0,,,
820,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.00000000000307,40.0,,plate,0,1.0,12.0,24.001810110502337,100.26997577687544,,tomato,0,0.2,30.0,,,
821,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.500000000003325,40.0,,plate,0,1.0,12.0,24.00162570605489,99.01997579047779,,tomato,0,0.2,30.0,,,
822,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.00000000000358,40.0,,plate,0,1.0,12.0,24.001441301607446,97.76997580408013,,tomato,0,0.2,30.0,,,
823,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.50000000000384,40.0,,plate,0,1.0,12.0,24.00125689716,96.51997581768248,,tomato,0,0.2,30.0,,,
824,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.00000000000409,40.0,,plate,0,1.0,12.0,24.001072492712556,95.26997583128482,,tomato,0,0.2,30.0,,,
825,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.50000000000364,40.0,,plate,0,1.0,12.0,24.00088808826511,94.01997584488717,,tomato,0,0.2,30.0,,,
826,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.00000000000318,40.0,,plate,0,1.0,12.0,24.000703683817665,92.76997585848952,,tomato,0,0.2,30.0,,,
827,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.50000000000273,40.0,,plate,0,1.0,12.0,24.00051927937022,91.51997587209186,,tomato,0,0.2,30.0,,,
828,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.00000000000227,40.0,,plate,0,1.0,12.0,24.000334874922775,90.26997588569421,,tomato,0,0.2,30.0,,,
829,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.50000000000182,40.0,,plate,0,1.0,12.0,24.00015047047533,89.01997589929655,,tomato,0,0.2,30.0,,,
830,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.00000000000136,40.0,,plate,0,1.0,12.0,24.000028008706856,87.76997590827497,,tomato,0,0.2,30.0,,,
831,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.50000000000091,40.0,,plate,0,1.0,12.0,24.000025788609328,86.51997590827753,,tomato,0,0.2,30.0,,,
832,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.00000000000045,40.0,,plate,0,1.0,12.0,24.0000235685118,85.26997590828009,,tomato,0,0.2,30.0,,,
833,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.5,40.0,,plate,0,1.0,12.0,24.000021348414272,84.01997590828265,,tomato,0,0.2,30.0,,,
834,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.99999999999955,40.0,,plate,0,1.0,12.0,24.000019128316744,82.7699759082852,,tomato,0,0.2,30.0,,,
835,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.49999999999909,40.0,,plate,0,1.0,12.0,24.000016908219216,81.51997590828776,,tomato,0,0.2,30.0,,,
836,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.99999999999864,40.0,,plate,0,1.0,12.0,24.000014688121688,80.26997590829032,,tomato,0,0.2,30.0,,,
837,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.49999999999818,40.0,,plate,0,1.0,12.0,24.00001246802416,79.01997590829288,,tomato,0,0.2,30.0,,,
838,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.99999999999773,40.0,,plate,0,1.0,12.0,24.00001024792663,77.76997590829544,,tomato,0,0.2,30.0,,,
839,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.49999999999727,40.0,,plate,0,1.0,12.0,24.00000802782923,76.519975908298,,tomato,0,0.2,30.0,,,
840,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.94371843040568,39.862951843992704,,plate,0,1.0,12.0,24.00000580773188,75.26997590830055,,tomato,0,0.2,30.0,,,
841,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.29940671350488,39.51154631576887,,plate,0,1.0,12.0,24.00000358763453,74.01997590830311,,tomato,0,0.2,30.0,,,
842,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.65509499660408,39.16014078754503,,plate,0,1.0,12.0,24.00000136753718,72.76997590830567,,tomato,0,0.2,30.0,,,
843,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.01078327970328,38.808735259321196,,plate,0,1.0,12.0,24.000000331859017,71.51997590830669,,tomato,0,0.2,30.0,,,
844,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.36647156280247,38.45732973109736,,plate,0,1.0,12.0,24.00000030513053,70.2699759083064,,tomato,0,0.2,30.0,,,
845,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.72215984590167,38.105924202873524,,plate,0,1.0,12.0,24.000000278402045,69.01997590830612,,tomato,0,0.2,30.0,,,
846,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.07784812900087,37.75451867464969,,plate,0,1.0,12.0,24.00000025167356,67.76997590830584,,tomato,0,0.2,30.0,,,
847,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.43353641210007,37.40311314642585,,plate,0,1.0,12.0,24.000000224945072,66.51997590830555,,tomato,0,0.2,30.0,,,
848,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.78922469519927,37.051707618202016,,plate,0,1.0,12.0,24.000000198216622,65.26997590830527,,tomato,0,0.2,30.0,,,
849,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.14491297829846,36.70030208997818,,plate,0,1.0,12.0,24.000000171488313,64.01997590830499,,tomato,0,0.2,30.0,,,
850,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.50060126139766,36.348896561754344,,plate,0,1.0,12.0,24.000000144760005,62.7699759083047,,tomato,0,0.2,30.0,,,
851,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.85628954449686,35.99749103353051,,plate,0,1.0,12.0,24.000000118031696,61.51997590830442,,tomato,0,0.2,30.0,,,
852,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.21197782759606,35.64608550530667,,plate,0,1.0,12.0,24.000000091303388,60.26997590830413,,tomato,0,0.2,30.0,,,
853,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.56766611069526,35.294679977082836,,plate,0,1.0,12.0,24.00000006457508,59.01997590830385,,tomato,0,0.2,30.0,,,
854,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.92335439379445,34.943274448859,,plate,0,1.0,12.0,24.00000003784677,57.769975908303564,,tomato,0,0.2,30.0,,,
855,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.27904267689365,34.591868920635164,,plate,0,1.0,12.0,24.000000011118463,56.51997590830328,,tomato,0,0.2,30.0,,,
856,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.63473095999285,34.24046339241133,,plate,0,1.0,12.0,24.000000003930914,55.269975908302996,,tomato,0,0.2,30.0,,,
857,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.99041924309205,33.88905786418749,,plate,0,1.0,12.0,24.00000000360904,54.01997590830271,,tomato,0,0.2,30.0,,,
858,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.34610752619125,33.53765233596366,,plate,0,1.0,12.0,24.000000003287163,52.76997590830243,,tomato,0,0.2,30.0,,,
859,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.70179580929045,33.18624680773982,,plate,0,1.0,12.0,24.000000002965287,51.51997590830214,,tomato,0,0.2,30.0,,,
860,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.05748409238964,32.834841279515985,,plate,0,1.0,12.0,24.00000000264341,50.26997590830186,,tomato,0,0.2,30.0,,,
861,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.41317237548884,32.48343575129215,,plate,0,1.0,12.0,24.000000002321535,49.019975908301575,,tomato,0,0.2,30.0,,,
862,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.76886065858804,32.13203022306831,,plate,0,1.0,12.0,24.00000000199967,47.76997590830129,,tomato,0,0.2,30.0,,,
863,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.12454894168724,31.780624694844477,,plate,0,1.0,12.0,24.00000000167797,46.51997590830101,,tomato,0,0.2,30.0,,,
864,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.48023722478644,31.42921916662064,,plate,0,1.0,12.0,24.000000001356273,45.26997590830072,,tomato,0,0.2,30.0,,,
865,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.83592550788563,31.077813638396805,,plate,0,1.0,12.0,24.000000001034575,44.01997590830044,,tomato,0,0.2,30.0,,,
866,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.19161379098483,30.72640811017297,,plate,0,1.0,12.0,24.000000000712877,42.769975908300154,,tomato,0,0.2,30.0,,,
867,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.54730207408403,30.375002581949133,,plate,0,1.0,12.0,24.00000000039118,41.51997590829987,,tomato,0,0.2,30.0,,,
868,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.90299035718323,30.023597053725297,,plate,0,1.0,12.0,24.00000000006948,40.269975908299585,,tomato,0,0.2,30.0,,,
869,train,False,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.25867864028243,29.67219152550146,,plate,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0,,,
870,train,False,0,1,,0.0,0,0,2,tomato,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.61436692338162,29.320785997277625,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
871,train,False,0,1,,0.0,0,0,2,tomato,0.008333333333333333,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.97005520648082,28.96938046905379,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
872,train,False,0,1,,0.0,0,0,2,tomato,0.016666666666666666,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.61747642753517,29.32390579203829,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
873,train,False,0,1,,0.0,0,0,2,tomato,0.025,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.26489764858951,29.67843111502279,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
874,train,False,0,1,,0.0,0,0,2,tomato,0.03333333333333333,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.91231886964385,30.03295643800729,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
875,train,False,0,1,,0.0,0,0,2,tomato,0.041666666666666664,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.5597400906982,30.38748176099179,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
