tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,05042afdbd5b1ace_score,player_e67df8da_x,player_e67df8da_y,player_e67df8da_move_target,player_e67df8da_item,player_e67df8da_score,player_e67df8da_cut_speed,player_e67df8da_speed,player_cb82cf0c_x,player_cb82cf0c_y,player_cb82cf0c_move_target,player_cb82cf0c_item,player_cb82cf0c_score,player_cb82cf0c_cut_speed,player_cb82cf0c_speed,d6925a2388fac2dc_score,89e79227f9ce828f_message,d622163fae78e168_score
2305,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,73.50000000000398,40.0,,plate,0,1.0,30.0,,,
2306,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,74.75000000000426,40.0,,plate,0,1.0,30.0,,,
2307,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,76.00000000000455,40.0,,plate,0,1.0,30.0,,,
2308,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,77.25000000000483,40.0,,plate,0,1.0,30.0,,,
2309,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,78.50000000000512,40.0,,plate,0,1.0,30.0,,,
2310,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,79.7500000000054,40.0,,plate,0,1.0,30.0,,,
2311,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,81.00000000000568,40.0,,plate,0,1.0,30.0,,,
2312,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,82.25000000000597,40.0,,plate,0,1.0,30.0,,,
2313,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,83.50000000000625,40.0,,plate,0,1.0,30.0,,,
2314,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,84.75000000000654,40.0,,plate,0,1.0,30.0,,,
2315,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,86.00000000000682,40.0,,plate,0,1.0,30.0,,,
2316,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,87.2500000000071,40.0,,plate,0,1.0,30.0,,,
2317,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2318,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2319,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2320,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2321,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2322,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2323,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2324,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2325,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2326,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2327,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2328,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2329,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2330,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2331,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2332,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2333,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2334,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2335,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,54.749999999999716,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2336,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,53.49999999999943,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2337,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,52.24999999999915,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2338,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,50.99999999999886,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2339,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,49.74999999999858,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2340,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,48.499999999998295,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2341,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,47.24999999999801,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2342,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,45.999999999997726,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2343,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,44.74999999999744,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2344,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,43.49999999999716,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2345,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,42.249999999996874,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2346,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.99999999999659,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2347,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,39.749999999996305,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2348,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,38.49999999999602,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2349,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,37.24999999999574,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2350,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,35.99999999999545,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2351,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,34.74999999999517,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2352,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,33.499999999994884,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2353,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,32.2499999999946,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2354,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,30.999999999994603,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2355,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,29.749999999994674,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2356,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,28.499999999994746,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2357,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,27.249999999994817,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2358,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,25.999999999994888,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2359,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.74999999999496,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2360,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2361,train,True,0,1,tomato,1.583333333333334,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2362,train,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2363,train,True,0,1,tomato,1.6666666666666674,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
2364,train,True,0,1,tomato,1.7083333333333341,1,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,plate,0,1.0,30.0,,,
