tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b515cf55edfbcba8_score,player_3fbf3a32_x,player_3fbf3a32_y,player_3fbf3a32_move_target,player_3fbf3a32_item,player_3fbf3a32_score,player_3fbf3a32_cut_speed,player_3fbf3a32_speed,player_53e52b93_x,player_53e52b93_y,player_53e52b93_move_target,player_53e52b93_item,player_53e52b93_score,player_53e52b93_cut_speed,player_53e52b93_speed
1131,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,tomato_cut,0,1.0,30.0
1132,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1133,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1134,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1135,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1136,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1137,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1138,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1139,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1140,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1141,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1142,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1143,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1144,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1145,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1146,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1147,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1148,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1149,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1150,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1151,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1152,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,40.0,,,0,1.0,30.0
1153,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,41.250000000000284,,,0,1.0,30.0
1154,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,42.50000000000057,,,0,1.0,30.0
1155,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,43.75000000000085,,,0,1.0,30.0
1156,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,45.00000000000114,,,0,1.0,30.0
1157,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,46.25000000000142,,,0,1.0,30.0
1158,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,47.500000000001705,,,0,1.0,30.0
1159,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,48.75000000000199,,,0,1.0,30.0
1160,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,50.000000000002274,,,0,1.0,30.0
1161,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,51.25000000000256,,,0,1.0,30.0
1162,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,52.50000000000284,,,0,1.0,30.0
1163,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,53.750000000003126,,,0,1.0,30.0
1164,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,55.00000000000341,,,0,1.0,30.0
1165,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,56.250000000003695,,,0,1.0,30.0
1166,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,57.50000000000398,,,0,1.0,30.0
1167,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,58.75000000000426,,,0,1.0,30.0
1168,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,60.00000000000455,,,0,1.0,30.0
1169,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,61.25000000000483,,,0,1.0,30.0
1170,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,62.500000000005116,,,0,1.0,30.0
1171,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,63.7500000000054,,,0,1.0,30.0
1172,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,65.00000000000568,,,0,1.0,30.0
1173,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,66.25000000000597,,,0,1.0,30.0
1174,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,67.50000000000625,,,0,1.0,30.0
1175,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,68.75000000000654,,,0,1.0,30.0
1176,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,70.00000000000682,,,0,1.0,30.0
1177,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,71.2500000000071,,,0,1.0,30.0
1178,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,72.50000000000739,,,0,1.0,30.0
1179,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,73.75000000000767,,,0,1.0,30.0
1180,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,75.00000000000796,,,0,1.0,30.0
1181,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,76.25000000000824,,,0,1.0,30.0
1182,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,77.50000000000853,,,0,1.0,30.0
1183,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,78.75000000000881,,,0,1.0,30.0
1184,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,80.0000000000091,,,0,1.0,30.0
1185,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,81.25000000000938,,,0,1.0,30.0
1186,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,82.50000000000966,,,0,1.0,30.0
1187,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,83.75000000000995,,,0,1.0,30.0
1188,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,85.00000000001023,,,0,1.0,30.0
1189,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,86.25000000001052,,,0,1.0,30.0
1190,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,87.5000000000108,,,0,1.0,30.0
1191,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,,0,1.0,30.0
1192,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1193,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1194,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1195,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1196,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1197,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1198,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1199,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
1200,0,1,,0,2,,0,3,tomato_cut,1,0,,0.0,0,2,0,None_cut,3.749999999999995,3,3,2,tomato_cut,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato,0,1.0,30.0,40.0,88.0,,tomato,0,1.0,30.0
