tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4fe680d0e7f4ba9f_score,player_bc17c76e_x,player_bc17c76e_y,player_bc17c76e_move_target,player_bc17c76e_item,player_bc17c76e_score,player_bc17c76e_cut_speed,player_bc17c76e_speed,player_303da1c2_x,player_303da1c2_y,player_303da1c2_move_target,player_303da1c2_item,player_303da1c2_score,player_303da1c2_cut_speed,player_303da1c2_speed
2581,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,62.45747660529668,65.54252339470332,,plate,2,0.2,30.0
2582,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,61.57359312881363,66.42640687118637,,plate,2,0.2,30.0
2583,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,60.68970965233058,67.31029034766942,,plate,2,0.2,30.0
2584,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,59.80582617584753,68.19417382415247,,plate,2,0.2,30.0
2585,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,58.92194269936448,69.07805730063552,,plate,2,0.2,30.0
2586,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,58.03805922288143,69.96194077711857,,plate,2,0.2,30.0
2587,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,57.15417574639838,70.84582425360162,,plate,2,0.2,30.0
2588,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.27029226991533,71.72970773008467,,plate,2,0.2,30.0
2589,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,plate,2,0.2,30.0
2590,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2591,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2592,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2593,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2594,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2595,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2596,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2597,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2598,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2599,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2600,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2601,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2602,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2603,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2604,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2605,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2606,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2607,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2608,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2609,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2610,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2611,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2612,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2613,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.500000000000256,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2614,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.00000000000051,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2615,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.50000000000077,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2616,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.00000000000102,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2617,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.50000000000128,,tomato_cut,0,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2618,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.000000000001535,,tomato_cut,0,1.0,12.0,56.88388347648305,71.11611652351695,,,2,0.2,30.0
2619,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.50000000000179,,tomato_cut,0,1.0,12.0,57.7677669529661,70.2322330470339,,,2,0.2,30.0
2620,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.000000000002046,,tomato_cut,0,1.0,12.0,58.65165042944915,69.34834957055085,,,2,0.2,30.0
2621,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.5000000000023,,tomato_cut,0,1.0,12.0,59.5355339059322,68.4644660940678,,,2,0.2,30.0
2622,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.00000000000256,,tomato_cut,0,1.0,12.0,60.41941738241525,67.58058261758475,,,2,0.2,30.0
2623,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.500000000002814,,tomato_cut,0,1.0,12.0,61.3033008588983,66.6966991411017,,,2,0.2,30.0
2624,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.00000000000307,,tomato_cut,0,1.0,12.0,62.187184335381346,65.81281566461865,,,2,0.2,30.0
2625,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.500000000003325,,tomato_cut,0,1.0,12.0,63.071067811864395,64.9289321881356,,,2,0.2,30.0
2626,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.00000000000358,,tomato_cut,0,1.0,12.0,63.954951288347445,64.04504871165256,,,2,0.2,30.0
2627,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.50000000000384,,tomato_cut,0,1.0,12.0,64.8388347648305,63.161165235169506,,,2,0.2,30.0
2628,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.00000000000409,,tomato_cut,0,1.0,12.0,65.72271824131354,62.277281758686456,,,2,0.2,30.0
2629,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.50000000000364,,tomato_cut,0,1.0,12.0,66.6066017177966,61.39339828220341,,,2,0.2,30.0
2630,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.00000000000318,,tomato_cut,0,1.0,12.0,67.49048519427964,60.50951480572036,,,2,0.2,30.0
2631,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.50000000000273,,tomato_cut,0,1.0,12.0,68.37436867076269,59.62563132923731,,,2,0.2,30.0
2632,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.00000000000227,,tomato_cut,0,1.0,12.0,69.25825214724574,58.74174785275426,,,2,0.2,30.0
2633,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.50000000000182,,tomato_cut,0,1.0,12.0,70.14213562372879,57.85786437627121,,,2,0.2,30.0
2634,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.00000000000136,,tomato_cut,0,1.0,12.0,71.02601910021184,56.97398089978816,,,2,0.2,30.0
2635,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.50000000000091,,tomato_cut,0,1.0,12.0,71.90990257669489,56.09009742330511,,,2,0.2,30.0
2636,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.00000000000045,,tomato_cut,0,1.0,12.0,72.79378605317794,55.20621394682206,,,2,0.2,30.0
2637,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.5,,tomato_cut,0,1.0,12.0,73.67766952966099,54.32233047033901,,,2,0.2,30.0
2638,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.99999999999955,,tomato_cut,0,1.0,12.0,74.56155300614404,53.43844699385596,,,2,0.2,30.0
2639,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.49999999999909,,tomato_cut,0,1.0,12.0,75.44543648262709,52.55456351737291,,,2,0.2,30.0
2640,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.99999999999864,,tomato_cut,0,1.0,12.0,76.32931995911014,51.67068004088986,,,2,0.2,30.0
2641,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.49999999999818,,tomato_cut,0,1.0,12.0,77.21320343559319,50.786796564406814,,,2,0.2,30.0
2642,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.99999999999773,,tomato_cut,0,1.0,12.0,78.09708691207624,49.902913087923764,,,2,0.2,30.0
2643,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.49999999999727,,tomato_cut,0,1.0,12.0,78.98097038855929,49.019029611440715,,,2,0.2,30.0
2644,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,tomato_cut,0,1.0,12.0,79.86485386504233,48.135146134957665,,,2,0.2,30.0
2645,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,80.74873734152538,47.251262658474616,,,2,0.2,30.0
2646,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,81.63262081800843,46.367379181991566,,,2,0.2,30.0
2647,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,82.51650429449148,45.48349570550852,,,2,0.2,30.0
2648,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,83.40038777097453,44.59961222902547,,,2,0.2,30.0
2649,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,84.28427124745758,43.71572875254242,,,2,0.2,30.0
2650,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,85.16815472394063,42.83184527605937,,,2,0.2,30.0
2651,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,86.05203820042368,41.94796179957632,,,2,0.2,30.0
2652,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,86.93592167690673,41.06407832309327,,,2,0.2,30.0
2653,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,87.81980515338978,40.18019484661022,,,2,0.2,30.0
2654,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,88.70368862987283,39.29631137012717,,,2,0.2,30.0
2655,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,12.0,89.58757210635588,38.41242789364412,,,2,0.2,30.0
