tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9ae2b8e2975e569c_score,player_173b1e9d_x,player_173b1e9d_y,player_173b1e9d_move_target,player_173b1e9d_item,player_173b1e9d_score,player_173b1e9d_cut_speed,player_173b1e9d_speed,player_8e87aac1_x,player_8e87aac1_y,player_8e87aac1_move_target,player_8e87aac1_item,player_8e87aac1_score,player_8e87aac1_cut_speed,player_8e87aac1_speed,1e2e31b1c0b3f570_score,27a359039d77d72f_message,b05bcb5288f2f5bb_score
2102,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2103,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2104,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2105,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2106,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2107,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2108,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2109,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2110,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2111,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2112,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2113,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2114,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2115,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2116,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2117,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2118,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2119,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2120,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2121,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2122,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2123,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2124,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2125,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
2126,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,57.250000000000284,,,0,1.0,30.0,,,
2127,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,58.50000000000057,,,0,1.0,30.0,,,
2128,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,59.75000000000085,,,0,1.0,30.0,,,
2129,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,61.00000000000114,,,0,1.0,30.0,,,
2130,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,62.25000000000142,,,0,1.0,30.0,,,
2131,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,63.500000000001705,,,0,1.0,30.0,,,
2132,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,64.75000000000199,,,0,1.0,30.0,,,
2133,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,66.00000000000227,,,0,1.0,30.0,,,
2134,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,67.25000000000256,,,0,1.0,30.0,,,
2135,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0,,,
2136,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0,,,
2137,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0,,,
2138,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,72.2500000000037,,,0,1.0,30.0,,,
2139,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,73.50000000000398,,,0,1.0,30.0,,,
2140,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,74.75000000000426,,,0,1.0,30.0,,,
2141,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,76.00000000000455,,,0,1.0,30.0,,,
2142,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,77.25000000000483,,,0,1.0,30.0,,,
2143,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,78.50000000000512,,,0,1.0,30.0,,,
2144,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,79.7500000000054,,,0,1.0,30.0,,,
2145,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,81.00000000000568,,,0,1.0,30.0,,,
2146,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,82.25000000000597,,,0,1.0,30.0,,,
2147,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,83.50000000000625,,,0,1.0,30.0,,,
2148,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,84.75000000000654,,,0,1.0,30.0,,,
2149,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,86.00000000000682,,,0,1.0,30.0,,,
2150,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,87.2500000000071,,,0,1.0,30.0,,,
2151,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,88.50000000000739,,,0,1.0,30.0,,,
2152,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,89.75000000000767,,,0,1.0,30.0,,,
2153,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,91.00000000000796,,,0,1.0,30.0,,,
2154,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,92.25000000000824,,,0,1.0,30.0,,,
2155,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,93.50000000000853,,,0,1.0,30.0,,,
2156,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,94.75000000000881,,,0,1.0,30.0,,,
2157,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,96.0000000000091,,,0,1.0,30.0,,,
2158,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,97.25000000000938,,,0,1.0,30.0,,,
2159,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,98.50000000000966,,,0,1.0,30.0,,,
2160,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,99.75000000000995,,,0,1.0,30.0,,,
2161,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,101.00000000001023,,,0,1.0,30.0,,,
2162,train,True,0,1,tomato,1.7916666666666676,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,102.25000000001052,,,0,1.0,30.0,,,
