tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0731e93530d74a73_score,player_c83be0e0_x,player_c83be0e0_y,player_c83be0e0_move_target,player_c83be0e0_item,player_c83be0e0_score,player_c83be0e0_cut_speed,player_c83be0e0_speed,player_5facc147_x,player_5facc147_y,player_5facc147_move_target,player_5facc147_item,player_5facc147_score,player_5facc147_cut_speed,player_5facc147_speed
998,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.833333333333333,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
999,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.8749999999999997,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1000,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9166666666666663,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1001,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9583333333333329,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1002,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9999999999999996,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1003,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.0416666666666663,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1004,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.083333333333333,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1005,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.1249999999999998,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1006,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.1666666666666665,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1007,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.2083333333333333,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1008,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.25,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1009,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.2916666666666667,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1010,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1011,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1012,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1013,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1014,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1015,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1016,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1017,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1018,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1019,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7083333333333341,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1020,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1021,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7916666666666676,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1022,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.8333333333333344,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1023,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.875000000000001,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1024,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.9166666666666679,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1025,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1026,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1027,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.041666666666668,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1028,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0833333333333344,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1029,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1030,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1031,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1032,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1033,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1034,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1035,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.375,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1036,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4166666666666665,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1037,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1038,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4999999999999996,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1039,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.541666666666666,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1040,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5833333333333326,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1041,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.624999999999999,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1042,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6666666666666656,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1043,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.708333333333332,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1044,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7499999999999987,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1045,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.791666666666665,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1046,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8333333333333317,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1047,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8749999999999982,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1048,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9166666666666647,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1049,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9583333333333313,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1050,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.999999999999998,2,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1051,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.0416666666666643,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1052,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.083333333333331,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1053,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1054,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.166666666666664,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1055,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2083333333333304,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1056,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.249999999999997,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1057,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2916666666666634,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1058,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.33333333333333,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1059,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.3749999999999964,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1060,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1061,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1062,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1063,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1064,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1065,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1066,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1067,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1068,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1069,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1070,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1071,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1072,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1073,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1074,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1075,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
