tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,da5f4a7459bd3b2b_score,player_088b629a_x,player_088b629a_y,player_088b629a_move_target,player_088b629a_item,player_088b629a_score,player_088b629a_cut_speed,player_088b629a_speed,player_a1027937_x,player_a1027937_y,player_a1027937_move_target,player_a1027937_item,player_a1027937_score,player_a1027937_cut_speed,player_a1027937_speed,98e7b292e3d41cea_score,911222d3852bc919_message,85a84de85417b2f9_score
1038,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.54588832900379,39.99327065647275,,plate,0,1.0,12.0,24.0,66.74999999999517,,,0,0.2,30.0,,,
1039,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.04591492116134,39.99760726061339,,plate,0,1.0,12.0,24.0,65.49999999999488,,,0,0.2,30.0,,,
1040,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.54591492672108,39.997681819757275,,plate,0,1.0,12.0,24.0,64.2499999999946,,,0,0.2,30.0,,,
1041,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.04591493228082,39.9977563789012,,plate,0,1.0,12.0,24.0,62.999999999994316,,,0,0.2,30.0,,,
1042,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.54591493784056,39.99783093804513,,plate,0,1.0,12.0,24.0,61.74999999999403,,,0,0.2,30.0,,,
1043,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.0459149434003,39.99790549718905,,plate,0,1.0,12.0,24.0,60.49999999999375,,,0,0.2,30.0,,,
1044,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.54591494896005,39.99798005633298,,plate,0,1.0,12.0,24.0,59.24999999999346,,,0,0.2,30.0,,,
1045,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.04591495451979,39.9980546154769,,plate,0,1.0,12.0,24.0,57.99999999999318,,,0,0.2,30.0,,,
1046,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.54591496007953,39.99812917462083,,plate,0,1.0,12.0,24.0,56.749999999992895,,,0,0.2,30.0,,,
1047,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.04591496563927,39.998203733764754,,plate,0,1.0,12.0,24.0,55.49999999999261,,,0,0.2,30.0,,,
1048,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.54591497119901,39.99827829290868,,plate,0,1.0,12.0,24.0,54.249999999992326,,,0,0.2,30.0,,,
1049,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.04591497675875,39.998352852052605,,plate,0,1.0,12.0,24.0,52.99999999999204,,,0,0.2,30.0,,,
1050,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.5459149823185,39.99842741119653,,plate,0,1.0,12.0,24.0,51.74999999999176,,,0,0.2,30.0,,,
1051,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.04591498787823,39.998501970340456,,plate,0,1.0,12.0,24.0,50.49999999999147,,,0,0.2,30.0,,,
1052,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.54591499343798,39.99857652948438,,plate,0,1.0,12.0,24.0,49.24999999999119,,,0,0.2,30.0,,,
1053,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.04591499899772,39.99865108862831,,plate,0,1.0,12.0,24.0,47.999999999990905,,,0,0.2,30.0,,,
1054,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.54591500455746,39.99872564777223,,plate,0,1.0,12.0,24.0,46.74999999999062,,,0,0.2,30.0,,,
1055,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.0459150101172,39.99880020691616,,plate,0,1.0,12.0,24.0,45.49999999999034,,,0,0.2,30.0,,,
1056,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.54591501567694,39.998874766060084,,plate,0,1.0,12.0,24.0,44.24999999999005,,,0,0.2,30.0,,,
1057,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.04591502123668,39.99894932520401,,plate,0,1.0,12.0,24.0,42.99999999998977,,,0,0.2,30.0,,,
1058,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.54591502679642,39.999023884347935,,plate,0,1.0,12.0,24.0,41.749999999989484,,,0,0.2,30.0,,,
1059,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.04591503235616,39.99909844349186,,plate,0,1.0,12.0,24.0,40.4999999999892,,,0,0.2,30.0,,,
1060,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.5459150379159,39.999173002635786,,plate,0,1.0,12.0,24.0,39.249999999988916,,,0,0.2,30.0,,,
1061,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.04591504347565,39.99924756177971,,plate,0,1.0,12.0,24.0,37.99999999998863,,,0,0.2,30.0,,,
1062,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.54591504903539,39.99932212092364,,plate,0,1.0,12.0,24.0,36.74999999998835,,,0,0.2,30.0,,,
1063,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.04591505459513,39.99939668006756,,plate,0,1.0,12.0,24.0,35.49999999998806,,,0,0.2,30.0,,,
1064,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.54591506015487,39.99947123921149,,plate,0,1.0,12.0,24.0,34.24999999998778,,,0,0.2,30.0,,,
1065,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.04591506571461,39.99954579835541,,plate,0,1.0,12.0,24.0,32.999999999987494,,,0,0.2,30.0,,,
1066,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.54591507127435,39.99962035749934,,plate,0,1.0,12.0,24.0,31.749999999987285,,,0,0.2,30.0,,,
1067,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.04591507683409,39.999694916643264,,plate,0,1.0,12.0,24.0,30.499999999987356,,,0,0.2,30.0,,,
1068,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.54591508239383,39.99976947578719,,plate,0,1.0,12.0,24.0,29.249999999987427,,,0,0.2,30.0,,,
1069,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.04591508795357,39.999844034931115,,plate,0,1.0,12.0,24.0,27.999999999987498,,,0,0.2,30.0,,,
1070,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.54591509351332,39.99991859407504,,plate,0,1.0,12.0,24.0,26.74999999998757,,,0,0.2,30.0,,,
1071,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.04591509740527,39.9999710560489,,plate,0,1.0,12.0,24.0,25.49999999998764,,,0,0.2,30.0,,,
1072,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.54591509740573,39.99997195795927,,plate,0,1.0,12.0,24.0,24.24999999998771,,,0,0.2,30.0,,,
1073,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.04591509740618,39.99997285986964,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1074,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.441666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.54591509740663,39.999973761780005,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1075,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4499999999999973,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.04591509740709,39.999974663690374,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1076,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4583333333333306,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.54591509740754,39.99997556560074,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1077,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.466666666666664,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.045915097408,39.99997646751111,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1078,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4749999999999972,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.54591509740845,39.99997736942148,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1079,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4833333333333305,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.04591509740891,39.99997827133185,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1080,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4916666666666638,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.54591509740936,39.99997917324222,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1081,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.4999999999999971,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.04591509740982,39.999980075152585,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1082,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5083333333333304,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.54591509741027,39.999980977062954,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1083,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5166666666666637,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.04591509741073,39.99998187897332,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1084,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.524999999999997,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.54591509741118,39.99998278088369,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1085,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5333333333333303,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.04591509741164,39.99998368279406,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1086,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5416666666666636,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.54591509741209,39.99998458470443,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1087,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.549999999999997,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.04591509741255,39.9999854866148,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1088,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5583333333333302,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.545915097413,39.999986388525166,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1089,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5666666666666635,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.04591509741346,39.999987290435534,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1090,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5749999999999968,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.54591509741391,39.9999881923459,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1091,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5833333333333302,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.04591509741437,39.99998909425627,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1092,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5916666666666635,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.54591509741482,39.99998999616664,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1093,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.5999999999999968,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.04591509741527,39.99999089807701,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1094,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.60833333333333,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.54591509741573,39.999991799987306,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1095,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6166666666666634,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.04591509741618,39.99999270189732,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1096,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6249999999999967,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.54591509741664,39.99999360380733,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1097,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.63333333333333,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.0459150974171,39.999994505717346,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1098,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6416666666666633,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.54591509741755,39.99999540762736,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1099,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6499999999999966,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.16733276753342,40.32660743970687,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1100,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6583333333333299,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.7887504376493,40.65321947178638,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1101,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6666666666666632,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.41016810776517,40.97983150386589,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1102,train,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.6749999999999965,1,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.03158577788105,41.3064435359454,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
