tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dbd7193e4b53ba87_score,player_cd92f76a_x,player_cd92f76a_y,player_cd92f76a_move_target,player_cd92f76a_item,player_cd92f76a_score,player_cd92f76a_cut_speed,player_cd92f76a_speed,player_6837ad13_x,player_6837ad13_y,player_6837ad13_move_target,player_6837ad13_item,player_6837ad13_score,player_6837ad13_cut_speed,player_6837ad13_speed,06f6c2a2be351568_score,a07f9bbf7c829a06_message,73722fcf1f2c9f64_score
535,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,74.75000000000426,40.0,,,0,1.0,30.0,,,
536,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,76.00000000000455,40.0,,,0,1.0,30.0,,,
537,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,77.25000000000483,40.0,,,0,1.0,30.0,,,
538,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,78.50000000000512,40.0,,,0,1.0,30.0,,,
539,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,79.7500000000054,40.0,,,0,1.0,30.0,,,
540,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,81.00000000000568,40.0,,,0,1.0,30.0,,,
541,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,82.25000000000597,40.0,,,0,1.0,30.0,,,
542,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,83.50000000000625,40.0,,,0,1.0,30.0,,,
543,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,84.75000000000654,40.0,,,0,1.0,30.0,,,
544,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,86.00000000000682,40.0,,,0,1.0,30.0,,,
545,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,87.2500000000071,40.0,,,0,1.0,30.0,,,
546,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.50000000000739,40.0,,,0,1.0,30.0,,,
547,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,89.75000000000767,40.0,,,0,1.0,30.0,,,
548,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,91.00000000000796,40.0,,,0,1.0,30.0,,,
549,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,92.25000000000824,40.0,,,0,1.0,30.0,,,
550,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,93.50000000000853,40.0,,,0,1.0,30.0,,,
551,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,94.75000000000881,40.0,,,0,1.0,30.0,,,
552,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,96.0000000000091,40.0,,,0,1.0,30.0,,,
553,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,97.25000000000938,40.0,,,0,1.0,30.0,,,
554,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,98.50000000000966,40.0,,,0,1.0,30.0,,,
555,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,99.75000000000995,40.0,,,0,1.0,30.0,,,
556,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,101.00000000001023,40.0,,,0,1.0,30.0,,,
557,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,102.25000000001052,40.0,,,0,1.0,30.0,,,
558,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,103.5000000000108,40.0,,,0,1.0,30.0,,,
559,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,104.75000000001108,40.0,,,0,1.0,30.0,,,
560,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,106.00000000001137,40.0,,,0,1.0,30.0,,,
561,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,107.25000000001165,40.0,,,0,1.0,30.0,,,
562,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,108.50000000001194,40.0,,,0,1.0,30.0,,,
563,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,109.75000000001222,40.0,,,0,1.0,30.0,,,
564,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,111.0000000000125,40.0,,,0,1.0,30.0,,,
565,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,112.25000000001279,40.0,,,0,1.0,30.0,,,
566,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,113.50000000001307,40.0,,,0,1.0,30.0,,,
567,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,114.75000000001336,40.0,,,0,1.0,30.0,,,
568,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,116.00000000001364,40.0,,,0,1.0,30.0,,,
569,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,117.25000000001393,40.0,,,0,1.0,30.0,,,
570,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,118.50000000001421,40.0,,,0,1.0,30.0,,,
571,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,119.7500000000145,40.0,,,0,1.0,30.0,,,
572,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,120.65378202977331,39.15675848912626,,,0,1.0,30.0,,,
573,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,121.54313831077206,38.278381915299555,,,0,1.0,30.0,,,
574,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,122.43249459177082,37.40000534147284,,,0,1.0,30.0,,,
575,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,123.32185087276957,36.52162876764613,,,0,1.0,30.0,,,
576,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,124.21120715376833,35.643252193819414,,,0,1.0,30.0,,,
577,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,125.10056343476708,34.76487561999271,,,0,1.0,30.0,,,
578,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,125.98991971576584,33.886499046165994,,,0,1.0,30.0,,,
579,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,126.87927599676459,33.00812247233928,,,0,1.0,30.0,,,
580,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,127.76863227776334,32.12974589851257,,,0,1.0,30.0,,,
581,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,128.6579885587621,31.251369324685733,,,0,1.0,30.0,,,
582,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,129.54734483976085,30.372992750858877,,,0,1.0,30.0,,,
583,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,130.4367011207596,29.49461617703202,,,0,1.0,30.0,,,
584,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,131.32605740175836,28.616239603205166,,,0,1.0,30.0,,,
585,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,132.21541368275712,27.73786302937831,,,0,1.0,30.0,,,
586,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,133.10476996375587,26.859486455551455,,,0,1.0,30.0,,,
587,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,133.99412624475463,25.98110988172474,,,0,1.0,30.0,,,
588,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,134.88348252575338,25.10273330789824,,,0,1.0,30.0,,,
589,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,135.77283880675213,24.224356734071804,,,0,1.0,30.0,,,
590,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,,0,1.0,30.0,,,
591,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
592,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
593,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
594,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
595,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
596,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
597,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
598,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
599,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
600,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
601,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
602,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
