tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f270f9eabe5b04ee_score,player_d9af9193_x,player_d9af9193_y,player_d9af9193_move_target,player_d9af9193_item,player_d9af9193_score,player_d9af9193_cut_speed,player_d9af9193_speed,player_5058b816_x,player_5058b816_y,player_5058b816_move_target,player_5058b816_item,player_5058b816_score,player_5058b816_cut_speed,player_5058b816_speed
1414,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.03138212294012,53.45426361665125,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1415,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0252189280868,53.95422563023749,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1416,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.01905573323349,54.45418764382373,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1417,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.01289253838017,54.95414965740997,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1418,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.00672934352686,55.45411167099621,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1419,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.8969884104423,55.91078658764515,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1420,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.54556608815153,56.26645827810704,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1421,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.19414376586076,56.62212996856893,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1422,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.84272144356999,56.97780165903082,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1423,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.49129912127921,57.33347334949271,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1424,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.13987679898844,57.689145039954596,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1425,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.78845447669767,58.044816730416485,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1426,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.4370321544069,58.400488420878375,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1427,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.08560983211612,58.756160111340265,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1428,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.73418750982535,59.111831801802154,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1429,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.38276518753457,59.46750349226404,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1430,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.0313428652438,59.82317518272593,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1431,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.67992054295303,60.17884687318782,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1432,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.32849822066225,60.53451856364971,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1433,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.97707589837148,60.8901902541116,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1434,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.62565357608071,61.24586194457349,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1435,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.27423125378994,61.60153363503538,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1436,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.92280893149916,61.95720532549727,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1437,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.57138660920839,62.31287701595916,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1438,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.21996428691762,62.66854870642105,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1439,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.86854196462684,63.02422039688294,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1440,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.51711964233607,63.37989208734483,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1441,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.1656973200453,63.73556377780672,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1442,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.81427499775452,64.09123546826879,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1443,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.46285267546375,64.44690715873139,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1444,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.11143035317298,64.80257884919399,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1445,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.7600080308822,65.15825053965659,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1446,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.40858570859143,65.51392223011919,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1447,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.05716338630066,65.86959392058179,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1448,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.70574106400989,66.22526561104439,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1449,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.35431874171911,66.58093730150699,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1450,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.00289641942834,66.93660899196959,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1451,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.65147409713757,67.29228068243219,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1452,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.30005177484679,67.64795237289479,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1453,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.94862945255602,68.00362406335739,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1454,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.59720713026525,68.35929575381999,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1455,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.24578480797447,68.71496744428259,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1456,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.8943624856837,69.07063913474519,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1457,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54294016339297,69.42631082520779,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1458,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.19151784110254,69.78198251567039,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1459,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.8400955188121,70.13765420613299,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1460,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.48867319652169,70.49332589659559,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1461,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.13725087423126,70.8489975870582,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1462,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.78582855194082,71.2046692775208,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1463,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.43440622965039,71.5603409679834,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1464,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.08231021966088,71.91534305604353,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1465,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.72878262331085,72.26892223899841,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1466,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.37525502696082,72.6225014219533,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1467,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02172743061078,72.97608060490819,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1468,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.66819983426075,73.32965978786308,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1469,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.31467223791071,73.68323897081797,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1470,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.96114464156068,74.03681815377286,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1471,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.60761704521065,74.39039733672774,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1472,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.25408944886061,74.74397651968263,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1473,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.90056185251107,75.09755570263752,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1474,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.54703425616235,75.45113488559241,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1475,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.19350665981362,75.8047140685473,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1476,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.8399790634649,76.15829325150219,,plate,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1477,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.48645146711617,76.51187243445708,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1478,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.13292387076744,76.86545161741196,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1479,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.77939627441873,77.21903080036685,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1480,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.42586867807,77.57260998332174,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1481,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.07234108172128,77.92618916627663,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1482,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.71881348537255,78.27976834923152,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1483,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.36528588902382,78.6333475321864,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1484,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.0117582926751,78.9869267151413,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1485,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.65823069632637,79.34050589809618,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1486,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.30470309997764,79.69408508105107,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1487,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.951175503628846,80.04766426400596,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1488,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.59764790727952,80.40124344696085,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1489,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.2441203109302,80.75482262991574,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
1490,0,1,,0,2,tomato,1.9583333333333317,1,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.890592714580876,81.10840181287062,,plate,0,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
