tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788768df31396c6f_score,player_250d61a3_x,player_250d61a3_y,player_250d61a3_move_target,player_250d61a3_item,player_250d61a3_score,player_250d61a3_cut_speed,player_250d61a3_speed,player_2f2dab36_x,player_2f2dab36_y,player_2f2dab36_move_target,player_2f2dab36_item,player_2f2dab36_score,player_2f2dab36_cut_speed,player_2f2dab36_speed,4af49c87ace5791f_score,1a78da0ba1536867_message,80d813779f1fafee_score
1692,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.8749999999999947,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,64.13514613495767,47.864853865042335,,tomato,1,1.0,30.0,,,
1693,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.916666666666661,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,63.251262658474616,48.748737341525384,,tomato,1,1.0,30.0,,,
1694,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.9583333333333277,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,62.367379181991566,49.632620818008434,,tomato,1,1.0,30.0,,,
1695,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,61.48349570550852,50.51650429449148,,tomato,1,1.0,30.0,,,
1696,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,60.59961222902547,51.40038777097453,,tomato,1,1.0,30.0,,,
1697,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,59.71572875254242,52.28427124745758,,tomato,1,1.0,30.0,,,
1698,train,True,0,1,None_cut,3.9583333333333277,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,,0,1.0,30.0,58.83184527605937,53.16815472394063,,tomato,1,1.0,30.0,,,
1699,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,57.94796179957632,54.05203820042368,,tomato,1,1.0,30.0,,,
1700,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,57.06407832309327,54.93592167690673,,tomato,1,1.0,30.0,,,
1701,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.197567139996536,55.82712561869876,,tomato,1,1.0,30.0,,,
1702,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.18229833282929,57.07703236063075,,tomato,1,1.0,30.0,,,
1703,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.167029525662045,58.32693910256275,,tomato,1,1.0,30.0,,,
1704,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.1517607184948,59.57684584449474,,tomato,1,1.0,30.0,,,
1705,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.13649191132755,60.826752586426736,,tomato,1,1.0,30.0,,,
1706,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,1,1.0,30.0,,,
1707,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.10595429699306,63.326566070290724,,tomato,1,1.0,30.0,,,
1708,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.090685489825816,64.57647281222305,,tomato,1,1.0,30.0,,,
1709,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.07541668265861,65.82637955415575,,tomato,1,1.0,30.0,,,
1710,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.06014787549172,67.07628629608845,,tomato,1,1.0,30.0,,,
1711,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.044879068324825,68.32619303802116,,tomato,1,1.0,30.0,,,
1712,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.02961026115793,69.57609977995386,,tomato,1,1.0,30.0,,,
1713,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.01434145399103,70.82600652188657,,tomato,1,1.0,30.0,,,
1714,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.002390501730986,72.07593377749558,,tomato,1,1.0,30.0,,,
1715,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00220285323158,73.32593376341148,,tomato,1,1.0,30.0,,,
1716,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.002015204732174,74.57593374932739,,tomato,1,1.0,30.0,,,
1717,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00182755623277,75.8259337352433,,tomato,1,1.0,30.0,,,
1718,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00163990773336,77.0759337211592,,tomato,1,1.0,30.0,,,
1719,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00145225923396,78.32593370707511,,tomato,1,1.0,30.0,,,
1720,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00126461073455,79.57593369299101,,tomato,1,1.0,30.0,,,
1721,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.001076962235146,80.82593367890692,,tomato,1,1.0,30.0,,,
1722,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00088931373574,82.07593366482283,,tomato,1,1.0,30.0,,,
1723,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.000701665236335,83.32593365073873,,tomato,1,1.0,30.0,,,
1724,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00051401673693,84.57593363665464,,tomato,1,1.0,30.0,,,
1725,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,56.00032636823773,85.82593362257055,,tomato,1,1.0,30.0,,,
1726,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,56.00013871973867,87.07593360848645,,tomato,1,1.0,30.0,,,
1727,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato,1,1.0,30.0,,,
1728,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1729,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1730,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1731,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1732,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1733,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1734,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1735,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1736,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1737,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1738,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1739,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1740,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1741,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1742,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1743,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1744,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1745,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1746,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1747,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1748,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
1749,train,True,0,1,None_cut,3.9583333333333277,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.0,,,0,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
