tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d9144cee99502820_score,player_cb6d75f5_x,player_cb6d75f5_y,player_cb6d75f5_move_target,player_cb6d75f5_item,player_cb6d75f5_score,player_cb6d75f5_cut_speed,player_cb6d75f5_speed,player_3cb37f5d_x,player_3cb37f5d_y,player_3cb37f5d_move_target,player_3cb37f5d_item,player_3cb37f5d_score,player_3cb37f5d_cut_speed,player_3cb37f5d_speed
593,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.81801948466102,27.181980515338978,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
594,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.4644660940678,27.535533905932198,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
595,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.11091270347458,27.889087296525418,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
596,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.75735931288136,28.242640687118637,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
597,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.40380592228814,28.596194077711857,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
598,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.05025253169492,28.949747468305077,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
599,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6966991411017,29.303300858898297,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
600,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.34314575050848,29.656854249491516,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
601,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.98959235991526,30.010407640084736,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
602,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.63603896932204,30.363961030677956,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
603,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.28248557872882,30.717514421271176,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
604,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.9289321881356,31.071067811864395,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
605,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.57537879754238,31.424621202457615,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
606,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.22182540694916,31.778174593050835,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
607,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.868272016355945,32.131727983644055,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
608,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.514718625762725,32.485281374237275,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
609,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.161165235169506,32.838834764830494,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
610,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.807611844576286,33.192388155423714,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
611,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.454058453983066,33.545941546016934,,tomato,0,1.0,12.0,24.0,54.749999999999716,,,0,0.2,30.0
612,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.100505063389846,33.899494936610154,,tomato,0,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
613,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.74695167279663,34.25304832720337,,tomato,0,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
614,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.39339828220341,34.60660171779659,,tomato,0,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
615,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.03984489161019,34.96015510838981,,tomato,0,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
616,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.68629150101697,35.31370849898303,,tomato,0,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
617,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.33273811042375,35.66726188957625,,tomato,0,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
618,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.97918471983053,36.02081528016947,,tomato,0,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
619,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.62563132923731,36.37436867076269,,tomato,0,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
620,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.27207793864409,36.72792206135591,,tomato,0,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
621,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.91852454805087,37.08147545194913,,tomato,0,1.0,12.0,24.0,42.249999999996874,,,0,0.2,30.0
622,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.56497115745765,37.43502884254235,,tomato,0,1.0,12.0,24.0,40.99999999999659,,,0,0.2,30.0
623,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.21141776686443,37.78858223313557,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
624,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.85786437627121,38.14213562372879,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
625,0,1,,0,2,tomato,0.22499999999999998,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50431098567799,38.49568901432201,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
626,0,1,,0,2,tomato,0.2333333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.15075759508477,38.84924240491523,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
627,0,1,,0,2,tomato,0.24166666666666664,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.79720420449155,39.20279579550845,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
628,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.44365081389833,39.55634918610167,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
629,0,1,,0,2,tomato,0.2583333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.19778838398448,39.95528924982273,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
630,0,1,,0,2,tomato,0.26666666666666666,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.191625189131166,40.45525126340897,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
631,0,1,,0,2,tomato,0.275,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.18546199427785,40.95521327699521,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
632,0,1,,0,2,tomato,0.2833333333333334,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.17929879942454,41.45517529058145,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
633,0,1,,0,2,tomato,0.29166666666666674,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.17313560457122,41.95513730416769,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
634,0,1,,0,2,tomato,0.3000000000000001,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.16697240971791,42.455099317753934,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
635,0,1,,0,2,tomato,0.30833333333333346,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.16080921486459,42.955061331340175,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
636,0,1,,0,2,tomato,0.3166666666666668,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.15464602001128,43.45502334492642,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
637,0,1,,0,2,tomato,0.3250000000000002,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.14848282515796,43.95498535851266,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
638,0,1,,0,2,tomato,0.33333333333333354,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.14231963030465,44.4549473720989,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
639,0,1,,0,2,tomato,0.3416666666666669,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.13615643545133,44.95490938568514,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
640,0,1,,0,2,tomato,0.35000000000000026,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.12999324059802,45.45487139927138,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
641,0,1,,0,2,tomato,0.3583333333333336,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.123830045744704,45.954833412857624,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
642,0,1,,0,2,tomato,0.366666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.11766685089139,46.454795426443866,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
643,0,1,,0,2,tomato,0.37500000000000033,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.111503656038074,46.95475744003011,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
644,0,1,,0,2,tomato,0.3833333333333337,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.10534046118476,47.45471945361635,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
645,0,1,,0,2,tomato,0.39166666666666705,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.099177266331445,47.95468146720259,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
646,0,1,,0,2,tomato,0.4000000000000004,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.09301407147813,48.45464348078883,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
647,0,1,,0,2,tomato,0.40833333333333377,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.086850876624815,48.95460549437507,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
648,0,1,,0,2,tomato,0.41666666666666713,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.08068768177129,49.454567507961315,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
649,0,1,,0,2,tomato,0.4250000000000005,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.07452448691762,49.954529521547556,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
650,0,1,,0,2,tomato,0.43333333333333385,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.06836129206395,50.4544915351338,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
651,0,1,,0,2,tomato,0.4416666666666672,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.06219809721028,50.95445354872004,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
652,0,1,,0,2,tomato,0.45000000000000057,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.05603490235661,51.45441556230628,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
653,0,1,,0,2,tomato,0.4583333333333339,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.04987170750294,51.95437757589252,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
654,0,1,,0,2,tomato,0.4666666666666673,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.04370851264927,52.454339589478764,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
655,0,1,,0,2,tomato,0.47500000000000064,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0375453177956,52.954301603065005,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
656,0,1,,0,2,tomato,0.483333333333334,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.03138212294193,53.45426361665125,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
657,0,1,,0,2,tomato,0.49166666666666736,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.02521892808826,53.95422563023749,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
658,0,1,,0,2,tomato,0.5000000000000007,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.01905573323459,54.45418764382373,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
659,0,1,,0,2,tomato,0.508333333333334,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.01289253838092,54.95414965740997,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
660,0,1,,0,2,tomato,0.5166666666666673,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00672934352725,55.45411167099621,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
661,0,1,,0,2,tomato,0.5250000000000006,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00239273938661,55.95408507883887,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
662,0,1,,0,2,tomato,0.5333333333333339,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.002318180242725,56.45408507327984,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
663,0,1,,0,2,tomato,0.5416666666666672,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0022436210988,56.95408506772081,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
664,0,1,,0,2,tomato,0.5500000000000005,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00216906195487,57.45408506216178,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
665,0,1,,0,2,tomato,0.5583333333333338,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00209450281095,57.95408505660275,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
666,0,1,,0,2,tomato,0.5666666666666671,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00201994366702,58.45408505104372,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
667,0,1,,0,2,tomato,0.5750000000000004,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0019453845231,58.95408504548469,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
668,0,1,,0,2,tomato,0.5833333333333337,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00187082537917,59.45408503992566,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
669,0,1,,0,2,tomato,0.591666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.001796266235246,59.95408503436663,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
670,0,1,,0,2,tomato,0.6000000000000003,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00172170709132,60.4540850288076,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
671,0,1,,0,2,tomato,0.6083333333333336,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.001647147947395,60.95408502324857,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
672,0,1,,0,2,tomato,0.6166666666666669,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00157258880347,61.454085017689536,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
673,0,1,,0,2,tomato,0.6250000000000002,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.001498029659544,61.954085012130506,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
674,0,1,,0,2,tomato,0.6333333333333335,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00142347051562,62.454085006571475,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
