tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d17fc942cea6c001_score,player_e05275e4_x,player_e05275e4_y,player_e05275e4_move_target,player_e05275e4_item,player_e05275e4_score,player_e05275e4_cut_speed,player_e05275e4_speed,player_354ca59f_x,player_354ca59f_y,player_354ca59f_move_target,player_354ca59f_item,player_354ca59f_score,player_354ca59f_cut_speed,player_354ca59f_speed
2707,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2708,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2709,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2710,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2711,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2712,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2713,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2714,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2715,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2716,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2717,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2718,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2719,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2720,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2721,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2722,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2723,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2724,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2725,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2726,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2727,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2728,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2729,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2730,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2731,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2732,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2733,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2734,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2735,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2736,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2737,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,88.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2738,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.50000000000045,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2739,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.00000000000091,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2740,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.50000000000136,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2741,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.00000000000182,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2742,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.50000000000227,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2743,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.00000000000273,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2744,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.50000000000318,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2745,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.00000000000364,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2746,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.50000000000409,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2747,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.00000000000455,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2748,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.500000000005,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2749,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.00000000000546,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2750,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.50000000000591,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2751,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.00000000000637,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2752,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.50000000000682,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2753,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.00000000000728,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2754,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.50000000000773,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2755,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.00000000000819,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2756,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.50000000000864,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2757,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.0000000000091,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2758,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.50000000000955,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2759,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.00000000001,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2760,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.50000000001046,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2761,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.00000000001091,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2762,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.50000000001137,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2763,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.00000000001182,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2764,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.50000000001228,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2765,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.00000000001273,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2766,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.50000000001319,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2767,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.00000000001364,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2768,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.5000000000141,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2769,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.00000000001455,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2770,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.500000000015,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2771,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000001546,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2772,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.50000000001592,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2773,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.00000000001637,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2774,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.50000000001683,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2775,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.00000000001728,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2776,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000001774,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2777,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000001819,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2778,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.50000000001864,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2779,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.0000000000191,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2780,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.50000000001955,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2781,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000002001,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2782,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.50000000002046,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2783,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.00000000002092,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2784,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.50000000002137,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2785,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.00000000002183,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2786,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.50000000002157,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2787,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.000000000021316,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2788,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.50000000002106,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2789,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.000000000020805,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2790,0,1,,0,2,,0,0,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.50000000002055,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
