tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a0384daeda61a322_score,player_1bb120b0_x,player_1bb120b0_y,player_1bb120b0_move_target,player_1bb120b0_item,player_1bb120b0_score,player_1bb120b0_cut_speed,player_1bb120b0_speed,player_e5654a8f_x,player_e5654a8f_y,player_e5654a8f_move_target,player_e5654a8f_item,player_e5654a8f_score,player_e5654a8f_cut_speed,player_e5654a8f_speed,2de0e11e02e7f590_score,d3bf28d6687c7b1d_message,cd1b5411be429c0c_score
1953,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,106.75000000000426,40.0,,,1,1.0,30.0,69.56750540823828,26.59999465852644,,plate,1,1.0,30.0,,,
1954,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,108.00000000000455,40.0,,,1,1.0,30.0,68.67814912723952,27.47837123235294,,plate,1,1.0,30.0,,,
1955,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,109.25000000000483,40.0,,,1,1.0,30.0,67.78879284624077,28.356747806179442,,plate,1,1.0,30.0,,,
1956,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,110.50000000000512,40.0,,,1,1.0,30.0,66.89943656524201,29.235124380005942,,plate,1,1.0,30.0,,,
1957,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,111.7500000000054,40.0,,,1,1.0,30.0,66.01008028424326,30.113500953832443,,plate,1,1.0,30.0,,,
1958,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,113.00000000000568,40.0,,,1,1.0,30.0,65.1207240032445,30.991877527658943,,plate,1,1.0,30.0,,,
1959,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,114.25000000000597,40.0,,,1,1.0,30.0,64.23136772224575,31.870254101485443,,plate,1,1.0,30.0,,,
1960,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,115.50000000000625,40.0,,,1,1.0,30.0,63.34201144124647,32.748630675311944,,plate,1,1.0,30.0,,,
1961,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,116.75000000000654,40.0,,,1,1.0,30.0,62.452655160247005,33.627007249138444,,plate,1,1.0,30.0,,,
1962,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,118.00000000000682,40.0,,,1,1.0,30.0,61.56329887924754,34.505383822964944,,plate,1,1.0,30.0,,,
1963,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,119.2500000000071,40.0,,,1,1.0,30.0,60.673942598248075,35.383760396791445,,plate,1,1.0,30.0,,,
1964,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,120.29803951736653,39.50810911865716,,,1,1.0,30.0,59.78458631724861,36.262136970617945,,plate,1,1.0,30.0,,,
1965,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,121.18739579836529,38.62973254483066,,,1,1.0,30.0,58.895230036249146,37.140513544444445,,plate,1,1.0,30.0,,,
1966,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,122.07675207936404,37.75135597100416,,,1,1.0,30.0,58.00587375524984,38.018890118270946,,plate,1,1.0,30.0,,,
1967,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,122.9661083603628,36.87297939717766,,,1,1.0,30.0,57.11651747425088,38.897266692097446,,plate,1,1.0,30.0,,,
1968,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,123.85546464136155,35.99460282335116,,,1,1.0,30.0,56.22716119325191,39.77564326592395,,plate,1,1.0,30.0,,,
1969,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,124.7448209223603,35.11622624952466,,,1,1.0,30.0,56.0,40.0,,plate,1,1.0,30.0,,,
1970,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,125.63417720335906,34.23784967569816,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1971,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,126.52353348435781,33.35947310187166,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1972,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,127.41288976535657,32.48109652804516,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1973,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,128.30224604635532,31.602719954218657,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1974,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,129.19160232735408,30.724343380392156,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1975,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,130.08095860835283,29.845966806565656,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1976,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,130.97031488935158,28.967590232739155,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1977,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,131.85967117035034,28.089213658912655,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1978,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,132.7490274513491,27.210837085086226,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1979,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,133.63838373234785,26.33246051126008,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1980,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,134.5277400133466,25.454083937433936,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1981,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,135.41709629434553,24.57570736360819,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1982,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1983,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1984,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1985,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1986,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1987,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1988,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1989,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1990,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1991,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1992,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1993,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1994,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1995,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,134.75000000000114,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1996,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,133.50000000000227,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1997,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,132.2500000000034,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1998,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,131.00000000000455,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
1999,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,129.75000000000568,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2000,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,128.50000000000682,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2001,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,127.2500000000071,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2002,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,126.00000000000682,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2003,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,124.75000000000654,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2004,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,123.50000000000625,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2005,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,122.25000000000597,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2006,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,121.00000000000568,24.0,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2007,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,119.8763439699661,24.30755190613945,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2008,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,118.9873267412821,25.186271637966456,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2009,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,118.0983095125981,26.06499136979346,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2010,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,117.20929228391411,26.943711101620465,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2011,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,116.32027505523011,27.82243083344747,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2012,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,115.43125782654612,28.70115056527412,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2013,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,114.54224059786175,29.57987029710077,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2014,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,113.6532233691772,30.458590028927418,,plate,1,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,
2015,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,112.76420614049265,31.337309760754067,,plate,1,1.0,30.0,57.250000000000284,40.0,,,1,1.0,30.0,,,
2016,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,111.87518891180801,32.2160294925808,,plate,1,1.0,30.0,58.50000000000057,40.0,,,1,1.0,30.0,,,
2017,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,110.98617168312309,33.094749224407806,,plate,1,1.0,30.0,59.75000000000085,40.0,,,1,1.0,30.0,,,
2018,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,110.09715445443817,33.97346895623481,,plate,1,1.0,30.0,61.00000000000114,40.0,,,1,1.0,30.0,,,
2019,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,109.20813722575326,34.852188688061815,,plate,1,1.0,30.0,62.25000000000142,40.0,,,1,1.0,30.0,,,
2020,train,True,0,1,,0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,108.31911999706834,35.73090841988882,,plate,1,1.0,30.0,63.500000000001705,40.0,,,1,1.0,30.0,,,
