tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c6e64e9138dfb738_score,player_c7938254_x,player_c7938254_y,player_c7938254_move_target,player_c7938254_item,player_c7938254_score,player_c7938254_cut_speed,player_c7938254_speed,player_b87d2d2a_x,player_b87d2d2a_y,player_b87d2d2a_move_target,player_b87d2d2a_item,player_b87d2d2a_score,player_b87d2d2a_cut_speed,player_b87d2d2a_speed,b3b2261e732c2acd_score,55b5b6daef6373fe_message,ee2811b03c7966b7_score
1253,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1254,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1255,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1256,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1257,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1258,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1259,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1260,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1261,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1262,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1263,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1264,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1265,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1266,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1267,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1268,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1269,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1270,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1271,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1272,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1273,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1274,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1275,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1276,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1277,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1278,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1279,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1280,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1281,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1282,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1283,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1284,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1285,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1286,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1287,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1288,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1289,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1290,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1291,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1292,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1293,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1294,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1295,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1296,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1297,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1298,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1299,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1300,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1301,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1302,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1303,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1304,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1305,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1306,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1307,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1308,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1309,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1310,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1311,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1312,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1313,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1314,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1315,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1316,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1317,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1318,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1319,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1320,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
1321,train,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
