tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,56412e92fa7a041e_score,player_806848ab_x,player_806848ab_y,player_806848ab_move_target,player_806848ab_item,player_806848ab_score,player_806848ab_cut_speed,player_806848ab_speed,player_3df65e36_x,player_3df65e36_y,player_3df65e36_move_target,player_3df65e36_item,player_3df65e36_score,player_3df65e36_cut_speed,player_3df65e36_speed
1464,0,1,,0,2,tomato,2.708333333333332,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1465,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1466,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1467,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1468,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1469,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1470,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1471,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1472,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1473,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1474,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1475,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1476,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1477,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1478,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1479,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1480,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,57.250000000000284,,tomato_cut,0,0.2,30.0
1481,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,58.50000000000057,,tomato_cut,0,0.2,30.0
1482,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,59.75000000000085,,tomato_cut,0,0.2,30.0
1483,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,61.00000000000114,,tomato_cut,0,0.2,30.0
1484,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,62.25000000000142,,tomato_cut,0,0.2,30.0
1485,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,63.500000000001705,,tomato_cut,0,0.2,30.0
1486,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,64.75000000000199,,tomato_cut,0,0.2,30.0
1487,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,66.00000000000227,,tomato_cut,0,0.2,30.0
1488,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,67.25000000000256,,tomato_cut,0,0.2,30.0
1489,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,68.50000000000284,,tomato_cut,0,0.2,30.0
1490,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,69.75000000000313,,tomato_cut,0,0.2,30.0
1491,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,71.00000000000341,,tomato_cut,0,0.2,30.0
1492,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,tomato_cut,0,0.2,30.0
1493,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1494,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1495,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1496,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1497,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1498,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1499,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1500,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1501,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1502,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1503,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1504,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1505,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1506,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1507,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1508,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1509,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1510,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1511,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1512,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1513,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1514,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1515,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1516,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1517,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1518,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1519,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1520,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1521,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1522,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1523,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1524,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1525,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1526,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1527,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1528,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1529,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1530,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1531,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1532,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1533,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1534,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1535,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1536,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1537,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1538,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1539,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1540,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
